,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
BWS-0.02-0.0024242424242424242.csv,-98.33375456262047,-113.12437680486595,-121.56806111722548,-235.16472826654567,-277.2683592357696,-298.42468982216883,-94.40117563330918,-106.00961031968437,-104.39337646577108,-85.06023638776955,-102.08278812921252,-91.82635769939006,-63.54685102236406,-64.07732241400788,-63.707062461619586,-58.53553914683529,-52.34824688533812,-58.593382569337535,-30.849295713767802,-29.459201625137048,-30.949697807444586,-2179.7241140901842,-8.97763041909002
BWS-0.02-0.007272727272727273.csv,-99.11274855612645,-114.59520886717665,-123.09484243022196,-236.27391703310104,-276.916872299988,-298.68279844370977,-94.45210963149148,-106.99295690749781,-106.06361310111708,-85.03471255318918,-101.68461539203784,-91.5882676186774,-63.44617459844469,-64.49460780962914,-64.11239397281467,-58.41440395807966,-53.01364463817627,-58.698339147788666,-30.905679139609894,-29.743209188114314,-31.4443972901972,-2188.765512577189,-18.019028906094718
BWS-0.02-0.00020202020202020202.csv,-97.18473289497908,-109.30351969016147,-120.24380241737063,-232.92777866668249,-279.68609656408694,-300.9449571308688,-94.43677996288203,-103.55692666785548,-102.36953171566476,-85.0586337045283,-102.0850472495047,-91.82480014831577,-63.58087977939355,-63.968980571889006,-63.706667951024436,-58.58002582654336,-52.19710910025687,-58.73635096622763,-30.864722338521247,-29.35353221189048,-30.780857774433898,-2171.3917333330814,-0.6452496619872363
BWS-0.02-0.004141414141414141.csv,-98.77899281466152,-113.93960286524114,-122.36023738690575,-235.6726039075184,-277.15616230631383,-298.5571305136858,-94.40758940577234,-106.45450247181537,-105.26823772613992,-85.06489054107148,-102.02209005933565,-91.79843524205418,-63.54267823846511,-64.25850819114434,-63.82039319916072,-58.570484958253246,-52.619039276688724,-58.57871476838517,-30.88242750438459,-29.570746707132628,-31.169121791663166,-2184.492589875793,-13.746106204698663
BWS-0.02-0.0.csv,-97.2416157550897,-108.34116864892817,-122.12866488562244,-232.28213798802574,-283.59570898275274,-313.7898330111146,-94.4227907070135,-103.04108168279596,-102.43454233790305,-85.05858707792163,-102.08396880703172,-91.82526722218437,-63.587384999722495,-63.969434469560554,-63.70583200094768,-58.57219751989751,-52.188320453837875,-58.7398325118171,-30.86352559042895,-29.356340214463245,-30.784065790582755,-2188.012300657642,-17.265816986547634
BWS-0.02-0.009191919191919192.csv,-99.32176341707878,-114.82312790501398,-123.33962833908329,-236.4093704617044,-276.8783550637887,-298.7919862511972,-94.49550291490557,-107.10906226054466,-106.3526953070399,-85.0166385880393,-101.48295608656501,-91.4448237695728,-63.430126567196666,-64.64024568034608,-64.31723044678006,-58.402233146532545,-53.222224319022764,-58.747977641394506,-30.924699219427822,-29.826434224484622,-31.579367747401037,-2190.55644935712,-19.809965686025862
BWS-0.02-0.008585858585858586.csv,-99.21661286899871,-114.71229711712371,-123.31540900652595,-236.38987616247732,-276.90781808738853,-298.7856131873362,-94.47270863773241,-107.08760142909672,-106.25132153073072,-85.019356564144,-101.58531624698627,-91.46746633871291,-63.440272978439864,-64.60659555936115,-64.24549099999514,-58.47116245237169,-53.17735448606603,-58.75833494351302,-30.935094448890652,-29.771761586056407,-31.56625329227616,-2190.183717924224,-19.437234253129645
BWS-0.02-0.00787878787878788.csv,-99.14707364914204,-114.61216313988399,-123.14012114114162,-236.34752276675488,-277.00581826982204,-298.7743135369095,-94.52852474768773,-107.13258781005773,-106.1280975316892,-85.02782578026046,-101.64663214115161,-91.57377525845682,-63.50324892993932,-64.56582440162342,-64.15286011914985,-58.436466482920466,-53.10448681238757,-58.69813394816296,-30.908673052326826,-29.75425615534336,-31.50360885995873,-2189.69201453477,-18.945530863675685
BWS-0.02-0.006060606060606061.csv,-99.01066640588073,-114.32499510396593,-122.92597614844685,-236.00738950219326,-276.9074977556252,-298.5871546132722,-94.41660927166107,-106.85302076223226,-105.79084701858997,-85.05357042709873,-101.89996994205566,-91.67224346681549,-63.50469516430016,-64.4623041669744,-63.98807188755074,-58.46719331926504,-52.88023791844529,-58.649618673412185,-30.897647968657672,-29.65912439720759,-31.350423520023977,-2187.3092574336742,-16.562773762580036
BWS-0.02-0.00505050505050505.csv,-98.90218069450111,-114.11258845559783,-122.64256502444181,-235.95932486822372,-277.0339741675132,-298.6408301536236,-94.42553616913513,-106.66949398263009,-105.53388989279829,-85.05873022186297,-101.97832119943587,-91.7295619834768,-63.48821794215085,-64.31569926928397,-63.88022410995908,-58.514364401866885,-52.75014600189941,-58.59089975134355,-30.89183689905744,-29.61995822757702,-31.264852814908473,-2186.003196231287,-15.256712560192682
BWS-0.02-0.005353535353535353.csv,-98.91616793744096,-114.12489972593609,-122.75929147601065,-235.94614869429785,-276.9471986071475,-298.59829595765495,-94.43244154908196,-106.76435313635378,-105.6984764132342,-85.03592184277946,-101.98308216206645,-91.72958035251598,-63.499707771536535,-64.36129171280596,-63.89949460412201,-58.543021798870456,-52.757529128112886,-58.610348742333684,-30.882900682798798,-29.628952230942303,-31.285482716606886,-2186.4045872426495,-15.65810357155533
BWS-0.02-0.0048484848484848485.csv,-98.86463407184044,-114.18335455131489,-122.60841444285266,-235.8210089735002,-277.101517971162,-298.516518806206,-94.38490845818563,-106.6436715413941,-105.51453379695134,-85.04652256297278,-102.00723903187891,-91.7617315475168,-63.49508578270016,-64.30370121180441,-63.8498259240544,-58.50402531495304,-52.72739269936987,-58.57539886643747,-30.882628196569925,-29.604831415923435,-31.24674120881258,-2185.643686376401,-14.897202705306881
BWS-0.02-0.008888888888888889.csv,-99.21720301395354,-114.89544930065114,-123.27766315370002,-236.4728746241431,-276.84644676114385,-298.7507189864561,-94.42301552188549,-107.20051561982146,-106.30321916233001,-85.01394757719021,-101.4999210357691,-91.47231837900075,-63.44743183040662,-64.62174028144766,-64.24436363876774,-58.437660246745274,-53.21787352773034,-58.79530657600553,-30.93679744267535,-29.815308894056443,-31.575430834427078,-2190.465206408307,-19.71872273721283
