,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
BWS-0.1-0.0011111111111111111.csv,-97.48422096882602,-111.94258287586416,-120.42452996957938,-233.84303605583904,-279.2714815483865,-301.37074033380685,-90.32457685230554,-102.02341824923124,-99.43048468445491,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2192.7707297042502,1.0025897031177702
BWS-0.05555555555555556-0.0044444444444444444.csv,-98.49210574798703,-113.93284128987641,-122.15866797559801,-235.36844173231736,-278.22869063307076,-300.7051065388368,-90.32065676430737,-103.18695814916178,-101.20369440597302,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2200.2528214030845,1.0060107028572394
BWS-0.1-0.0077777777777777776.csv,-98.82578223375984,-114.56574332446137,-122.91967579137318,-235.859889229326,-278.0507905203864,-300.69689979846106,-90.34245340473181,-103.59554202583188,-101.90832451086798,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2203.4207590051556,1.007459163280817
BWS-0.08888888888888889-0.0077777777777777776.csv,-98.85709681378863,-114.54495718821825,-123.00151033032847,-235.86911528082234,-278.0429346440054,-300.6521740524904,-90.31747241305048,-103.6876651169275,-101.93954705142154,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2203.5681310570094,1.0075265454743654
BWS-0.1-0.008888888888888889.csv,-98.92412192732529,-114.70197192933665,-123.04874620802676,-235.99730890203102,-277.8665103742065,-300.82240546148853,-90.32807347113754,-103.7492537695225,-102.06830563532249,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2204.1623558443534,1.007798239931546
BWS-0.0-0.008888888888888889.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.022222222222222223-0.008888888888888889.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-236.076759666149,-277.74696712435275,-300.67779845144236,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.5329731167662,1.0001948696083147
BWS-0.08888888888888889-0.005555555555555556.csv,-98.62387940163256,-114.09381772296581,-122.44732728335904,-235.4825798253656,-278.13429914876997,-300.7395380678426,-90.32365937020514,-103.45524287521216,-101.44150922583822,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2201.3975110871474,1.0065340836534895
BWS-0.07777777777777778-0.0022222222222222222.csv,-97.9211390462078,-112.95784878259423,-121.25547535479599,-234.56076463277137,-278.58646849560733,-300.835579050715,-90.30221537999435,-102.64458500556275,-100.30307839347752,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2196.0228123076827,1.0040766367436715
BWS-0.044444444444444446-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.06666666666666667-0.005555555555555556.csv,-98.59535873475652,-114.06578496872143,-122.48398037234409,-235.5194767589593,-278.21842959179264,-300.6791499455472,-90.3059669401139,-103.38353690873937,-101.41651537709326,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2201.323857764024,1.0065004075092563
BWS-0.022222222222222223-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.044444444444444446-0.008888888888888889.csv,-98.93858676838067,-114.72353324969632,-123.0740471078133,-236.1046444336384,-277.9260069983981,-300.83306765113906,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2197.4678817676117,1.0047373586974941
BWS-0.022222222222222223-0.0044444444444444444.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-235.29529603957388,-278.1908324127624,-300.7691382384662,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.2867145656246,1.000082274030339
BWS-0.05555555555555556-0.0022222222222222222.csv,-97.93087095697217,-112.86099696965005,-121.30659491505818,-234.54197215622622,-278.7117289859056,-300.8546445961791,-90.2963780736728,-102.67907139138167,-100.26623474997113,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2196.1041509609736,1.004113826813363
BWS-0.06666666666666667-0.003333333333333333.csv,-98.23122559937954,-113.57017535656031,-121.83705306348557,-235.01321778713464,-278.22482429553247,-300.691610654841,-90.38070903595239,-103.12413941685202,-100.78619364467127,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2198.5148070203654,1.0052160391469027
BWS-0.05555555555555556-0.0011111111111111111.csv,-97.48298328196803,-111.80675832260353,-120.40071645921545,-233.87109822088232,-279.59971759768143,-301.43842225815513,-90.28462704345023,-101.97278485486031,-99.40571543241775,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2192.9184816371903,1.0026572590024665
BWS-0.011111111111111112-0.006666666666666666.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-235.73140895141503,-278.01758844188623,-300.7160492090466,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.49649447717,1.000178190660558
BWS-0.03333333333333333-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.06666666666666667-0.008888888888888889.csv,-98.91454670472727,-114.79007656047715,-123.18815989818825,-235.95825481847757,-277.90382411240495,-300.74346913678403,-90.36534911523388,-103.69384970895808,-102.00709664281817,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2204.2202848640254,1.007824726530372
BWS-0.1-0.003333333333333333.csv,-98.19391682346125,-113.49785361752122,-121.76052161240693,-235.06910624816672,-278.2608345167015,-300.7065184895788,-90.27720571861684,-103.04142505605584,-100.8157909249168,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2198.2788311733825,1.005108145078834
BWS-0.07777777777777778-0.008888888888888889.csv,-98.94404344057487,-114.66103095817493,-123.11559869710676,-236.05583309772877,-277.8951631074996,-300.8408397147873,-90.36900141734975,-103.80469597266406,-102.13364184861784,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2204.47550642046,1.0079414202188768
BWS-0.03333333333333333-0.0044444444444444444.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-235.31855001304933,-278.11644219316844,-300.7048121541236,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.1712522351636,1.0000294817607003
BWS-0.022222222222222223-0.0011111111111111111.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-233.80811567370225,-279.62884407597176,-301.4467484514834,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.9151560759797,1.000369613230356
BWS-0.0-0.0022222222222222222.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.08888888888888889-0.0022222222222222222.csv,-97.95536558162982,-113.00675017595914,-121.24788693419156,-234.60987636243425,-278.623205999019,-300.82109142111517,-90.27564692076724,-102.53782557377035,-100.26039953378181,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2195.993706668625,1.0040633289164433
BWS-0.0-0.005555555555555556.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.0-0.003333333333333333.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.06666666666666667-0.0077777777777777776.csv,-98.84796228441581,-114.60320686423417,-122.91738928422865,-235.96535471272895,-278.0564922988096,-300.6901102346422,-90.34877941348246,-103.62314707934581,-101.88337660087424,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2203.5914769387177,1.0075372197962604
BWS-0.0-0.0077777777777777776.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.05555555555555556-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.03333333333333333-0.0022222222222222222.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-234.53800718854993,-278.74530938026436,-300.8095515165406,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.124315960177,1.0000080213200957
BWS-0.0-0.006666666666666666.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.03333333333333333-0.008888888888888889.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-236.0345616257616,-277.8012282464714,-300.74298932676805,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.6102270738234,1.0002301920525727
BWS-0.08888888888888889-0.003333333333333333.csv,-98.24705741746946,-113.47650744075129,-121.78267985834094,-235.02228109948135,-278.3874014012993,-300.61499573087485,-90.28766892194051,-102.98915488400392,-100.76271126165328,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2198.2261161817714,1.0050840424642409
BWS-0.06666666666666667-0.006666666666666666.csv,-98.6736981777293,-114.27146646410715,-122.66079994123947,-235.70762603288745,-278.00693627378996,-300.69550906839333,-90.30230236248481,-103.43871391934542,-101.70625204420091,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2202.1189624501344,1.006863949287882
BWS-0.011111111111111112-0.01.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-236.09001909499395,-278.0284141621914,-300.7558178902574,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.905699022265,1.000365289228513
BWS-0.022222222222222223-0.0022222222222222222.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-234.547911899992,-278.80072010806316,-300.7322123344188,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.1122922172963,1.0000025237636747
BWS-0.1-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.044444444444444446-0.005555555555555556.csv,-98.60316861973024,-114.11155280576477,-122.48906202176737,-235.54684568510788,-277.9914666107958,-300.7400894382229,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2195.350180739935,1.0037690927425225
BWS-0.03333333333333333-0.01.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-236.17224527918088,-277.69643892584486,-300.8087794755584,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.7089115554063,1.0002753130694453
BWS-0.08888888888888889-0.006666666666666666.csv,-98.77367505969458,-114.35242538745626,-122.76368120511448,-235.66207555374592,-278.03917186931375,-300.7504246217305,-90.32201064956548,-103.44177453376662,-101.75177302199356,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2202.5126700683372,1.0070439622726879
BWS-0.03333333333333333-0.006666666666666666.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-235.67700618514348,-278.02066558756377,-300.7851524046773,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2187.5142720522067,1.0001863190131655
BWS-0.0-0.0011111111111111111.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.1-0.005555555555555556.csv,-98.61269101218905,-114.11406267964817,-122.49521791874818,-235.5511893321656,-278.123972285968,-300.701149277599,-90.32685660486376,-103.41130153090059,-101.44871114960272,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2201.4408099576412,1.0065538809816488
BWS-0.07777777777777778-0.0077777777777777776.csv,-98.89254998661598,-114.52584945001914,-122.96120911087311,-235.88204704869668,-277.8620241939129,-300.7113666633147,-90.37323420302319,-103.5812231752664,-101.97107439057609,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2203.4162363882547,1.0074570954270854
BWS-0.0-0.0.csv,-96.79620803136186,-108.81133623813864,-121.5559080467758,-232.35670958126295,-286.1116368914514,-316.7058497957753,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2208.2056441433115,1.009646932619914
BWS-0.044444444444444446-0.003333333333333333.csv,-98.21405711109807,-113.6028801243758,-121.8306287509392,-234.97853082095276,-278.3091194705149,-300.64422926975635,-90.3000918252762,-100.31179876725287,-98.60044680006038,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2193.447441106183,1.002899112521302
BWS-0.07777777777777778-0.003333333333333333.csv,-98.24780063799675,-113.40989857135084,-121.80649195521835,-234.97409743139735,-278.3416695397079,-300.70389583042567,-90.28804396236139,-102.98390768806394,-100.76340459745138,-91.80506274373782,-110.96504707050572,-101.83559073510744,-63.64612296747838,-64.0889722548574,-63.714625811503744,-58.59868254472143,-52.19543886614584,-58.75621889927031,-30.89103351307544,-29.356435393298288,-30.80242736625446,-2198.1748683799296,1.005060610685561
