,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,sum,norm
BWS-0.02-59-0.0004166666666666667.csv,-97.57092512004832,-110.20921873393978,-120.04575027037644,-233.54320863067002,-278.78336352788426,-299.28566429980907,-94.47073691618232,-103.84987023513179,-102.27194824178638,-85.08320241086152,-102.24018573962775,-91.83603023880389,-63.70278694763186,-64.02168699814298,-63.631512603396885,-58.57095399212546,-52.226494645693194,-58.73637388757965,-30.845528785106392,-29.343694063895175,-30.778577765492003,-2171.0477140541857,1.0002319562698148
BWS-0.02-44-0.0015625.csv,-97.72855105500247,-112.46434628957479,-120.81703201903552,-234.30359450900056,-278.11610861449947,-298.6523467889745,-94.47636619647903,-105.78866033678739,-103.90090005977157,-85.08824185233547,-102.23685437683363,-91.82811351997559,-63.68768343948721,-64.08968592341026,-63.62931899659362,-58.58659153774354,-52.27412507634247,-58.63547064265532,-30.85220673386472,-29.38582475389294,-30.860612044599424,-2177.40263476686,1.0031597568590094
BWS-0.02-37-0.0014583333333333334.csv,-97.48950291420365,-112.34904877599276,-120.59163596464036,-233.8778577358107,-278.5278239303464,-299.0071234526768,-94.5268699316868,-105.8734026379713,-104.01072838523423,-85.08699186396981,-102.23930674424444,-91.83033331403361,-63.655530131450824,-64.14107954293478,-63.651432623712225,-58.607174051764474,-52.27256352065689,-58.61993901658521,-30.849932622269662,-29.373933686191084,-30.87576811446912,-2177.457978960845,1.0031852547009315
BWS-0.02-57-0.0025.csv,-98.56111565988621,-113.1305904196688,-121.72149525641541,-235.329710836642,-277.28404840727825,-298.50773045133514,-94.40224073159641,-106.06085546325335,-104.45522375229599,-85.08119044288247,-102.24036045268475,-91.82615945098263,-63.67550237126961,-64.1442949062869,-63.63601564705802,-58.56278414778868,-52.39058839511559,-58.629563094411424,-30.854662802574445,-29.43159636671969,-30.94752713390119,-2180.873256190047,1.00475872054512
BWS-0.02-47-0.0018750000000000001.csv,-98.00965745553384,-112.72723095234332,-121.07761190176255,-234.6049119505088,-277.82615530274467,-298.4053172426917,-94.41976028707813,-105.87818003077624,-104.14381253397897,-85.08142157845269,-102.23928929030262,-91.82347645004006,-63.67035322025239,-64.10216374491627,-63.62450632414679,-58.57110039689732,-52.31176193820697,-58.62095865884432,-30.837058865301717,-29.38719374610103,-30.893549095483337,-2178.255470966363,1.0035526703885853
BWS-0.02-58-0.0014583333333333334.csv,-98.17883211473438,-112.33895028109906,-121.01808442002928,-234.77180879120942,-277.57051713631336,-298.35826447511454,-94.44810440165918,-105.38737786735712,-103.71590902497,-85.08285079285345,-102.2421695002176,-91.83495069272882,-63.69330193626318,-64.05781846150225,-63.63073109534537,-58.57229640038291,-52.25559515370931,-58.6712249326989,-30.84311123276929,-29.379515738496117,-30.846454370062453,-2176.897868819516,1.002927204148306
BWS-0.02-51-0.0017708333333333335.csv,-98.07260255779937,-112.72624440197764,-121.23554457889493,-234.63778450430274,-277.61055253736697,-298.5366264026328,-94.42418254974172,-105.73826059791375,-104.01876495934124,-85.08295922872662,-102.23757033103416,-91.82998255604306,-63.66984963418471,-64.09232913604083,-63.63046865481524,-58.59376019601089,-52.28580080698296,-58.65870381446274,-30.853168017926127,-29.394747460969203,-30.851838948408233,-2178.181741875576,1.0035187023683365
BWS-0.02-40-0.0005208333333333333.csv,-96.98741342313225,-110.77039920583594,-119.97673708057583,-233.04487397841825,-279.5615026390536,-300.02609952264936,-94.52082032342574,-104.84161357439432,-102.96224839998224,-85.08657052954025,-102.23504054433161,-91.8325383179848,-63.67420134631051,-64.0535203926819,-63.641512673899435,-58.537127235130534,-52.21471574872933,-58.68656939798578,-30.862730428250412,-29.35607730775759,-30.823532284498043,-2173.6958443545677,1.0014519868263345
BWS-0.02-54-0.0003125.csv,-97.3368599090199,-109.96643803972805,-119.9798485043337,-233.2087736667273,-279.1833263794561,-299.9109021051856,-94.47262127581052,-103.83164867252044,-102.38720188490349,-85.08347446183187,-102.23988383721255,-91.83584608372249,-63.70396517113654,-64.0232929588348,-63.64704182061144,-58.58103790950236,-52.22020172534077,-58.752632980538465,-30.85107215709447,-29.33705794023773,-30.784775809684206,-2171.337903293433,1.0003656504989107
BWS-0.02-42-0.0025.csv,-98.03294985264037,-113.05776981306664,-121.35001202797298,-234.69949644938856,-277.75148606824314,-298.31806437530463,-94.4880052342476,-106.31348984937598,-104.62940101751114,-85.0821016972794,-102.23928811005038,-91.81754807893138,-63.63070067235014,-64.20446126569588,-63.63536840828679,-58.5951332174808,-52.39559275025003,-58.54334959969713,-30.82332125964342,-29.44633428998637,-30.978447957745377,-2180.0323219951474,1.004371290435034
