1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40878,40277,40616,39118,38517,37932,30216,20043,6567,53489,44259,29035,53404,35919,13675,49811,27557,5557,41305,19770,2572
40453,40620,40519,38857,38605,38158,30009,21409,7474,52488,46829,31223,51749,39307,15631,48632,31398,6802,40772,22141,3078
39628,39636,39470,37949,38332,37857,29492,22977,8185,50330,48546,32683,49741,42550,17878,47361,34847,8227,39828,24831,3850
38515,38608,38151,37178,36908,36477,29351,24134,9087,47440,49645,34370,47100,45444,19797,44796,37653,9838,38384,27733,4590
36622,36727,36317,35388,35605,35060,28446,25542,9931,43785,49404,35808,43449,47248,22205,41930,40537,11637,36696,30051,5462
34405,34505,34379,33406,33691,33588,27681,26823,11142,39825,48978,37130,39947,48451,24806,38357,43171,13829,34943,32037,6870
32253,32535,32333,31680,32002,31540,26639,27760,12161,35564,46534,37380,35560,48657,27361,34711,44667,16183,32379,34568,7855
29875,30297,30517,29166,29882,29431,25161,28615,13468,31156,44468,37606,31115,48598,29278,30911,45882,18378,30264,36951,9729
27321,27600,27655,26936,27550,27475,23907,29436,14686,26582,41171,37444,26746,47433,31578,26792,46435,21085,27277,38504,11179
24838,25217,25046,24380,25274,25310,22647,29817,16081,22651,37491,36572,22567,45077,33283,23789,46026,23452,25007,39858,12869
22232,22455,22551,22411,22988,22888,21200,30297,17461,19092,33536,35267,18986,42445,34297,19871,45058,26610,22215,40773,15342
19633,20069,20140,19831,20330,20625,19861,30205,18666,15509,29659,33666,15627,38686,35354,16538,43253,28701,19681,41239,17385
17395,17621,17604,17699,18204,18539,18477,30131,20410,12799,25585,31519,12572,35253,36236,13752,41156,30673,17255,41349,19694
15009,15470,15339,15456,16035,16460,16782,29660,21673,10192,22047,29081,10151,31109,35973,11440,38365,32650,15072,40533,22439
