1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40652,40392,40778,38991,38438,38062,30107,19957,6669,49276,40259,27867,48348,33543,17208,46299,27986,9716,41303,19764,2582
40410,40422,40529,38525,38293,38003,30008,21489,7391,48396,41574,29017,47120,36064,18679,45557,30587,10861,40793,22141,3072
39457,39405,39307,37597,37920,37637,29348,22755,8349,47101,42987,29877,45661,37995,19514,44251,33425,12035,39821,24829,3847
38138,38487,37991,37031,36913,36609,29084,24060,9142,44267,43503,30281,43943,39799,20839,42491,35731,13038,38350,27703,4596
36717,36611,36229,35202,35376,34728,28444,25535,9936,41767,43602,30551,41083,41491,21754,39811,37706,14681,36679,30050,5453
34339,34315,34474,33439,33392,33455,27572,26642,11110,38431,43037,30943,37779,42058,22751,36746,39682,15831,34958,32040,6873
32192,32404,32107,31487,31889,31060,26589,27637,12296,34535,42135,31134,34164,42261,23931,34182,40414,17498,32367,34537,7870
29905,30142,30346,29291,29727,29478,25031,28655,13355,30939,39936,30742,30771,41900,25030,30470,41348,18932,30256,36942,9711
27192,27471,27528,26655,27427,27297,23853,29325,14678,27127,38317,30125,27257,41074,25622,27137,41769,20442,27275,38495,11163
24904,25189,24956,24402,25281,24927,22683,29540,15963,23537,35141,29475,23624,39607,26922,24034,41055,21983,24996,39882,12866
22339,22149,22386,22473,22635,22848,21159,30194,17426,20205,32530,28236,20426,37576,27354,20927,40561,23725,22245,40737,15334
19578,20076,20050,19950,20312,20431,19813,30057,18754,17108,29886,27414,17242,35469,27541,17976,39244,24969,19684,41260,17394
17330,17707,17462,17858,18132,18546,18629,29870,20200,14173,26475,26150,14604,32987,27919,15112,37366,26440,17244,41338,19693
15242,15347,15263,15506,16117,16312,16790,29813,21577,11953,23358,24641,12244,30346,28088,12808,35447,27782,15070,40509,22414
13211,13312,13094,13663,14185,14474,15685,29372,22711,9836,20356,23425,10312,27541,27958,10841,33235,28989,13166,39719,24867
11311,11280,11506,11818,12248,12624,14338,28765,23876,7921,17660,21916,8299,24831,27570,8915,30602,29481,11020,38628,27334
9693,9839,9699,10211,10675,10615,13022,28088,25076,6468,15350,20691,6793,22097,27067,7388,28444,30286,9586,37067,30078
8074,8173,8298,8799,9191,9449,11887,27139,26381,5200,12996,18944,5609,19524,26511,6214,25718,31199,8019,34534,32409
6754,6828,7097,7514,7801,8024,10681,25952,27235,4257,10968,17511,4545,17034,25439,5015,23241,31315,6677,32641,34597
5761,5785,5802,6500,6640,6719,9755,24766,28114,3375,9294,15861,3719,14979,24820,4104,20491,31365,5578,29856,36849
4725,4675,4780,5416,5398,5700,8611,23766,28776,2641,7886,14644,3013,12952,23928,3477,18250,30857,4539,26998,38355
