1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40556,40295,40775,38932,38532,37968,30106,19995,6651,49770,40705,28175,48762,33926,16757,46739,27855,9078,41293,19763,2578
40475,40431,40498,38639,38142,38133,29887,21439,7465,48998,42722,29374,48039,36063,18038,46337,30667,10049,40784,22133,3070
39378,39435,39344,37716,37968,37746,29489,22864,8130,47324,43506,30273,46351,38891,19530,44648,33691,11218,39830,24829,3844
38320,38449,38077,36838,36877,36576,29092,23960,9088,44967,44479,30901,44069,41110,20732,42654,35941,12561,38344,27720,4602
36627,36574,36159,35322,35400,34646,28210,25451,9960,42121,44487,31509,41256,41867,22053,40142,38340,14003,36700,30039,5456
34345,34351,34516,33336,33415,33735,27806,26658,10992,38429,43757,31795,37919,42628,23165,36962,40332,15621,34929,32047,6871
32083,32463,32055,31550,31833,31128,26449,27800,12277,34583,42634,31789,34633,43126,24536,34316,40851,17324,32387,34539,7870
29899,30112,30439,29104,29676,29310,25218,28537,13304,31002,40875,31993,30762,42698,25748,30428,41973,19019,30251,36939,9704
27303,27458,27420,26893,27326,27300,23723,29232,14697,26848,38435,31003,27209,41728,26569,27467,42510,20681,27281,38504,11172
24886,25126,24889,24419,25145,25032,22565,29877,15902,23395,35743,30616,23368,40319,27490,24162,42076,22335,24987,39881,12864
22298,22254,22429,22431,22676,22907,21324,30114,17448,20105,32563,29155,20407,38458,28213,20556,41424,23880,22246,40731,15334
19624,19975,20064,19848,20290,20382,19885,29954,18742,16682,29525,28185,17220,35941,28627,17662,39676,25714,19679,41255,17389
17362,17650,17480,17904,18124,18482,18463,29957,20164,14214,26338,26887,14417,33149,28899,14780,38277,27153,17253,41351,19696
15203,15393,15249,15480,16088,16274,16843,29802,21506,11743,23068,25534,12005,30283,28887,12635,35769,28541,15064,40504,22412
