1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40837,40249,40799,38958,38628,37978,30020,19949,6666,52372,43508,29165,51827,35364,14540,49284,27567,6182,41271,19765,2578
40434,40472,40550,38693,38372,38069,29975,21345,7331,51655,46125,30511,51182,38513,16276,48076,30664,7371,40802,22151,3079
39476,39675,39372,37756,38088,37951,29547,22845,8277,49784,47523,32584,48969,41541,18219,46772,34319,8429,39836,24814,3842
38449,38376,38113,37005,36855,36695,29093,23998,8995,47058,48263,33836,46481,44505,20256,44478,37295,10206,38357,27728,4600
36578,36678,36258,35347,35420,34797,28539,25591,9877,43816,48454,35306,43281,46124,22308,41407,40196,12168,36693,30042,5456
34354,34330,34343,33456,33649,33625,27676,26776,11014,39320,47667,35984,39545,47003,24432,38236,42039,14119,34944,32050,6873
32211,32529,32248,31558,31798,31326,26447,27710,12295,35024,45428,36238,35365,47204,26389,34179,43622,16371,32379,34540,7870
29853,30185,30513,29295,29804,29339,25344,28597,13306,30980,43508,36626,31220,47114,28386,31023,45447,18581,30264,36942,9699
27272,27530,27513,26733,27361,27356,23703,29177,14548,27114,40650,35799,26818,45970,30115,27303,45542,20974,27276,38506,11172
24977,25224,24955,24417,25122,25074,22533,29891,15996,22971,36645,34955,23084,43998,31618,23358,45077,23141,24978,39876,12877
22236,22255,22402,22477,22822,22861,21324,30129,17417,19196,33111,33541,19070,41409,33052,19979,44291,25541,22263,40747,15320
19531,20003,20137,19844,20306,20454,19962,30235,18671,15961,29723,32443,16099,38181,34221,16923,42494,27927,19675,41249,17405
17423,17639,17477,17849,18088,18498,18395,29967,20322,12960,25415,30327,12991,35055,33989,14156,40739,29739,17241,41370,19697
15095,15459,15268,15461,15940,16336,16881,29788,21585,10551,21935,28034,10589,31193,34401,11695,37725,31637,15065,40493,22422
13227,13187,13112,13701,14106,14248,15453,29465,22736,8352,18627,25766,8604,27912,33477,9788,35225,33058,13161,39706,24881
11246,11260,11498,11727,12360,12613,14420,28839,23957,6498,15254,23186,6694,24100,32983,7970,32133,34298,11011,38646,27329
9694,9864,9799,10204,10587,10587,13062,28149,25252,5304,12480,20768,5367,21003,31535,6389,28958,35267,9590,37079,30080
7985,8202,8255,8794,9073,9429,11789,27218,26391,4129,10258,18049,4233,17741,29847,5256,26110,35758,8014,34513,32422
6781,6821,7103,7428,7796,7922,10817,25852,27284,3271,8179,15910,3253,15096,28437,4150,23251,35470,6688,32643,34578
5764,5791,5775,6448,6574,6686,9693,24939,28105,2537,6433,13665,2754,12983,26662,3471,20472,35492,5569,29838,36875
4718,4643,4790,5386,5337,5622,8606,23765,28932,2033,5193,11485,2081,10792,24577,2783,17734,34319,4537,27004,38346
3818,3878,3957,4578,4538,4686,7870,22239,29140,1667,3978,9915,1713,8965,22702,2208,15799,33520,3860,24840,39864
3129,3279,3337,3774,3877,4001,7024,21021,29950,1296,3244,8261,1414,7580,20903,1883,13150,32425,3041,22457,40623
2649,2655,2693,3232,3172,3319,6243,19457,29591,1082,2545,7086,1170,6457,18993,1498,11418,30977,2562,19910,41095
2149,2211,2223,2689,2695,2678,5756,18246,29913,859,2030,5919,969,5349,17110,1317,10068,29223,2042,17248,40989
1707,1742,1775,2228,2249,2286,5281,16658,29564,687,1640,4961,880,4588,15576,1044,8690,27686,1713,15257,40839
1436,1429,1481,1908,1884,1929,4741,15529,29342,620,1311,4149,712,3900,13966,919,7490,26343,1387,12993,39819
1186,1130,1204,1614,1510,1605,4374,14087,28672,484,1149,3581,601,3374,12695,722,6424,24403,1136,11363,38262
929,920,1051,1324,1351,1328,3872,12753,27833,421,908,3031,588,2874,11759,630,5636,23101,947,9483,36785
814,812,844,1147,1065,1184,3666,11814,27104,380,799,2770,497,2617,10755,571,4761,21439,771,8051,34491
659,683,650,965,970,1006,3277,10755,25716,365,749,2468,491,2238,9916,515,4276,19646,649,6737,32601
585,614,605,820,788,824,3008,9556,24538,323,633,2233,443,2102,9133,477,3688,18211,534,5610,30046
495,515,525,765,804,745,2864,8943,23730,303,602,2005,430,1786,8530,434,3204,16759,489,4531,27669
486,481,484,720,739,731,2838,7965,22199,271,605,1967,405,1806,7931,366,2743,15801,421,3864,25059
