1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40698,40182,40213,39170,38153,37173,30143,20214,7060,47868,38095,26738,46483,32490,18533,45513,28612,12199,41295,19767,2577
40679,40443,40180,38651,38219,36850,30128,21714,7836,47107,39607,27269,45504,34777,19281,44715,30782,13283,40810,22125,3068
39514,39490,38907,38047,37840,36904,29589,23115,8760,46066,41086,27829,44274,37023,20370,43406,33270,13913,39798,24834,3855
38364,38629,37737,36852,36986,35978,29116,24264,9568,43279,41239,28440,42428,38099,20928,41290,35192,15042,38384,27726,4594
36670,36636,36266,35322,35465,34336,28424,25606,10455,40920,41355,28523,40039,39343,21816,39154,36615,16147,36679,30044,5457
34392,34776,34329,33346,33846,33208,27550,26782,11516,37441,41338,28557,37000,40091,22474,36245,38532,17180,34940,32051,6875
32269,32749,32090,31586,32176,30934,26616,27659,12732,34299,40024,28647,33983,40128,22949,33471,38920,18206,32378,34555,7886
29825,30342,30458,29300,30027,29412,25118,28863,13699,30826,38830,27862,30518,39887,23865,30279,39530,19690,30247,36939,9696
27241,27731,27664,26743,27807,27215,23814,29285,14966,27082,37372,27631,27282,38967,23989,27028,39675,20526,27282,38502,11172
24938,25484,25135,24353,25708,25395,22605,29469,16327,23863,35324,27014,24031,37777,24619,24292,39277,21641,24993,39873,12881
22236,22619,22787,22391,23289,23097,21196,29966,17669,20638,32593,26285,20710,36624,25115,20921,38483,22919,22247,40755,15331
19577,20261,20282,19827,20809,21018,19718,29946,18941,17732,29830,25438,17979,34145,25473,18419,37299,23739,19681,41250,17381
17341,17899,17796,17643,18703,19063,18415,29592,20478,14888,27210,24172,15334,32076,25371,15444,35937,24935,17245,41343,19705
15029,15641,15545,15616,16583,16830,16701,29599,21560,12433,24483,23571,12884,29604,25429,13229,33994,25772,15068,40539,22435
13141,13549,13565,13518,14593,14923,15542,29022,22806,10380,21973,22421,10784,27199,25527,11339,31946,26616,13157,39664,24854
11165,11374,11846,11743,12812,13310,14283,28399,24016,8575,19270,21717,8964,24685,25612,9538,29501,27873,11020,38662,27356
9669,9976,10144,9974,11017,11362,13013,27604,24979,6964,17006,20583,7504,22360,25454,7953,26900,27942,9586,37041,30087
7950,8366,8602,8821,9541,10229,11823,26679,26145,5791,14843,19521,6094,19926,24793,6587,24462,28969,8013,34537,32384
6666,7009,7342,7452,8149,8569,10744,25419,26812,4730,12857,18563,5088,17589,24293,5315,22533,28755,6687,32641,34624
5727,5947,6120,6414,7061,7347,9680,24482,27540,3803,10990,17569,4050,15577,23561,4446,19902,29157,5574,29861,36845
4738,4770,5057,5348,5718,6299,8595,23449,28435,3102,9641,16482,3361,13942,23333,3763,17591,28399,4534,26973,38352
3837,4027,4216,4561,4806,5437,7882,21660,28635,2455,8128,15617,2880,12219,22626,3096,15773,28531,3849,24848,39859
3095,3392,3593,3735,4186,4687,7010,20473,29103,1962,6972,14587,2210,10407,21504,2484,13580,28139,3054,22450,40637
2635,2713,2971,3280,3377,3953,6313,18980,29014,1646,5800,13512,1886,8998,20983,2114,11985,27471,2549,19929,41113
2183,2265,2414,2728,3004,3273,5761,17982,29074,1335,4993,13018,1554,7636,20191,1770,10612,26515,2049,17237,40969
1693,1873,2026,2214,2470,2858,5257,16119,28672,1013,4097,12041,1323,6636,18924,1434,8903,25513,1712,15264,40805
1475,1490,1666,1943,2125,2431,4818,15155,28521,833,3677,11133,1066,5712,18075,1215,7788,24507,1389,12975,39831
1208,1208,1365,1659,1710,2091,4409,13780,27826,678,3073,10409,901,4843,16875,924,6726,23216,1130,11369,38245
901,953,1216,1360,1495,1808,3930,12494,27052,576,2560,9822,762,4201,15762,837,5691,21595,947,9483,36801
855,883,1016,1162,1238,1673,3651,11569,26239,488,2095,9011,614,3582,14849,736,4927,20948,772,8048,34498
679,731,787,1033,1074,1465,3379,10622,25024,402,1857,8319,558,2937,13882,623,4056,19160,651,6733,32592
592,679,716,858,941,1234,3127,9407,23779,356,1618,7599,479,2665,12563,539,3530,17726,535,5615,30060
511,567,660,833,921,1128,2939,8789,23173,341,1377,7027,448,2167,11621,530,2930,16065,487,4534,27658
508,513,598,773,873,1130,2903,7953,21449,295,1223,6376,411,1923,10681,456,2662,14852,424,3866,25053
437,461,563,716,753,960,2789,6943,20314,318,1129,5989,401,1670,9722,459,2295,13417,388,3083,22311
445,445,568,663,776,922,2829,6316,19042,298,986,5545,406,1428,8763,424,1860,12315,384,2657,19589
426,472,503,652,755,1000,2813,5861,17935,279,827,4953,390,1264,8145,440,1605,10863,387,2015,17420
455,469,544,730,755,1010,2663,5269,16455,275,790,4579,393,1081,7333,430,1446,9961,367,1663,15244
514,509,586,707,838,1016,2909,4817,15110,304,771,4107,417,1047,6591,456,1306,8684,466,1378,12929
531,575,637,815,876,1091,3078,4329,14045,363,678,3941,442,1035,6052,521,1118,7837,478,1149,11162
623,598,717,889,931,1195,3198,4005,12916,385,688,3692,501,971,5516,565,1070,7013,534,879,9380
725,715,840,991,1071,1376,3440,3734,11842,424,729,3376,589,913,5160,666,942,6468,646,697,8061
877,875,941,1199,1264,1507,3532,3516,10839,483,736,3231,599,953,4552,746,946,5716,774,616,6760
1002,1100,1174,1416,1424,1724,4007,3142,9932,584,784,3100,770,891,4301,881,915,5201,952,569,5554
1252,1275,1257,1625,1709,1933,4216,3031,8939,664,889,3015,881,950,4067,1016,925,4686,1190,481,4717
1465,1456,1586,1813,2016,2257,4812,3057,8180,847,912,3008,1068,1015,3851,1162,942,4266,1402,409,3756
1716,1792,1920,2243,2290,2627,5247,3004,7374,1118,1088,3077,1230,1120,3738,1415,998,3987,1678,408,3073
2155,2147,2159,2578,2739,2971,5761,2914,6568,1334,1199,3105,1540,1197,3692,1758,1026,3649,2025,384,2583
2696,2681,2724,3156,3204,3455,6330,2891,5984,1601,1428,3177,1836,1332,3679,1919,1180,3506,2659,365,2105
3210,3247,3363,3813,3783,4089,7109,2867,5490,1997,1703,3358,2321,1460,3614,2561,1278,3413,2963,392,1662
3892,3901,4007,4466,4646,4917,7929,2942,4998,2476,2012,3653,2744,1747,3782,2993,1348,3229,3845,439,1423
4683,4677,4865,5362,5260,5863,8553,3175,4621,3029,2341,4090,3414,2009,3802,3674,1468,3247,4704,483,1116
