1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40742,40258,40543,38928,38492,37688,30002,20025,6766,48788,39219,27350,47453,33340,17597,46176,28345,10808,41319,19757,2578
40617,40372,40519,38513,38216,37717,30122,21524,7524,47773,41025,28243,46587,35770,18818,45265,30758,12018,40783,22138,3072
39364,39641,39392,37904,38087,37401,29576,22955,8443,46489,42246,29035,45412,37609,20180,43838,33692,12982,39821,24843,3842
38457,38576,37892,37030,36809,36342,29236,24113,9307,44520,42845,29387,43556,39701,20989,42093,35706,13950,38354,27712,4594
36677,36654,36220,35367,35319,34461,28385,25687,10103,41513,43133,29635,40631,40257,22009,39606,37373,15078,36677,30026,5466
34367,34395,34319,33340,33579,33581,27489,26632,11114,37763,42533,29980,37592,41347,22905,36770,39194,16544,34943,32058,6868
32071,32540,32319,31436,32096,31266,26524,27805,12457,34476,41020,29617,34130,41353,23721,33856,39880,17923,32387,34532,7874
29822,30142,30477,29260,29978,29503,25129,28617,13461,30803,39777,29926,30853,41166,24822,30485,40823,19370,30260,36941,9707
27327,27615,27485,26912,27677,27375,23744,29325,14813,27177,37976,29244,26949,39860,25402,27064,41088,20728,27265,38503,11164
24940,25296,24874,24288,25298,25334,22736,29742,16135,23416,35442,28335,23947,38724,25829,24223,40628,22189,25004,39884,12869
22172,22342,22605,22439,22972,22967,21245,30012,17529,20432,32458,27694,20485,37382,26415,21059,39501,23461,22239,40726,15328
19594,20095,20139,19969,20392,20651,19741,29992,18770,17399,29836,26805,17393,35047,26811,17900,38273,24729,19669,41274,17403
17422,17844,17530,17738,18438,18761,18465,29764,20281,14463,26907,25907,14801,32715,26880,15231,36834,25849,17259,41334,19695
15091,15434,15410,15448,16263,16461,16864,29780,21567,11934,24091,24438,12615,29772,27194,12860,35115,27140,15066,40512,22420
13139,13301,13246,13664,14245,14560,15478,29272,22722,9970,21161,23441,10401,27673,26891,10820,32669,28229,13164,39698,24855
11303,11292,11551,11714,12432,12816,14255,28590,23801,8129,18508,22072,8535,24744,26560,9183,30272,29240,11015,38662,27348
9696,9888,9832,10114,10731,11036,13091,27888,25185,6643,15987,20425,7005,22181,26364,7497,27793,29268,9589,37050,30063
7990,8248,8388,8776,9358,9581,11945,27097,26425,5275,13630,19154,5746,19592,25479,6153,24864,30085,8018,34536,32417
6729,6864,7182,7552,7860,8206,10673,25790,27097,4384,11741,17960,4626,17364,25251,5145,22700,30269,6678,32639,34590
5712,5855,5816,6408,6706,6949,9710,24573,28041,3501,10014,16624,3743,15135,24240,4241,20283,30306,5576,29850,36863
4772,4676,4869,5321,5418,5866,8768,23710,28643,2802,8505,15587,3224,13369,23658,3447,17822,30301,4540,26991,38348
3836,3869,4018,4622,4749,4977,7791,22021,28853,2174,7068,14414,2532,11557,22407,2861,16022,29368,3860,24843,39869
3118,3322,3425,3700,3982,4188,7062,20904,29554,1786,6019,13105,2148,9830,21876,2479,13720,29246,3043,22456,40623
2627,2646,2775,3289,3205,3549,6135,19286,29573,1534,5036,12376,1631,8492,20782,1907,11987,27955,2557,19925,41116
2220,2232,2260,2670,2796,2885,5872,18107,29496,1204,4277,11023,1406,7221,19652,1553,10523,27521,2041,17261,40964
1674,1780,1832,2237,2298,2423,5243,16673,29345,982,3511,10224,1239,6200,18509,1394,9010,26105,1714,15251,40832
1458,1450,1510,1936,2001,2120,4721,15210,28957,840,3068,9569,975,5454,17283,1103,7825,25041,1392,12990,39839
1176,1123,1244,1621,1601,1720,4430,13939,28260,639,2589,8854,804,4492,16251,918,6745,23599,1133,11367,38264
934,923,1074,1337,1384,1455,3873,12814,27570,561,2161,8156,714,3956,14854,716,5871,22029,943,9482,36794
804,820,866,1140,1134,1323,3720,11656,26620,516,1878,7547,578,3379,14169,710,4844,21068,774,8052,34478
688,692,692,988,983,1153,3228,10775,25588,421,1539,6811,532,2766,12985,602,4189,19571,649,6733,32606
