1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40708,40318,40522,39233,38480,38002,30375,20053,6720,50346,41161,27392,49725,34307,16328,47764,28418,9003,41308,19764,2579
40647,40497,40601,38765,38549,37945,30005,21460,7468,49615,42998,29177,48545,37115,17822,46578,31445,10042,40779,22140,3068
39456,39632,39438,38053,38068,37644,29381,22859,8338,48269,44874,29868,46991,40095,19483,45171,34380,11419,39821,24816,3850
38415,38566,38056,36982,36897,36653,29340,24125,9145,45689,45165,31114,44432,41556,20877,43678,36499,12754,38358,27728,4602
36643,36571,36340,35350,35472,34819,28388,25661,9963,42202,45566,31600,41898,43307,22290,40583,39074,14383,36690,30044,5457
34332,34478,34292,33425,33733,33713,27614,26670,10975,38872,44921,32243,38552,43894,23687,37621,40939,16011,34937,32050,6869
32192,32522,32306,31617,32042,31374,26687,27827,12411,34786,43573,32242,34908,43751,25080,34070,41542,17712,32388,34549,7876
29967,30247,30425,29232,29945,29475,25137,28739,13502,31272,42035,32457,31031,43539,26343,30447,43033,19477,30259,36916,9697
27206,27518,27620,26904,27524,27346,24002,29294,14583,26984,39623,31856,27063,42697,27789,27324,42918,21220,27293,38513,11168
24945,25308,25044,24165,25162,25238,22448,29755,16053,23160,36299,31361,23260,41015,28382,23715,42494,23058,24980,39891,12873
22215,22308,22511,22466,22921,22884,21144,30136,17527,19789,33333,30569,20056,38922,29337,20321,41859,24647,22226,40756,15331
19644,20057,20020,19931,20341,20784,19881,30114,18792,16509,30169,29486,16746,36361,29727,17481,40464,26662,19702,41234,17399
17382,17720,17567,17727,18311,18633,18521,29930,20411,13991,26420,28463,14136,33645,30152,14591,38282,28113,17243,41358,19685
15099,15431,15360,15477,16121,16321,16857,29849,21542,11252,23288,26532,11563,30436,30034,12347,36082,29597,15064,40504,22434
13175,13246,13175,13590,14144,14381,15515,29364,22836,9062,20409,24717,9533,27554,29771,10207,33558,30194,13154,39693,24869
11224,11228,11562,11722,12326,12785,14350,28838,24007,7511,17198,23188,7825,24380,28832,8459,30654,31451,11019,38660,27324
9663,9847,9772,10160,10601,10774,12983,27966,25249,5863,14492,21127,6270,21608,28496,7022,28027,32026,9592,37054,30071
7973,8210,8307,8759,9180,9567,11836,27178,26339,4732,12344,19503,5115,18858,27473,5791,25301,32460,8016,34561,32437
6747,6849,7113,7413,7744,8028,10787,25784,27263,3770,10125,17553,3994,16086,26329,4634,22560,32459,6675,32608,34579
5762,5861,5811,6437,6649,6818,9710,24933,27993,3134,8565,16056,3355,14337,25088,3776,20044,32064,5580,29851,36867
4682,4596,4832,5323,5348,5708,8596,23775,28958,2419,7045,14252,2744,12145,23814,3016,17445,31562,4538,27001,38366
3841,3876,3938,4583,4524,4755,7808,22220,29089,1993,5834,12945,2124,10500,22609,2596,15368,30989,3856,24829,39844
3109,3288,3398,3747,3925,4006,6960,20793,29743,1498,4758,11460,1783,8728,21251,2120,13342,30397,3045,22463,40639
2644,2601,2698,3243,3175,3360,6247,19392,29622,1284,3878,10232,1444,7488,19907,1676,11519,28832,2555,19927,41102
2182,2229,2215,2641,2723,2743,5802,18264,29673,1005,3242,9159,1196,6388,18463,1427,10006,27501,2045,17235,40977
1676,1770,1793,2251,2244,2317,5239,16643,29565,838,2683,8348,1055,5427,17093,1145,8749,26289,1714,15259,40852
1452,1417,1478,1906,1902,1941,4718,15342,29104,696,2218,7224,877,4728,16115,962,7488,25330,1388,12984,39807
1179,1120,1213,1602,1524,1605,4373,13981,28517,555,1916,6554,699,4063,14740,801,6459,23342,1132,11371,38259
922,921,1047,1315,1323,1383,3876,12767,27645,488,1566,5885,650,3438,13807,720,5664,21956,944,9481,36801
821,813,844,1129,1108,1210,3683,11621,26875,440,1378,5322,562,2931,12550,639,4789,20750,775,8055,34498
665,690,658,995,934,1021,3260,10823,25681,382,1253,5047,498,2683,11703,512,4124,19284,649,6735,32577
589,615,601,826,830,862,3016,9422,24436,335,1083,4611,492,2268,10766,526,3471,17589,535,5619,30064
497,502,543,760,783,745,2871,8970,23599,287,933,4314,433,1933,9952,456,3038,16406,488,4525,27660
474,487,466,751,761,761,2845,7857,22255,277,948,3926,376,1801,9335,457,2645,15061,422,3862,25041
428,429,439,639,633,654,2697,7033,20679,276,776,3753,418,1609,8617,427,2315,13933,387,3091,22332
431,403,450,615,671,618,2736,6289,19434,264,755,3588,374,1452,7991,397,2021,12632,383,2651,19592
401,447,400,657,659,664,2705,5863,18355,296,743,3396,397,1373,7372,372,1795,11449,387,2020,17428
442,413,427,658,684,692,2634,5271,16850,259,698,3219,449,1223,6923,414,1542,10260,370,1661,15239
481,462,499,689,741,747,2841,4775,15526,293,686,3203,413,1171,6581,471,1334,9680,464,1381,12936
538,535,531,775,762,823,3023,4328,14106,311,722,3071,430,1136,6250,480,1227,8576,477,1143,11150
597,578,635,839,839,926,3114,3971,13016,333,782,3172,427,1084,5738,544,1120,8070,536,886,9379
695,680,725,973,995,1076,3358,3580,11893,378,752,3193,493,1068,5499,611,1055,7318,642,697,8073
853,828,822,1201,1225,1234,3499,3409,10951,455,791,3079,508,996,5292,631,997,6672,779,616,6763
996,1085,1051,1336,1369,1485,3872,3075,9764,487,908,3252,619,1130,5032,752,965,5993,951,565,5544
1236,1221,1202,1612,1657,1723,4312,3006,8998,613,968,3224,696,1054,4952,850,885,5407,1188,483,4712
1485,1400,1486,1792,1984,2034,4668,2870,8166,693,1124,3348,800,1074,4653,964,872,5078,1401,406,3760
1706,1783,1823,2194,2237,2405,5199,2869,7317,844,1185,3536,994,1104,4717,1197,866,4609,1681,410,3075
2167,2159,2094,2627,2732,2911,5774,2727,6435,1058,1280,3751,1256,1189,4486,1480,940,4304,2021,385,2577
2715,2674,2627,3116,3257,3238,6339,2748,5963,1253,1534,3910,1495,1300,4526,1673,914,3895,2655,364,2108
3154,3189,3316,3725,3812,3983,7089,2702,5339,1567,1758,4192,1871,1441,4441,2091,996,3751,2971,388,1665
3913,3988,3948,4472,4631,4761,7685,2753,4763,1913,2001,4578,2154,1466,4562,2550,1008,3470,3840,445,1419
4678,4740,4762,5328,5383,5688,8701,2965,4410,2387,2295,4829,2635,1682,4515,3179,1103,3231,4707,481,1116
5692,5527,5797,6207,6337,6624,9579,3101,4078,3149,2674,5286,3304,1875,4590,3855,1154,3139,5541,558,936
6730,6826,6790,7383,7497,7797,10826,3347,3618,3917,3196,5893,4060,2157,4687,4775,1303,2968,6789,672,755
8156,8171,8154,8760,8690,9141,11944,3643,3437,4743,3740,6428,5149,2488,4867,5672,1458,2873,8088,761,680
9693,9351,9536,10110,10212,10352,13129,3876,3138,5957,4403,6965,6262,2835,4973,7062,1701,2878,9618,922,560
11521,11053,11274,11916,11604,12020,14454,4312,3003,7534,5179,7604,7848,3315,5099,8519,1999,2844,11067,1131,437
13214,13280,13037,13816,13593,13619,15672,4692,2928,9126,6046,8411,9535,3788,5486,10285,2346,2863,13264,1356,445
15176,15035,15032,15758,15503,15610,16976,5327,2815,11192,7280,9316,11631,4487,5705,12319,2849,2869,15071,1695,417
17566,17278,17359,17657,17528,17670,18361,5783,2747,13728,8392,10295,14044,5447,6044,14859,3374,2938,17537,2060,393
19880,19645,19794,19952,19573,19921,19729,6567,2809,16440,9783,11182,16679,6310,6581,17345,4129,2983,19614,2588,391
21973,22103,22427,22390,21988,22008,21248,7374,2780,19581,11403,12270,19942,7619,6879,20691,4764,3235,22272,3074,407
25004,24564,24598,24746,24098,23903,22870,7932,2933,23149,13620,13230,23016,8870,7339,23654,5790,3273,24938,3791,414
27347,27046,27238,26797,26288,26208,23866,8824,3073,26868,16140,14413,26863,10388,7863,27059,7044,3596,27500,4641,510
29995,29634,29682,29583,28437,28399,25315,9849,3206,30900,18280,16076,30923,12239,8509,30602,8460,3880,29832,5741,552
32167,32314,32147,31486,30227,30548,26582,10778,3376,35270,20648,17401,34660,14414,9343,34236,10092,4203,32405,6680,668
34725,34542,34240,33461,32431,32629,27498,12031,3709,38789,23795,18647,38352,16795,9987,37486,11988,4701,34745,7949,766
36548,36099,35906,35313,34614,34168,28363,13400,4026,42517,26923,20220,41712,19514,10820,40636,14456,5080,36924,9698,970
38321,38279,37652,36939,36303,35147,29234,14695,4351,45202,29955,22030,44823,22100,11844,43045,16735,5726,38240,11129,1156
39767,39479,39452,38065,37586,37167,29642,16005,4855,48322,32884,23398,46427,25243,12693,45433,19418,6238,39673,13016,1360
40564,40622,40385,38802,38535,37865,30163,17287,5329,49784,36100,24927,49054,28225,13876,46979,22224,7306,40476,15034,1715
