1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40565,40109,40781,38701,38308,38264,29885,19808,6620,52670,47311,35068,55576,35271,7716,48006,24471,3484,41298,19758,2583
40382,40417,40628,38382,38129,38223,29829,21191,7282,51800,48550,36971,54153,39913,9820,47507,27930,4358,40785,22139,3068
39319,39413,39385,37537,37856,37744,29337,22763,8142,49312,49754,39029,51854,43812,12336,45912,31504,5213,39825,24825,3847
38167,38386,38018,36786,36689,36725,29075,23826,9037,47045,49558,39634,48868,47306,14893,43741,34248,6713,38343,27716,4596
36644,36497,36225,35151,35059,34612,28243,25410,9751,43405,48507,40561,45321,50173,18198,40854,37605,8157,36699,30044,5457
34213,34231,34393,33261,33259,33584,27575,26545,10902,39460,47272,40590,40700,52348,21512,38359,40239,10035,34941,32042,6873
32180,32308,32018,31470,31552,31024,26411,27511,12148,35282,44360,39984,36149,53300,25225,34360,42500,12087,32379,34535,7872
29805,30013,30351,29159,29474,29193,25242,28496,13207,31157,41489,39342,31160,52895,28866,30737,44427,14335,30251,36939,9704
27309,27366,27401,26798,27156,27044,23683,29204,14438,26858,37831,37618,26448,51438,32261,27256,45488,16447,27276,38505,11165
24932,25150,24885,24415,24905,24880,22556,29600,15856,23008,33508,35730,22118,49773,36020,23820,45814,19070,25000,39873,12866
22289,22114,22256,22534,22463,22585,21272,30149,17211,19538,29708,32997,17968,46876,38756,20335,45269,21912,22238,40742,15333
19637,19985,19940,19960,20114,20158,19883,29980,18618,15829,25766,30202,14826,42448,41075,17283,44688,24837,19683,41247,17391
17461,17572,17373,17920,17984,18255,18548,29879,20218,12884,22017,27396,11671,38304,42671,14490,42797,27262,17243,41351,19695
15203,15364,15181,15575,15953,16004,16879,29788,21352,10485,18175,24402,9232,34020,43717,11911,40627,30012,15071,40515,22415
13234,13218,13002,13803,13968,14066,15547,29468,22665,8498,15210,21181,7067,29616,43169,10043,38121,32431,13163,39704,24867
11332,11213,11417,11936,12253,12419,14465,28848,23766,6791,12314,18159,5496,24941,42325,8317,35489,34084,11014,38640,27340
9767,9846,9684,10236,10555,10428,13140,28163,25154,5303,9798,15468,4221,21413,40479,6711,32564,35973,9597,37065,30071
8052,8196,8220,8926,9128,9328,11960,27243,26374,4120,7718,12455,3108,17740,38230,5381,29499,37630,8012,34530,32414
6784,6829,7054,7558,7729,7795,10814,26052,27174,3234,5964,10521,2406,14385,35413,4417,26280,37998,6679,32643,34593
5828,5805,5716,6568,6612,6585,9778,24967,28101,2600,4687,8481,1858,11666,32366,3629,23093,38765,5582,29850,36853
4751,4655,4784,5474,5346,5507,8644,24022,28942,2043,3610,6718,1414,9371,29111,2911,20242,38491,4537,27002,38357
3896,3893,3911,4694,4602,4616,7923,22388,29200,1554,2831,5305,1115,7659,25740,2391,17808,37725,3857,24834,39858
3122,3294,3321,3807,3870,3947,7116,21127,29865,1334,2090,4076,946,6245,22591,2003,15423,37479,3044,22453,40635
2669,2642,2694,3290,3167,3327,6334,19685,29844,1020,1581,3196,768,4925,19729,1530,13411,35963,2559,19939,41092
2236,2229,2202,2727,2754,2621,5844,18307,29916,905,1195,2445,652,4268,16734,1318,11734,34815,2043,17248,40986
1683,1778,1801,2260,2248,2279,5232,16838,29831,663,919,1807,608,3648,14232,1102,10118,32829,1713,15254,40852
1452,1445,1460,1942,1941,1914,4779,15614,29524,581,712,1367,526,3033,12287,840,8913,31370,1391,12992,39825
1194,1126,1202,1677,1533,1579,4385,14184,28728,489,519,1053,523,2719,10692,730,7551,29539,1133,11376,38260
924,916,1053,1330,1341,1339,3969,12922,28048,388,384,815,481,2583,9462,633,6449,27824,945,9479,36795
830,830,832,1150,1111,1176,3710,11745,27193,376,335,635,472,2373,8539,564,5421,25609,773,8055,34487
678,685,658,986,951,1018,3253,10979,25973,301,276,538,468,2251,7755,481,4792,23755,649,6736,32604
590,629,596,827,816,833,3082,9575,24793,279,258,397,432,2240,7479,456,4168,22237,535,5614,30053
490,511,536,775,794,737,2860,9061,23881,264,258,344,441,2251,7127,359,3631,20346,488,4532,27674
486,478,473,724,763,729,2822,8005,22458,211,244,321,405,2192,7130,334,3035,18954,423,3862,25055
432,439,446,666,622,625,2736,6971,20912,220,245,324,448,2129,7173,327,2537,17077,384,3086,22307
435,404,449,619,673,616,2718,6418,19825,242,263,340,462,2163,7588,338,2148,15740,384,2655,19606
407,438,382,631,637,636,2725,5834,18403,194,301,395,471,2073,7729,331,1925,14368,389,2018,17430
434,407,421,683,663,676,2639,5321,16917,233,321,509,461,2000,8085,346,1608,13022,369,1664,15243
481,469,509,686,736,725,2874,4750,15567,244,377,516,454,1932,8196,385,1410,11479,464,1376,12927
530,528,497,782,770,776,2988,4290,14324,259,413,602,417,1867,8594,386,1116,10324,476,1147,11161
609,570,629,849,855,871,3120,3945,12954,274,483,755,408,1779,8935,454,993,9515,536,883,9373
694,666,725,997,965,1053,3391,3636,12061,311,571,1036,471,1665,9265,489,807,8589,644,698,8072
885,848,810,1181,1194,1206,3544,3416,10935,328,706,1147,495,1604,9399,586,758,7449,776,616,6766
984,1066,1040,1356,1365,1411,3949,3088,9946,424,844,1481,479,1384,9354,652,655,6545,953,565,5538
1270,1228,1168,1640,1653,1676,4270,2938,8929,487,944,1761,506,1318,9163,767,585,5668,1188,483,4716
1452,1424,1485,1841,1991,1940,4762,2912,8129,590,1121,2065,516,1190,8975,915,485,4833,1399,407,3759
1750,1782,1791,2266,2230,2360,5293,2863,7176,644,1280,2499,594,1083,8534,1021,469,4250,1687,410,3072
2196,2158,2063,2648,2773,2815,5774,2691,6400,858,1500,2918,655,998,8008,1332,401,3620,2019,383,2579
2713,2697,2611,3194,3294,3147,6448,2726,5846,1064,1844,3469,755,874,7334,1535,384,3084,2659,364,2108
3224,3232,3309,3837,3849,3876,7163,2731,5235,1275,2079,4226,905,773,6794,1928,401,2522,2963,389,1665
3960,3972,3915,4563,4682,4714,7843,2741,4683,1669,2361,4859,1080,690,6267,2427,356,2232,3845,445,1419
4715,4763,4714,5436,5486,5680,8728,3020,4392,2129,2698,5547,1444,644,5523,2838,393,1742,4709,481,1115
5750,5550,5778,6419,6404,6524,9619,3041,3998,2633,3193,6399,1817,613,4855,3605,395,1512,5545,559,935
6799,6916,6760,7488,7613,7819,10917,3315,3590,3288,3715,7170,2358,582,4383,4470,453,1203,6798,672,757
8236,8219,8214,8817,8934,9143,12105,3667,3393,4185,4177,8201,3190,589,3659,5392,536,1036,8077,760,678
9776,9523,9537,10312,10331,10436,13194,3915,3059,5358,4947,9021,4207,668,3013,6718,626,886,9626,924,562
11620,11108,11305,12172,11972,12046,14545,4320,3001,6640,5802,9939,5387,808,2591,8426,808,727,11073,1130,435
13335,13347,13073,13913,13768,13675,15701,4722,2860,8512,6881,11023,7088,1008,2166,9976,1028,640,13259,1355,447
15275,15241,15064,15903,15918,15697,17152,5289,2740,10485,7965,12127,9177,1301,1754,12213,1318,552,15058,1696,418
17593,17452,17504,17752,17770,17916,18321,5786,2758,13084,9368,12752,11658,1735,1533,14510,1692,513,17551,2063,392
19853,19791,19886,20065,19983,20201,19722,6573,2731,15940,11158,14263,14592,2261,1282,17389,2094,446,19606,2584,390
