1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40664,40178,40705,38781,38416,38253,29956,19854,6575,52755,44884,31558,53184,35782,13328,48580,26041,4475,41295,19759,2581
40441,40432,40670,38585,38176,38181,29892,21243,7323,51538,47436,33332,51769,39417,15121,47967,29809,5598,40792,22143,3072
39323,39461,39380,37520,37998,37800,29342,22854,8156,49466,48364,34859,49809,42379,17253,46254,33081,6809,39827,24819,3848
38296,38355,38035,36930,36655,36601,29112,23901,9070,46974,49389,36416,47169,44992,19598,43991,36198,8517,38344,27720,4598
36592,36562,36199,35205,35253,34714,28328,25495,9765,43769,49163,37313,43732,47158,21848,41389,39092,10257,36696,30044,5457
34210,34311,34421,33214,33309,33658,27583,26574,10938,39396,47254,37729,39591,48720,24236,38424,41488,12118,34942,32045,6869
32260,32349,32069,31504,31651,31149,26416,27575,12239,35424,45531,38209,35816,48694,26720,34730,43413,14281,32378,34536,7875
29840,30064,30406,29239,29588,29241,25265,28475,13208,30808,42749,37800,31225,48381,29384,30815,44982,16910,30253,36938,9706
27247,27361,27419,26820,27197,27129,23719,29231,14460,26891,39695,37325,26735,47085,30998,27034,45540,19012,27278,38498,11158
24954,25179,24906,24416,25023,24946,22536,29722,15911,22814,35770,35983,22638,45182,32720,23557,45889,21601,25005,39885,12879
22242,22205,22315,22446,22643,22677,21336,30125,17298,19421,31991,34225,18966,42776,34378,20261,44758,24501,22232,40736,15320
19674,19995,20000,19990,20043,20240,19890,30060,18560,15883,27892,31715,15638,39118,35843,16880,43812,26836,19687,41247,17403
17434,17575,17406,17870,18087,18316,18580,29990,20299,12864,24263,29359,12828,35316,36227,14325,41752,29043,17239,41358,19685
15137,15389,15208,15587,15971,16131,16856,29735,21422,10598,20323,27248,10193,31481,35806,11657,39401,31081,15065,40516,22421
13185,13226,13056,13713,13944,14075,15437,29442,22741,8464,17078,24535,8215,28010,35179,9841,36523,32908,13170,39703,24872
11356,11215,11406,11872,12313,12488,14517,28796,23778,6562,13861,21437,6435,24323,34526,8130,33650,34595,11017,38642,27333
9761,9837,9729,10222,10572,10510,13060,28163,25246,5340,11177,18848,5031,21140,33803,6463,30565,35693,9591,37063,30079
8009,8188,8235,8881,9050,9355,11956,27273,26293,4105,9065,16110,3987,17751,31258,5184,27638,36773,8011,34533,32408
6759,6836,7061,7528,7777,7812,10807,26002,27295,3275,7210,13832,3046,15071,29549,4285,24194,36915,6680,32635,34590
5811,5812,5751,6557,6617,6642,9710,25002,28055,2479,5553,11367,2387,12569,27607,3589,21577,37174,5582,29853,36869
4764,4654,4777,5443,5354,5535,8656,23904,28962,1984,4275,9469,1874,10338,25556,2887,18884,36391,4537,27002,38344
3864,3877,3919,4635,4591,4625,7893,22336,29215,1617,3491,7840,1522,8816,23145,2302,16561,35853,3857,24837,39860
