1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
41064,40490,40408,39659,38682,37323,30398,20367,6948,50070,39571,26402,48980,34131,17073,47413,29139,10794,41368,19796,2558
40703,40722,40277,39074,38657,37377,30180,21719,7681,49617,42235,27254,47806,36960,18620,46805,32320,11846,40791,22153,3089
39962,39834,39292,38285,38422,37097,29709,23276,8479,47392,43476,28342,46657,39287,19500,45288,35109,12885,39824,24815,3849
38655,38695,37985,37440,37500,36305,29400,24359,9554,45046,44458,29089,44438,41170,20888,42974,37171,14446,38368,27755,4591
36697,37101,36303,35588,35893,34854,28748,25745,10204,42486,44924,30195,41553,42304,22604,40357,39110,15892,36696,30025,5459
34545,35062,34477,33816,34213,33680,27859,27029,11480,38726,44244,30731,38119,43008,23685,37611,40793,17588,34981,32037,6890
32365,32835,32383,31750,32658,31574,26588,28083,12753,34818,43329,31175,34547,43507,24847,33820,41873,19193,32410,34607,7880
29905,30676,30661,29200,30454,29617,25336,29004,13718,30730,41739,31266,30629,42553,26025,30599,42444,20531,30207,36960,9682
27319,27878,28052,26683,28083,27799,23878,29418,14950,26830,39722,30869,27141,41507,27187,27115,42506,22086,27284,38469,11177
24932,25589,25328,24423,25870,26044,22601,29947,16448,23592,37053,30503,23608,40642,27808,23953,41702,23914,25029,39938,12901
22043,22714,23008,22330,23389,23385,21317,30208,17797,19719,33800,29888,19935,38294,28730,20510,40998,25350,22192,40743,15344
19489,20316,20525,19743,20871,21288,19713,30135,19122,16948,30862,29056,17204,35965,28914,17539,38975,26577,19701,41270,17411
17198,17821,17889,17447,18795,19220,18396,29948,20673,13821,27586,28098,14400,33107,28857,14961,37075,28294,17237,41374,19691
14990,15626,15769,15234,16546,17083,16664,29723,21881,11531,24568,26510,12056,30169,29122,12335,34971,28980,15046,40488,22429
13033,13378,13510,13397,14546,15040,15318,29208,23041,9312,21528,25276,9943,27404,28640,10215,32261,29694,13176,39699,24908
11115,11307,11806,11522,12633,13303,14334,28707,24288,7495,18541,23710,8130,24240,28220,8471,29618,30263,11014,38669,27351
9439,10050,10025,9965,10839,11372,12750,27673,25315,6102,15812,22189,6516,21838,27565,7009,26724,30867,9569,37051,30048
7867,8249,8653,8617,9268,9970,11809,26774,26160,4887,13409,20260,5196,18966,26785,5810,24013,30829,8032,34520,32416
6632,6887,7340,7244,7968,8642,10644,25617,27278,3891,11512,18573,4179,16449,25798,4758,21345,30814,6657,32629,34606
5644,5845,5974,6318,6702,7174,9639,24467,27830,3093,9509,17229,3449,14287,24796,3797,19076,30232,5574,29843,36903
4640,4632,4949,5254,5404,6012,8512,23233,28697,2458,7883,15916,2788,12280,23950,3187,16563,29851,4532,26979,38389
3766,3909,4124,4379,4690,5072,7773,21778,28718,1992,6718,14452,2311,10608,22451,2535,14613,29056,3851,24810,39847
3047,3208,3440,3643,3898,4362,7020,20569,29365,1653,5494,13085,1834,8980,21344,2062,12726,28205,3050,22466,40586
2607,2666,2782,3177,3254,3665,6270,18972,28981,1288,4478,11983,1552,7585,19946,1825,10920,27139,2548,19898,41135
2155,2160,2341,2665,2716,2962,5604,17885,29194,1105,3841,10774,1307,6516,18385,1463,9663,25933,2047,17206,40973
1649,1812,1891,2201,2261,2509,5050,16211,29067,853,3180,9949,1050,5626,17448,1187,8268,24541,1706,15263,40805
1399,1412,1511,1849,1945,2156,4647,15113,28730,721,2740,8791,878,4765,16103,974,6866,23508,1386,12982,39816
1163,1144,1257,1580,1573,1804,4386,13813,28056,605,2367,8220,771,4190,14834,824,6051,21538,1133,11361,38242
926,929,1076,1340,1293,1510,3811,12421,27031,489,1994,7501,644,3465,13807,755,5246,20711,949,9470,36735
824,803,891,1065,1156,1333,3630,11562,26279,457,1688,6812,540,3102,12875,664,4538,19258,774,8045,34531
668,668,691,1017,961,1183,3315,10748,25150,403,1510,6240,513,2607,12035,566,3895,18088,646,6728,32536
588,614,644,806,864,999,3094,9356,23839,378,1314,5813,462,2324,11005,536,3332,16516,536,5629,30036
