1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40741,40175,40201,39337,38308,37012,30214,20353,7033,47809,37902,26662,46835,32863,18227,45332,28731,12255,41279,19773,2580
40626,40497,40013,38820,38245,36948,29978,21678,7931,47218,40076,27282,45499,35134,19335,44594,31213,13010,40792,22143,3075
39542,39423,39301,38123,37765,36813,29456,23035,8720,45916,40980,28011,44408,37081,20367,43564,33381,14196,39854,24812,3851
38402,38725,37693,37067,36988,35988,29236,24197,9610,43445,41493,28410,42663,38521,20938,41665,35012,15026,38347,27729,4600
36801,36702,35972,35291,35451,34299,28516,25691,10393,40916,41832,28593,39575,39843,21887,39311,37115,16046,36693,30042,5455
34384,34611,34372,33517,33888,33302,27554,26737,11463,37900,41646,28787,37197,40198,22382,36309,38556,17270,34934,32053,6870
32120,32840,32128,31518,32242,31102,26599,27578,12675,34309,40149,28616,33867,40404,23268,33705,39010,18319,32372,34538,7887
29904,30283,30501,29104,30203,29294,25063,28863,13864,30798,39141,28055,30702,39600,23918,30211,39856,19593,30263,36942,9699
27201,27906,27696,26808,28049,27400,23779,29251,14920,27229,37119,27796,27181,39009,24229,27005,39802,20770,27281,38503,11172
24869,25409,25244,24485,25664,25359,22507,29599,16494,23797,35260,27315,23932,38193,24942,24243,39489,21712,25008,39904,12884
22239,22652,22764,22219,23128,23139,21255,30024,17717,20741,32698,26364,20440,36338,25092,20823,38715,23130,22223,40722,15318
19566,20326,20305,19747,20846,21038,19769,29765,18910,17563,30297,25701,18035,34253,25650,18361,37279,24137,19692,41264,17409
17363,17820,17837,17641,18767,19028,18299,29754,20363,14739,27242,24599,15172,31873,25595,15689,35869,25246,17238,41342,19699
15039,15742,15716,15444,16630,16856,16768,29532,21850,12431,24492,23661,13058,29814,25826,13209,33934,25903,15062,40493,22408
13122,13517,13454,13687,14592,14970,15527,29139,22668,10408,21816,22791,10881,27450,25853,11159,32097,26984,13164,39723,24877
11158,11510,11845,11681,12788,13350,14358,28410,23992,8451,19378,21706,8869,24587,25531,9355,29366,27795,11004,38645,27348
9687,10015,10076,10058,10948,11450,12933,27477,25117,6958,16957,20699,7564,22227,25300,7833,27148,28421,9593,37063,30078
7932,8324,8578,8703,9528,10126,11772,26658,25984,5665,14945,19359,6017,19912,24900,6564,24617,28929,8020,34526,32427
6631,6991,7450,7389,8290,8628,10658,25578,26723,4551,12737,18508,5036,17628,24446,5477,22082,28960,6667,32651,34579
5738,5923,6094,6458,7017,7369,9822,24413,27725,3648,11007,17552,4124,15397,23868,4460,19781,29108,5590,29824,36872
4701,4788,5127,5341,5747,6370,8699,23114,28363,2947,9383,16620,3305,13649,23141,3779,17627,28655,4535,27015,38360
3813,3985,4207,4581,4839,5422,7825,22099,28693,2443,8041,15499,2679,11995,22513,2930,15660,28185,3859,24811,39838
3076,3361,3608,3735,4130,4656,7043,20438,28979,2011,6961,14379,2192,10235,21772,2514,13686,28075,3036,22465,40643
2634,2688,2994,3177,3442,3966,6370,19175,29016,1568,5915,13541,1807,8887,20588,1965,11604,27090,2568,19907,41080
2194,2290,2397,2724,3000,3314,5782,17788,29034,1279,4945,12834,1504,7689,19934,1667,10187,26569,2037,17262,40997
1679,1854,2009,2236,2458,2865,5304,16339,29036,994,4134,11682,1278,6437,18932,1381,9120,25297,1719,15253,40813
1461,1520,1652,1957,2102,2417,4761,15011,28349,837,3578,11207,1007,5727,18007,1168,7679,24437,1386,12986,39826
1171,1167,1393,1672,1698,2127,4376,13729,27841,715,2999,10390,881,4834,16838,965,6626,23296,1129,11361,38273
929,996,1222,1357,1475,1800,3947,12618,26991,571,2623,9409,753,4151,15886,818,5726,21761,952,9493,36798
852,855,980,1153,1229,1607,3699,11379,26220,527,2089,8875,607,3525,14613,674,4838,20509,766,8046,34478
667,745,790,998,1116,1446,3319,10639,24990,399,1898,8203,561,2964,13688,614,4102,19003,650,6727,32590
615,649,716,879,968,1215,3187,9373,23871,357,1565,7497,535,2598,12605,557,3511,17665,535,5613,30043
505,579,662,809,927,1109,2900,8816,22809,316,1324,7010,472,2181,11467,522,2967,15842,488,4535,27657
497,524,593,791,898,1089,2903,7819,21565,310,1243,6397,392,1856,10507,467,2511,14714,422,3859,25048
437,482,552,696,764,978,2864,6884,20269,296,1058,5857,403,1661,9766,459,2213,13536,386,3085,22316
