1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,53128,47146,34289,44702,32473,19565,48741,25062,3600,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,52309,48846,36451,44340,33557,20322,47979,28227,4458,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,50534,50146,38133,43103,35162,20800,46281,31548,5627,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,47427,49680,39433,41316,36566,21249,44166,35718,7068,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,43821,49675,40367,38904,37452,21692,41243,38454,8582,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,40061,48089,40674,36381,38145,22325,38021,41570,10569,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,35695,45572,40519,33269,38167,22301,34470,43342,12434,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30812,42397,39613,30391,37935,22563,31042,44765,14896,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,26656,38746,38787,27639,37155,22872,27526,46070,17210,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,22751,34666,36184,24258,35777,22861,23643,46178,20133,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,18945,30188,34475,21197,34740,23293,20174,45875,22803,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,15463,26825,31425,18521,32988,23061,17241,44872,25553,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,12752,22432,28317,15981,30803,23255,14319,42766,28195,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,10440,18818,25151,13595,29260,23312,11978,40326,30717,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,8238,15474,21949,11553,26681,23156,9893,37676,32996,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,6459,12467,18899,9561,24558,23365,7988,35175,35239,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,5080,9939,16020,8109,22784,23175,6592,31855,36331,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,4097,8012,13365,6800,20495,23110,5259,28855,37417,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,3171,6174,10991,5522,18063,22730,4185,25388,38502,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,2511,4815,8806,4662,16304,23108,3482,22734,38753,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,1983,3578,6975,3837,14363,22648,2784,19814,38410,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,1500,2719,5543,2990,12478,21843,2180,17105,37616,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1194,2100,4450,2529,11110,21794,1873,14963,36936,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,978,1542,3376,2057,9577,21024,1485,12844,35046,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,764,1197,2618,1642,8360,20494,1249,11207,33477,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,650,831,1855,1417,7113,19454,1082,9640,31975,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,530,698,1452,1141,6112,18705,868,8367,29969,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,467,510,1159,986,5092,17553,719,6968,28360,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,430,410,851,792,4404,16359,596,6231,26737,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,359,369,678,673,3709,15620,545,5525,24971,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,306,295,530,572,3273,14554,491,4627,22977,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,253,262,418,531,2765,13593,453,3917,21162,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,259,249,417,450,2359,12398,396,3422,19651,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,218,238,354,418,1990,11297,353,2894,18106,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,224,254,319,398,1668,10202,342,2489,16623,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,213,276,334,403,1459,9159,363,2181,15244,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,200,299,398,409,1265,8283,323,1905,13906,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,207,320,458,405,1094,7444,335,1614,12736,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,219,352,552,424,968,6624,353,1458,11861,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,224,445,710,479,984,5937,415,1211,10545,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,303,521,872,469,879,5366,417,974,9447,543,935,9492
687,659,751,995,975,971,3319,3654,11966,283,614,1002,588,868,4920,530,915,8547,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,364,735,1233,666,860,4290,536,766,7598,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,390,807,1494,807,854,3876,634,684,6704,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,478,997,1842,963,924,3617,715,564,5775,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,592,1151,2231,1123,1017,3490,806,530,5052,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,637,1263,2677,1407,1056,3231,1090,457,4376,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,784,1513,3243,1680,1219,3202,1223,413,3740,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,963,1769,3814,2103,1389,3106,1513,350,3268,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,1215,2018,4305,2494,1638,3217,1808,374,2671,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,1523,2295,4906,3115,1913,3485,2228,366,2324,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,1893,2720,5712,3742,2229,3578,2839,403,1879,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,2384,3076,6434,4552,2566,3855,3464,423,1637,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,3118,3547,7349,5556,2993,4202,4281,501,1362,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,3917,4032,8073,6613,3734,4574,5411,521,1142,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,5122,4796,8940,8141,4211,5132,6688,683,997,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,6400,5420,9957,9876,5025,5588,8026,780,817,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,8301,6391,10791,11478,5869,6329,9905,994,673,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,10305,7659,11864,13621,6941,7070,11940,1302,597,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,12661,8892,12857,16032,7809,7749,14366,1662,563,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,15505,10473,13685,18574,9161,8723,17319,2109,503,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,19056,12411,14872,21415,10464,9480,20184,2642,468,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,22697,14525,15990,24139,11876,10388,23447,3275,462,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,26647,16957,17320,27116,13701,11574,27227,4274,533,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,31253,20038,18916,30202,15616,12415,30532,5455,590,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,35572,23069,20283,33422,17277,13433,34169,6758,706,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,39833,26628,22155,36364,19176,14499,38293,8516,855,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,43387,30061,23789,38849,21336,15434,41449,10202,1103,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,47519,34637,25514,41182,23644,16382,44176,12752,1372,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,49911,38003,28142,42849,25962,17327,46508,15492,1807,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,52405,41597,30112,43856,28212,18363,47903,18365,2251,40693,15120,1751
40771,40658,40684,39301,38775,38414,30247,18574,5744,53054,44334,32331,44649,30373,19005,48945,21660,2790,41232,17341,2164
