1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,49431,39005,26202,47896,33628,17926,46401,29170,11452,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,48491,41003,27226,47642,35920,18967,45645,31509,12632,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,46812,42222,28066,45756,37914,20011,44529,34212,13960,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,44874,42924,28750,43234,39911,21032,42266,36216,14790,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,41674,43263,29256,40826,41093,22382,39682,38377,16221,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,38381,43238,29583,37480,41841,22882,36930,39728,17614,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34555,42551,30068,34087,42248,24110,34028,41164,19245,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30950,40638,29818,30932,41685,25099,30446,41425,20532,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27328,38408,29499,27285,40881,25680,27245,41549,21820,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23552,36189,29023,23514,39441,26439,23887,40872,22814,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20218,33755,28128,20524,37377,27176,20728,39984,24113,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,16865,30999,27440,17241,35236,27103,18032,38203,25676,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14207,27736,26416,14798,32573,27500,15277,36397,26929,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,11836,24864,25248,12263,29861,27213,12889,34171,27566,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,9649,21753,24421,10066,27279,27212,10559,31715,28441,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,7996,19079,22812,8478,24487,27276,8908,29279,29261,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,6419,16494,21706,6836,21593,26502,7351,26781,29394,9417,36710,29757
