1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46291,35544,24620,44672,32686,19282,43699,29132,15939,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45103,37315,24824,44005,33775,20308,43019,31406,16527,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44194,38335,25206,42741,35381,20879,42028,33409,17060,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42416,38704,25514,41122,36354,21487,40304,34556,17810,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,39810,38944,25970,39340,37458,21666,38394,35842,18029,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,36825,39146,25489,36362,38023,22405,35797,37177,18904,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,33884,38464,25693,33410,37935,22224,33151,37745,19698,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,31074,37839,25173,30281,37704,22677,30105,37858,20573,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27313,36437,24605,27326,37093,22876,27220,37673,20892,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24223,34678,24455,23820,36206,22904,24162,36744,21378,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20951,33003,23692,21459,34754,23062,21514,35823,22066,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18108,30752,23390,18332,32767,23331,18577,35075,22956,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15456,28441,23089,16042,31176,22949,16455,33218,23440,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13229,26187,22107,13590,28981,23233,13903,31588,23850,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10978,23832,21797,11453,27177,23602,11851,29169,24381,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9228,21575,21398,9773,24633,23510,10107,27575,25025,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7593,19511,21054,8041,22446,23159,8491,25348,25220,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6293,17202,20503,6594,20187,23018,7192,22727,25568,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5142,15441,20037,5619,18183,23170,5875,20828,25316,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4196,13585,19315,4543,16329,22939,4932,18676,25638,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3345,11950,19155,3704,14321,22374,4019,16891,25731,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2779,10305,18258,3110,12624,22233,3336,14731,25076,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2153,9023,17693,2523,11000,21663,2731,12870,25222,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1760,7646,16993,2100,9516,21065,2310,11424,24765,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1403,6649,16067,1687,8365,20439,1894,9639,23699,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1199,5675,15354,1367,7193,19468,1556,8519,23210,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,939,4855,14964,1164,6110,18405,1315,7293,22104,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,792,4074,13669,987,5252,17778,1162,6281,21175,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,679,3457,13322,798,4431,16645,929,5323,20010,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,577,2931,12394,653,3806,15447,803,4573,18437,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,477,2473,11512,554,3123,14555,686,3819,17341,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,357,2153,10374,575,2711,13438,551,3203,16085,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,337,1764,9701,440,2348,12229,553,2779,14577,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,322,1590,8676,342,2002,11077,499,2380,13219,425,3729,24820
