1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46986,36204,24963,45292,32576,19406,44166,29489,15117,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46139,37704,25440,44840,34060,20062,43421,31363,15873,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44538,38683,25862,43404,35918,20949,42407,33407,16744,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42311,39315,25723,41626,36872,21229,40298,35114,17349,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40183,40052,26216,38995,38125,21895,38509,36264,18019,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37142,39706,26296,36764,38526,22383,35695,37464,18902,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34253,39505,26123,33415,38949,22535,33618,38157,19630,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30652,38026,26000,30314,38304,23036,30216,38307,20395,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27373,36664,25327,27195,37637,23424,27266,38155,21299,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24010,34741,24917,23951,36615,23278,24216,37547,21786,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20738,33189,24518,21246,35190,23673,21358,36275,22421,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17987,30714,23628,18229,33292,23577,18554,35511,23308,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15364,28559,23223,15911,31264,23528,16247,33712,23745,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13016,26165,22867,13273,28829,23938,13909,31821,24196,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10694,23744,22258,11416,26861,24010,11459,29869,25129,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8954,21309,21439,9425,24444,23909,9841,27720,25285,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7451,18999,20925,7936,22384,23732,8293,25161,25986,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6174,16649,20553,6632,20259,23478,6899,23093,25979,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4943,14759,19597,5416,17893,23505,5830,21019,25929,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4145,13136,19134,4489,15995,22894,4714,18958,26241,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3239,11384,18814,3581,14238,22411,3970,16860,26155,4665,27507,38358
