1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,48483,37953,25542,47121,33294,18229,45707,29059,12819,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,47858,39746,26283,46390,35244,19260,45171,31433,13838,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,46188,40969,27336,44803,37471,20307,43503,33970,14996,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,44217,42015,27688,42988,38959,21277,41936,35892,15970,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40977,42356,28250,40011,39728,21960,39056,37643,16935,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37639,41746,28284,37542,40595,23117,36938,38962,18109,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34592,41302,28591,34156,41235,23643,33631,40047,19339,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30872,39886,28405,30337,40610,24090,30641,40446,20459,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27193,38058,28072,27154,39601,24777,27133,40046,21510,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23508,35834,27860,23801,38389,25317,24115,39825,22764,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20349,33409,26923,20674,36377,25608,20988,38841,23895,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17539,31029,26098,17850,34515,25874,18058,36957,24945,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14567,28096,25351,14996,31999,26034,15604,35581,25967,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12135,25366,24457,12812,29924,26086,12955,33169,26655,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10189,22278,23621,10561,27173,26246,11175,30844,27199,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8371,19875,22746,8792,24458,25766,9170,28858,28076,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,6805,17185,21486,7125,22015,25640,7780,26357,28179,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5548,15106,20541,5977,19575,24984,6407,23548,27956,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4489,13170,19078,4845,17310,24411,5297,21129,28378,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3649,11343,18508,3980,15528,23875,4426,19129,28577,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2789,9646,17026,3233,13407,23151,3532,17109,27674,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2276,8099,16291,2672,11621,22383,2912,15004,27451,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1890,7071,15095,2182,9901,21761,2407,13012,26991,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1469,5979,14096,1710,8418,20580,2043,11263,26211,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1271,5126,13157,1540,7297,19340,1627,9621,25403,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1017,4277,12383,1189,6345,18611,1371,8449,23953,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,841,3696,11637,1007,5387,17195,1105,7230,22960,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,699,3046,10763,834,4620,16513,1027,6267,21695,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,556,2644,9774,744,3842,15346,871,5443,20562,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,533,2222,9111,634,3476,14325,701,4528,18957,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,421,1862,8493,535,2964,13568,599,4007,18266,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,347,1636,7987,496,2560,12092,607,3275,16584,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,292,1458,7187,417,2135,11356,526,2906,15218,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,296,1184,6510,420,1901,10237,460,2456,13940,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,293,1072,6069,352,1578,9429,456,2115,12823,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,275,953,5506,419,1500,8548,433,1882,11637,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,287,893,5128,371,1320,8099,412,1600,10316,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,273,815,4760,406,1173,7253,441,1435,9460,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,277,743,4446,386,1148,6639,455,1265,8441,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,323,721,4025,434,987,6097,499,1199,7630,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,398,723,3829,476,987,5515,596,1069,6828,543,935,9492
687,659,751,995,975,971,3319,3654,11966,434,739,3646,563,897,5180,619,1042,6382,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,482,761,3555,605,969,4721,688,960,5720,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,578,799,3321,673,942,4373,850,991,5161,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,662,837,3235,853,931,4100,969,971,4765,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,844,898,3191,984,1046,4042,1172,1012,4481,1402,414,3813
