1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,47798,37313,25105,46718,32690,18479,45207,29370,13681,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,47387,39066,26108,45522,34787,19763,44906,31782,14497,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,45103,40249,26514,44190,36751,20681,42851,33712,15541,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,43532,40861,26937,42257,38163,21238,41457,35724,16530,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40792,41159,27507,39695,39335,21701,39155,37650,17475,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37840,41390,27711,36935,39949,22692,36486,38391,18189,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34322,40659,27519,33677,39866,23223,33724,39566,19476,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30646,39245,27313,30570,39470,23780,30318,39149,20393,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27237,37453,27020,27339,39134,24383,27092,39673,21460,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24051,35496,26570,24002,37550,24638,24062,38882,22420,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20431,33245,26086,20928,35876,24896,21010,37768,23263,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17733,30953,25621,18058,34079,25202,18242,36603,24360,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14801,28017,24670,15458,31731,25048,15698,34910,24753,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12293,25646,23980,12830,29631,25185,13095,32657,26022,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10384,22920,22797,10636,27314,25402,11121,30484,26423,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8525,20687,22069,9124,24616,25393,9527,28253,27142,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7005,18150,21264,7556,22235,24686,7975,25966,27312,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5738,15649,20412,6188,19797,24256,6619,23506,27473,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4674,13698,19350,4975,17521,23678,5579,20904,27493,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3772,11947,18981,4093,15548,23652,4465,19114,27443,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3059,10271,17903,3328,13438,22721,3699,16961,27434,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2389,8760,16784,2829,11911,22234,3103,14746,26981,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1976,7429,15855,2267,10283,21649,2529,12908,26875,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1553,6545,15015,1835,8676,20904,2113,11402,25573,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1241,5510,14233,1526,7635,19934,1688,9720,24871,2138,17568,41245
