1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,47855,36766,24991,45623,32790,18970,44676,29442,14285,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46610,38599,25868,45551,34408,19946,44025,31543,15006,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,45208,39832,26093,43806,36201,20793,42572,33389,16160,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42880,39952,26556,42102,37794,21210,40997,35666,16894,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40468,40788,26962,39827,38771,21674,38982,36832,17781,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37347,40858,26973,36833,39458,22563,36112,38002,18436,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34587,39982,27035,33566,39504,22920,33585,38955,19586,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30744,38781,26507,30054,39027,23575,30371,38927,20302,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27267,37308,26383,27077,38421,23646,27158,39010,21471,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23756,34965,25833,24095,37336,23966,24151,38479,22008,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20708,33274,25559,21144,35462,24406,21079,37033,23011,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17816,30987,25018,18122,33699,24514,18301,36233,23823,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15001,28327,24203,15522,31606,24667,16046,34365,24728,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12714,25606,23401,13092,29315,24902,13486,32498,25509,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10510,23300,22856,11091,26936,24631,11498,30226,25882,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8709,20826,22047,9253,24562,24547,9697,27740,26325,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7371,18385,21137,7538,22421,24224,8000,25590,26580,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5985,15916,20512,6311,19921,24161,6787,23355,27060,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4831,14159,19461,5113,17790,23508,5667,21027,26869,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3834,12331,18999,4349,15672,23427,4673,18782,27247,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3113,10650,17980,3479,14060,22811,3827,16871,26929,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2416,9196,17298,2806,12114,22360,3165,14607,26491,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2036,8120,16487,2390,10506,21358,2627,13264,25950,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1584,6713,15468,1849,8977,20997,2162,11162,25366,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1359,5806,14623,1617,7895,20134,1764,9757,24539,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1091,4914,13865,1278,6718,18944,1428,8401,23549,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,903,4258,13543,1063,5855,18184,1255,7241,22503,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,724,3664,12377,906,4859,16967,1021,6191,21251,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,640,3003,11647,751,4246,15940,874,5396,20185,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,523,2553,10866,636,3588,14969,772,4531,18868,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,425,2194,10009,563,2961,13966,701,3813,17588,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,385,1848,9080,516,2617,13009,553,3316,16491,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,325,1625,8460,484,2227,11572,533,2778,14689,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,299,1455,7627,392,1882,10758,484,2357,13597,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,282,1202,7147,389,1640,9860,466,2084,12333,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,266,1083,6466,366,1408,8892,439,1739,11226,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,295,919,5820,401,1263,8101,426,1554,10031,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,299,843,5392,396,1161,7511,437,1416,9036,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,311,815,4867,406,1093,6560,490,1246,8173,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,354,735,4468,463,973,5973,497,1156,7412,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,410,653,4044,481,914,5463,567,1044,6535,543,935,9492
687,659,751,995,975,971,3319,3654,11966,427,694,3818,549,842,4972,645,981,5914,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,553,748,3528,641,923,4436,796,948,5307,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,646,763,3271,752,912,4221,928,985,4806,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,750,774,3084,903,898,3831,1122,943,4382,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,857,908,3151,1103,1007,3709,1247,998,4056,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1074,1022,3067,1368,1125,3492,1421,1166,3828,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1371,1177,3063,1552,1265,3510,1692,1180,3699,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1596,1320,3151,1944,1436,3375,2089,1356,3485,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2070,1611,3276,2357,1564,3431,2585,1440,3486,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2518,1806,3543,2952,1840,3646,3097,1585,3549,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3081,2202,3745,3548,2061,3832,3907,1824,3553,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,3762,2653,4149,4357,2380,4037,4614,2135,3560,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,4804,3155,4609,5161,2886,4343,5407,2496,3766,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,5856,3736,5231,6359,3358,4674,6800,2847,4044,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,7075,4566,5819,7620,4017,5149,8098,3202,4316,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,8849,5359,6460,9378,4645,5436,9708,3895,4570,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,10325,6380,7209,11131,5388,6023,11631,4604,4834,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,12659,7363,8170,13076,6426,6627,13466,5050,5312,15214,1763,377
