1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,51052,41161,27553,49368,34424,16485,48741,25062,3600,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,49993,43280,28662,48844,37307,17779,47979,28227,4458,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,48167,44569,29683,47407,39257,19433,46281,31548,5627,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,45652,45036,30814,44723,41613,20416,44166,35718,7068,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,42570,45570,31622,41952,43513,22407,41243,38454,8582,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,39443,45158,32396,38423,43898,23705,38021,41570,10569,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,35121,43808,32521,34362,43975,25122,34470,43342,12434,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30676,41917,32259,30821,44099,26253,31042,44765,14896,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27025,39613,31908,27088,42632,27409,27526,46070,17210,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,22962,36791,31403,23328,40948,28364,23643,46178,20133,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,19622,33475,30898,20101,38922,29166,20174,45875,22803,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,16513,30296,29585,16736,36078,29632,17241,44872,25553,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,13585,27080,28529,14123,33683,29778,14319,42766,28195,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,11155,23646,26766,11643,30694,29884,11978,40326,30717,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,9062,20385,25186,9527,27568,29673,9893,37676,32996,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,7374,17531,23211,7683,24109,29133,7988,35175,35239,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,5853,14921,21229,6067,21417,28401,6592,31855,36331,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,4773,12459,19632,4899,18954,27631,5259,28855,37417,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,3868,10503,17659,4137,16357,26414,4185,25388,38502,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,2928,8741,16125,3255,13910,25442,3482,22734,38753,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2359,7011,14501,2696,12172,23947,2784,19814,38410,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,1936,5819,13165,2218,10264,22311,2180,17105,37616,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1570,4905,11789,1704,8749,21299,1873,14963,36936,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1198,3905,10450,1461,7378,19736,1485,12844,35046,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1004,3277,9276,1143,6430,18491,1249,11207,33477,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,839,2731,8469,994,5509,17213,1082,9640,31975,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,738,2316,7440,890,4664,15831,868,8367,29969,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,585,1935,6858,680,3920,14830,719,6968,28360,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,457,1606,6030,690,3377,13437,596,6231,26737,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,438,1453,5659,577,2945,12615,545,5525,24971,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,399,1246,5026,503,2454,11734,491,4627,22977,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,293,1140,4756,433,2272,10909,453,3917,21162,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,288,1015,4253,411,1952,10077,396,3422,19651,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,318,873,4020,395,1847,9405,353,2894,18106,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,278,875,3730,423,1631,8614,342,2489,16623,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,268,784,3638,359,1475,8051,363,2181,15244,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,285,710,3434,386,1341,7446,323,1905,13906,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,309,718,3329,358,1259,6776,335,1614,12736,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,288,715,3161,399,1151,6616,353,1458,11861,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,305,693,3092,430,1144,6254,415,1211,10545,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,359,761,3142,432,1122,5869,417,974,9447,543,935,9492
687,659,751,995,975,971,3319,3654,11966,366,784,3157,524,1028,5424,530,915,8547,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,442,857,3139,551,1064,5321,536,766,7598,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,442,917,3208,639,1038,5149,634,684,6704,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,570,993,3319,712,1105,4873,715,564,5775,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,679,1104,3323,827,1118,4856,806,530,5052,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,847,1136,3539,1001,1171,4512,1090,457,4376,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1035,1306,3790,1265,1173,4439,1223,413,3740,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1165,1476,3969,1477,1290,4542,1513,350,3268,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,1558,1661,4327,1703,1490,4442,1808,374,2671,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,1861,2034,4479,2152,1526,4545,2228,366,2324,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,2389,2265,4913,2613,1719,4672,2839,403,1879,4715,474,1135
