1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,50874,41043,27399,49546,34600,16715,47725,28523,9062,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,50444,43362,28350,48891,37153,17794,46904,31363,10258,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,48689,44438,29863,47087,39558,19274,45419,34206,11615,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,45488,45411,30900,44780,41447,20718,43106,36859,13025,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,42510,45409,31701,41973,43111,22421,40432,39261,14732,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,38479,45430,32183,38645,44354,23461,37767,41354,16064,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,35235,43793,32643,34355,44374,25337,34222,42338,18236,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30865,41801,32438,30710,43762,26251,30722,43025,20019,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,26666,39438,32244,26789,42692,27276,27222,43224,21784,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23320,36673,31362,23291,40946,28601,23706,42674,23368,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,19634,33799,30713,20114,38962,29204,20484,41943,25091,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,16452,30689,29449,16800,36317,29504,17394,40226,26948,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,13667,26951,28153,13955,33490,29960,14830,37998,28144,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,11263,23671,26834,11565,30583,29860,12195,36032,29362,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,9040,20376,25148,9447,27324,29618,10402,33099,30923,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,7349,17677,23107,7760,24285,29096,8418,30499,31679,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,5977,14874,21595,6268,21437,28477,7118,27987,31850,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,4792,12420,19842,5147,18844,27445,5691,24868,32123,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,3841,10465,17847,4090,16461,26230,4583,22184,32164,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3049,8719,16025,3173,14186,25140,3775,19960,31984,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2354,7055,14752,2650,12058,24252,3127,17456,31411,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,1949,5771,12983,2114,10470,22313,2549,15126,30641,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1486,4840,11739,1793,8588,21034,2037,13311,29614,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1245,4061,10490,1453,7524,20108,1704,11232,28697,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1011,3276,9353,1210,6325,18501,1352,9785,27264,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,790,2724,8368,953,5384,17061,1217,8420,25732,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,677,2224,7548,845,4628,16118,989,7378,24441,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,608,1869,6696,730,3941,14706,834,6349,23275,1157,11159,38563
