1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46152,35624,24630,44758,32259,19808,48741,25062,3600,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45763,37051,25024,44362,33770,20157,47979,28227,4458,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44289,37913,25581,42832,35469,20941,46281,31548,5627,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42227,38802,25359,41538,36623,21447,44166,35718,7068,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40074,39322,25596,38886,37776,21644,41243,38454,8582,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37024,38909,25837,36506,37945,21787,38021,41570,10569,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34073,38682,25613,33163,37759,22386,34470,43342,12434,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30516,37680,24968,30285,38051,22732,31042,44765,14896,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27081,36581,24817,27560,36991,22698,27526,46070,17210,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23995,34655,24360,24085,36331,23026,23643,46178,20133,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,21134,33252,23764,21441,34956,23193,20174,45875,22803,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18153,30806,23445,18332,32790,23131,17241,44872,25553,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15472,28593,22860,16029,31097,23222,14319,42766,28195,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13238,26403,22324,13599,28710,23273,11978,40326,30717,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,11008,23960,21868,11623,26741,23416,9893,37676,32996,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9174,21811,21409,9706,24581,23093,7988,35175,35239,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7634,19530,20843,7854,22514,23182,6592,31855,36331,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6182,17297,20545,6814,20380,23057,5259,28855,37417,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5014,15329,19797,5660,18222,22952,4185,25388,38502,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4348,13427,19470,4573,16356,22765,3482,22734,38753,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3405,11694,19024,3805,14121,22646,2784,19814,38410,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2635,10244,18239,3021,12577,22356,2180,17105,37616,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2283,8929,17535,2397,10929,21692,1873,14963,36936,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1791,7700,17060,2101,9534,21159,1485,12844,35046,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1424,6691,16276,1710,8108,20542,1249,11207,33477,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1160,5722,15351,1426,7155,19480,1082,9640,31975,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,991,4896,14988,1131,5999,18772,868,8367,29969,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,810,4143,14124,1043,5246,17807,719,6968,28360,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,656,3480,13187,802,4429,16563,596,6231,26737,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,547,2884,12187,673,3701,15534,545,5525,24971,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,456,2519,11475,580,3155,14561,491,4627,22977,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,397,2095,10564,557,2719,13205,453,3917,21162,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,353,1821,9597,437,2376,12490,396,3422,19651,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,307,1652,8667,374,1936,11386,353,2894,18106,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,286,1349,8026,375,1706,10074,342,2489,16623,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,289,1171,7241,400,1409,9144,363,2181,15244,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,299,1032,6547,362,1297,8219,323,1905,13906,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,317,882,5836,402,1216,7268,335,1614,12736,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,310,756,5276,440,994,6673,353,1458,11861,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,362,742,4726,463,930,5821,415,1211,10545,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,402,725,4248,496,917,5372,417,974,9447,543,935,9492
687,659,751,995,975,971,3319,3654,11966,493,671,3933,570,889,4743,530,915,8547,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,542,666,3642,643,864,4336,536,766,7598,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,640,729,3253,821,867,3935,634,684,6704,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,813,756,3130,970,956,3603,715,564,5775,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,934,873,3003,1133,1025,3521,806,530,5052,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1172,974,2884,1417,1069,3319,1090,457,4376,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1402,1167,2831,1728,1218,3237,1223,413,3740,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1841,1359,2927,2111,1410,3206,1513,350,3268,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2208,1562,3103,2457,1640,3346,1808,374,2671,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2682,1800,3279,3143,1895,3474,2228,366,2324,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3379,2198,3559,3771,2186,3477,2839,403,1879,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,4136,2691,3854,4631,2599,3886,3464,423,1637,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,5050,3219,4416,5484,3081,4145,4281,501,1362,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,6342,3765,4926,6730,3642,4611,5411,521,1142,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,7535,4510,5468,8265,4155,5117,6688,683,997,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,9121,5374,6280,9645,5031,5556,8026,780,817,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,10917,6464,7009,11486,5856,6260,9905,994,673,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,13039,7570,7956,13568,6726,6957,11940,1302,597,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,15213,8967,9166,15923,7805,7757,14366,1662,563,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,18042,10214,10107,18531,8954,8632,17319,2109,503,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,20952,11954,11536,21451,10590,9483,20184,2642,468,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,24395,13461,12730,24595,12041,10347,23447,3275,462,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,27307,15702,14129,27083,13602,11644,27227,4274,533,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,30635,17742,15304,30278,15652,12478,30532,5455,590,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,33894,20200,16781,33088,17273,13560,34169,6758,706,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,37027,22269,18194,36403,19380,14562,38293,8516,855,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,39765,24632,19461,38966,21333,15338,41449,10202,1103,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,42128,27137,20687,41208,23821,16372,44176,12752,1372,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,44109,29382,21831,42570,26148,17045,46508,15492,1807,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,45717,31592,22770,43872,28127,18491,47903,18365,2251,40693,15120,1751
40771,40658,40684,39301,38775,38414,30247,18574,5744,46539,33646,23567,44858,30390,18888,48945,21660,2790,41232,17341,2164
