1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46402,35798,24583,45250,32233,19428,43819,29525,15540,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45745,37312,25336,44389,33912,20185,43415,31671,16230,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44684,38456,25541,43135,35651,20859,42115,33148,17074,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42376,39520,25638,41146,36749,21371,40411,34862,17646,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,39907,39778,25924,39222,37924,21781,38278,36199,18187,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37091,39511,25804,36616,38282,22336,35867,37078,19036,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34119,39103,25758,33142,38491,22404,33069,37929,19974,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30766,37957,25632,30327,38036,22707,29868,37937,20183,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27320,36761,24948,27354,37401,22801,27391,37833,21013,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24083,34899,24706,24005,36475,22981,24258,36917,21327,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20854,32823,24067,21505,34913,23170,21246,36119,22091,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18095,30842,23568,18278,33042,23610,18642,35349,22964,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15345,28351,23375,15923,31233,23724,16290,33502,23624,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13001,26273,22491,13428,28937,23671,13860,31617,24504,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10842,23648,22201,11548,26958,23675,11664,29384,24950,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9192,21583,21387,9649,24444,23597,10030,27802,25114,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7658,19172,20768,7974,22398,23491,8428,25106,25232,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6170,17011,20455,6483,20058,23363,7016,23007,25730,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5060,15018,19866,5429,18329,22737,5879,20794,25940,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4175,13214,19501,4604,16236,23028,4927,18701,25906,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3273,11536,18850,3613,14170,22538,4040,16543,25925,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2537,10109,18068,3023,12526,22301,3394,14797,25216,3882,24908,39273
