1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46734,35694,25011,45312,32333,19238,44477,29377,15128,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46075,37753,25305,44752,34459,20223,43195,31119,15952,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44749,38744,25804,43448,35798,20763,42281,33204,17004,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42666,39449,25863,41637,37009,21236,40515,35117,17469,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40189,39650,26039,39393,37917,21676,38235,36181,17982,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37013,39722,25991,36483,38715,22375,35975,37366,18738,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34082,39318,26070,33432,38827,22657,33260,38378,19727,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30862,38301,25967,30484,38080,22751,30222,38586,20522,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27262,36683,25566,27134,37439,23391,27242,37898,21075,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24033,35218,25116,24091,36624,23278,24365,37484,22071,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20742,33035,24683,21074,35231,23768,21296,36557,22251,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18071,30886,23837,18534,32898,23644,18764,35197,23197,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15159,28300,23771,15856,31253,23990,16148,33479,23943,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12884,25971,22428,13296,29486,23844,14033,31982,24257,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10826,23611,22165,11234,26788,24081,11595,29875,24961,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9107,21539,21520,9628,24700,23962,9939,27729,25533,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7465,18884,21166,7960,22280,23771,8221,25644,25868,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6076,16844,20597,6539,19869,23569,7016,22969,26164,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5003,14915,19821,5309,17899,22907,5699,21140,26083,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4048,13012,19216,4427,16205,23336,4806,18754,26271,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3333,11244,18721,3641,14211,22541,3898,16605,26191,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2640,9987,17973,3048,12384,22375,3300,14818,25754,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2228,8494,17233,2359,10746,21698,2705,13111,25479,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1705,7408,16455,2006,9337,20941,2217,11334,25098,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1443,6450,15687,1645,8141,20298,1809,9828,24091,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1139,5420,14779,1406,6968,19478,1538,8458,23156,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,943,4549,14188,1130,5985,18251,1284,7300,22289,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,791,3889,13356,937,5038,17296,1088,6293,21215,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,678,3164,12609,787,4468,16313,973,5434,20062,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,492,2805,11491,677,3672,15461,765,4638,18699,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,450,2411,10776,594,3076,14477,719,3921,17481,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,353,2084,9997,504,2669,13102,624,3279,16032,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,335,1757,9052,454,2328,11915,536,2807,14858,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,336,1487,8272,379,1896,11035,493,2422,13517,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,271,1262,7743,358,1670,10116,466,2041,12212,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,266,1143,6986,433,1398,9116,410,1661,11100,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,298,964,6325,391,1308,8268,491,1576,9824,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,283,874,5657,440,1142,7345,468,1356,8860,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,332,822,5017,420,989,6642,474,1259,8008,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,350,718,4495,439,937,5862,566,1094,7161,494,1155,11107
