1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,48771,37867,25563,46991,33175,18364,45667,29187,12912,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,48136,39863,26468,46175,35418,19388,44960,31751,13659,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,45888,41058,27134,45094,37163,20437,43576,33769,14931,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,43947,41806,27786,42784,38643,21292,41894,35918,15522,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,41063,42297,28150,40358,40218,22015,39228,37708,17137,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37783,41985,28182,37209,40818,23074,36989,39276,17996,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34337,41155,28588,34057,40897,23548,33566,40328,19358,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30892,39603,28537,30454,40275,24255,30299,40082,20650,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27094,38118,27960,27043,39728,25014,27498,40395,21593,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23738,36362,27686,23745,38082,25477,23775,39807,22477,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20280,33280,27131,20814,36383,25430,20907,38403,23731,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17369,30912,26145,17759,34586,25661,18170,36851,25188,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14450,28136,25717,15240,32309,26160,15598,35269,26103,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12173,25292,24429,12869,29565,26191,13252,33625,26605,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10052,22365,23555,10654,27172,25917,10902,30895,27288,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8177,19808,22416,8690,24520,25864,9266,28780,28000,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,6894,17546,21498,7300,21943,25508,7574,26352,28108,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5557,15083,20464,5896,19711,24707,6435,23593,28423,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4549,13135,19292,4816,17381,24262,5382,21392,28580,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3747,11089,18231,4002,15301,23978,4307,19188,28073,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2828,9468,17335,3238,13176,23346,3568,16956,28176,4665,27507,38358
