1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46483,35277,24412,44829,32501,19433,43823,29264,15842,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45458,37372,25090,44187,33728,20546,43100,31353,16509,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44304,38013,25272,42920,35636,20848,41778,33271,17324,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42612,39194,25806,40919,36449,21177,40513,34659,17901,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,39938,39068,25725,39038,37486,21725,38022,35958,18328,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37073,39078,25737,36362,37721,22098,35998,36824,18896,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,33675,38394,25549,33357,38086,22386,33363,37668,19716,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,31035,37622,25021,30198,37998,22489,30359,37886,20542,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27197,36269,24740,27460,37026,22865,27284,37816,20997,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24148,34793,24618,24380,35981,22615,24126,36862,21300,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,21125,32991,24038,21144,34656,22991,21452,35672,22092,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18077,31108,23207,18544,33324,22999,18642,35456,22720,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15421,28363,22953,15863,31113,23481,16212,33182,23551,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13273,26309,22219,13548,28973,23460,13862,31554,23691,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10831,24220,21850,11488,26944,23494,11830,29220,24422,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8940,21722,21373,9763,24617,22956,10158,27516,25121,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7576,19261,20886,8238,22295,23433,8510,25171,24928,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6345,17347,20565,6634,20329,23152,7246,22616,25652,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5142,15479,19973,5454,18084,22881,5910,20884,25289,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4294,13331,19367,4665,16297,23043,4939,18746,25691,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3390,11801,19133,3802,14655,22565,4157,16667,25527,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2793,10224,18140,3089,12644,22180,3356,14764,25512,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2204,8922,17542,2439,11100,21768,2826,13110,25138,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1725,7852,16993,2063,9433,21209,2357,11317,24650,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1500,6728,16445,1669,8279,20385,1932,9799,23931,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1156,5587,15586,1442,7151,19492,1571,8619,23098,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,928,4879,14987,1113,6124,18565,1280,7386,22067,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,791,4084,13932,993,5092,17694,1164,6340,20918,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,654,3494,13194,800,4401,16795,961,5553,20034,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,547,2931,12350,700,3704,15490,814,4528,18437,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,449,2519,11456,584,3175,14677,742,3902,17386,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,402,2155,10570,542,2702,13466,579,3239,16171,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,345,1770,9483,465,2314,12419,530,2691,14580,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,304,1521,8852,412,1904,11172,507,2408,13215,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,306,1315,7958,406,1691,10136,496,2010,12197,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,320,1135,7287,385,1478,9279,467,1662,11011,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,295,976,6478,383,1241,8271,458,1473,9653,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,280,892,5924,415,1145,7426,494,1322,8959,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,297,782,5336,380,962,6753,516,1227,7818,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,355,750,4831,505,929,5878,537,1088,7090,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,388,723,4347,509,921,5368,578,976,6102,543,935,9492
687,659,751,995,975,971,3319,3654,11966,470,661,3936,567,844,4673,702,993,5626,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,532,673,3518,689,875,4273,728,925,4993,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,623,672,3301,812,837,3870,946,931,4617,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,766,772,3213,1002,906,3582,1130,1022,4062,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,993,888,2850,1149,1069,3523,1306,1085,3808,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1223,993,2993,1398,1098,3261,1532,1210,3455,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1444,1123,2754,1768,1202,3238,1883,1309,3325,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1734,1293,2873,2110,1470,3161,2194,1400,3312,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2188,1586,3082,2492,1588,3284,2708,1630,3346,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2752,1775,3256,3106,1851,3423,3364,1916,3413,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3385,2188,3494,3738,2259,3550,4090,2098,3562,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,4056,2727,3799,4571,2666,3885,4990,2399,3636,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,5052,3211,4396,5618,3020,4205,5956,2844,3982,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,6164,3790,4810,6716,3627,4635,7159,3251,4239,7969,806,645
