1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46206,35804,24752,44720,32218,20072,43367,29589,15844,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45413,37247,25179,44142,33760,20430,43093,31002,16351,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44287,38110,25488,42935,35276,20780,41813,33432,17172,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42709,38771,25517,41218,36411,21126,40430,34955,17880,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40075,39160,25811,38718,37657,21723,38388,35854,18353,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37372,38924,25683,36252,38160,22126,35885,36854,19064,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,33778,39019,25419,33568,37881,22307,33223,37601,19822,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30577,37567,25220,30170,37733,22377,30411,37947,20222,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27198,36541,24931,27483,37307,22907,27387,37651,21125,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24194,34922,24291,23954,35963,22869,23983,36770,21256,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,21220,32815,23779,21458,34482,23275,21496,35948,22101,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18177,31061,23515,18554,33044,23301,18794,35135,22955,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15674,28508,22737,16150,30992,23118,16558,33239,23290,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13055,26077,22369,13373,29027,23338,13886,31376,23991,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10837,23967,21834,11607,26716,23182,12165,28868,24390,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9164,21991,21405,9773,24414,23518,9972,27396,24757,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7596,19302,20923,8004,22465,23075,8227,25113,24927,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6277,16963,20484,6853,20344,23051,7097,22932,25415,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5309,15508,19772,5585,18447,23189,6020,21038,25437,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4186,13364,19454,4646,16454,22683,4922,18621,25720,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3381,11665,19086,3689,14360,22762,4066,16829,25734,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2710,10336,18180,3048,12518,22137,3378,14700,25463,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2162,9032,17518,2463,11023,21626,2850,13121,25037,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1753,7688,16950,2056,9546,20943,2301,11282,24858,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1413,6716,16303,1673,8203,20385,1830,9809,23853,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1143,5571,15475,1415,7115,19419,1578,8604,23287,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,933,4758,14888,1111,6231,18613,1324,7267,22014,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,756,4130,14084,961,5240,17840,1127,6135,20979,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,670,3471,13213,795,4541,16547,912,5313,19861,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,567,2945,12132,676,3734,15724,793,4593,18533,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,426,2510,11359,614,3133,14523,697,3821,17296,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,403,2098,10407,577,2639,13286,588,3210,16046,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,344,1767,9672,438,2337,12529,572,2699,14497,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,338,1581,8797,393,1936,11335,461,2388,13560,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,284,1335,8022,394,1722,10198,471,2038,12231,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,288,1162,7398,418,1464,9237,456,1705,10711,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,312,1067,6537,375,1258,8311,466,1490,9708,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,280,880,5928,392,1145,7596,462,1337,8847,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,311,834,5289,412,1026,6571,504,1198,7812,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,378,721,4805,455,935,5843,553,1059,6994,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,425,690,4258,506,921,5274,615,1035,6287,543,935,9492
687,659,751,995,975,971,3319,3654,11966,487,678,3876,616,836,4712,698,928,5567,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,518,662,3553,699,862,4390,828,997,5038,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,665,745,3376,820,870,4090,955,1019,4460,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,762,789,2988,946,986,3646,1068,960,4190,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,977,864,2998,1139,1007,3509,1333,1088,3824,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1141,970,2796,1429,1185,3277,1520,1151,3493,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1438,1113,2887,1770,1257,3179,1888,1277,3381,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1776,1254,2880,2083,1389,3210,2181,1444,3306,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2185,1542,3006,2490,1617,3295,2875,1630,3330,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2787,1771,3282,3115,1859,3306,3385,1978,3394,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3343,2286,3520,3771,2233,3594,4056,2129,3568,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,4162,2684,3749,4600,2548,3867,4880,2368,3661,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,5069,3117,4325,5464,3114,4220,6041,2883,3925,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,6269,3855,4856,6696,3638,4497,7097,3294,4143,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,7655,4480,5602,8158,4241,5109,8715,3784,4503,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,9064,5461,6137,9654,4920,5605,10130,4433,4969,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,10850,6411,7145,11487,5994,6326,12100,5199,5467,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,13085,7585,7945,13593,6752,7077,13929,5849,6105,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,15276,8839,9134,15909,7856,7779,16004,6745,6430,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,17988,10336,10200,18568,9086,8604,18774,7890,7088,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,20745,11993,11419,21346,10412,9588,21295,8940,7816,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,24345,13475,12739,24227,11854,10456,23928,10473,8435,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,27324,15561,14155,27305,13642,11369,27025,11834,9268,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,30584,17635,15165,30455,15350,12590,30483,13475,9786,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,33679,20169,16745,33300,17319,13435,32951,15023,10587,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,36898,22442,18113,36313,19386,14362,35586,16861,11316,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,39776,24647,19360,38929,21375,15467,38252,18962,12353,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,42242,27081,20936,41243,23751,16375,39685,20737,13034,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,43984,29607,21643,42972,26090,16912,42541,23215,13755,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,45957,31494,22845,44018,28286,18082,42958,25153,14666,40693,15120,1751
40771,40658,40684,39301,38775,38414,30247,18574,5744,46388,33876,23761,44861,30507,18926,43718,27327,15462,41232,17341,2164
