1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,47865,37250,25243,46301,32948,18670,45162,29272,13655,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46984,39229,25986,45945,34924,19687,44441,31535,14611,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,45367,40285,26643,44169,36690,20652,42784,33931,15668,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,43573,40923,26925,42456,38179,21071,41178,35739,16584,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40721,41418,27623,39996,39359,22004,38873,37494,17493,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37407,41529,27509,37033,39890,22560,36545,38066,18436,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34395,40481,27458,33650,39973,23311,33688,39355,19542,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,31050,39252,27349,30304,39556,23839,30458,39654,20346,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27213,37494,27488,27277,39046,24102,27427,39242,21353,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23852,36089,26557,23931,37754,24435,24044,38870,22340,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20710,33162,26122,20852,36128,25069,21087,37759,23429,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17631,30491,25581,17845,34199,25053,18440,36680,24244,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14970,28267,24152,15270,31680,25488,15892,34984,25104,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12433,25403,23808,12963,29179,25453,13399,32578,25539,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10340,22876,23091,10833,26783,25356,11241,30578,26333,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8479,20364,22157,9157,24712,25179,9447,28327,26915,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7009,18040,21151,7453,22232,24808,7771,25955,27306,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5750,15672,20366,6143,19753,24206,6437,23444,27749,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4720,13664,19710,5051,17635,23671,5476,21217,27380,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3709,11978,18650,4112,15607,23566,4595,19160,27526,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2998,10352,17852,3346,13732,23132,3768,17047,27598,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2499,8799,16897,2811,11964,22297,3050,14805,27186,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2004,7534,15855,2263,10286,21595,2428,12932,26544,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1609,6411,15024,1895,8842,20936,2070,11395,25561,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1263,5551,14160,1478,7635,19812,1716,9739,24987,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1034,4734,13441,1252,6632,18743,1433,8520,23782,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,878,4005,12835,1081,5641,17844,1220,7225,22669,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,698,3334,11545,912,4836,16743,1007,6185,21431,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,592,2734,10767,716,4198,15445,847,5346,20398,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,533,2395,10109,652,3474,14725,751,4461,19112,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,424,2119,9301,580,2942,13566,649,3945,17751,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,370,1790,8641,503,2567,12546,530,3312,16414,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,315,1490,7962,457,2250,11628,523,2822,15012,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,289,1344,7132,391,1908,10660,471,2430,13711,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,291,1149,6637,366,1676,9704,492,1997,12558,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,275,1063,6050,402,1447,8958,470,1737,11461,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,293,928,5618,414,1347,7943,434,1526,10203,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,287,849,5045,389,1179,7254,464,1452,9233,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,284,706,4728,413,1014,6519,497,1208,8342,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,338,752,4378,453,997,5965,529,1121,7522,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,384,716,3984,486,893,5255,587,1074,6505,543,935,9492
687,659,751,995,975,971,3319,3654,11966,447,716,3765,575,896,5047,655,1017,6133,632,803,8070
