1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,49413,39091,25932,48050,33622,17724,46539,29050,11595,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,48557,41042,27327,47306,36026,18860,45819,31842,12682,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,46687,42085,28030,45554,38249,19933,44058,34107,13799,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,44652,43098,28741,43417,39968,21040,42091,36540,14966,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,41819,43602,29163,40728,41005,22289,39880,38176,16007,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,38205,43044,29438,37943,41961,23160,37181,40114,17578,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34907,42772,29737,34069,41924,24099,33689,40962,18961,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30810,40618,29994,30650,41677,25199,30683,41382,20514,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27208,38595,29691,26981,40474,25898,27148,41314,21796,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23586,36093,28876,23650,39259,26346,23860,41060,23236,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20026,33852,28583,20527,37471,26814,20706,39443,24256,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17055,30671,27621,17380,34830,27207,18006,38392,25656,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14259,27137,26509,14556,32767,27163,15250,36017,26763,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,11832,24785,25433,12296,29993,27429,12779,34275,27725,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,9589,21881,23888,10252,27220,27060,10734,31610,28444,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8080,19226,23072,8511,24428,27233,9187,29453,29429,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,6463,16757,21756,6897,21529,26532,7502,26447,29189,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5227,13940,20299,5591,19568,25759,6138,24163,29606,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4256,12113,19097,4599,16929,25399,4911,21754,29785,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3350,10297,17763,3604,15007,24235,4126,19361,29749,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2669,8694,16188,3036,12982,23646,3361,17061,29277,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2143,7304,15028,2525,11147,22557,2761,14908,28552,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1714,6223,13949,2036,9406,21429,2329,13129,27979,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1404,5194,12717,1606,8150,20241,1872,11404,26570,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1117,4361,11889,1365,7025,19125,1515,9760,25972,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,909,3621,11072,1169,6108,18058,1334,8482,24626,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,750,3176,10067,971,5064,16728,1076,7199,23673,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,649,2666,9438,838,4396,15900,971,6227,21978,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,551,2247,8440,651,3711,14632,840,5389,20928,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,480,1890,7944,641,3249,13809,697,4677,19534,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,418,1734,7288,522,2716,12504,573,3971,18342,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,347,1412,6543,442,2482,11750,515,3332,16798,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,317,1228,6141,433,2134,10923,501,2903,15359,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,318,1135,5639,398,1921,9905,437,2526,14119,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,243,1023,5321,396,1611,9048,446,2129,12825,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,307,978,4802,383,1417,8398,444,1847,11826,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,299,864,4540,429,1353,7566,436,1670,10773,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,266,775,4266,392,1149,7145,469,1461,9790,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,264,726,4039,399,1100,6526,443,1263,8802,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,341,710,3704,440,982,5991,496,1251,8125,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,347,736,3563,479,988,5571,543,1072,7211,543,935,9492
687,659,751,995,975,971,3319,3654,11966,385,749,3505,551,945,5253,579,1039,6584,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,491,752,3377,542,991,4784,698,997,6051,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,553,847,3221,679,987,4645,776,954,5509,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,666,873,3316,836,980,4498,907,950,5007,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,771,928,3405,892,1083,4166,1055,944,4701,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,976,1148,3402,1136,1117,4163,1317,1015,4345,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1162,1331,3394,1370,1171,4056,1562,1053,4099,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1394,1384,3530,1614,1351,4028,1829,1111,3879,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,1740,1651,3815,2072,1500,3959,2339,1176,3663,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2152,1881,3992,2455,1711,4115,2771,1333,3541,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,2773,2194,4302,3080,1971,4222,3473,1434,3528,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,3273,2704,4913,3655,2150,4352,4221,1588,3511,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,4088,2948,5163,4571,2424,4537,4976,1864,3521,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,5159,3712,5792,5590,2897,4666,6147,1981,3512,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,6452,4328,6421,6814,3276,5144,7496,2370,3460,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,7961,5308,7071,8415,4050,5403,8975,2866,3604,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,9545,6129,7727,10151,4633,5755,10833,3204,3829,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,11646,7166,8565,12374,5456,6345,12664,3856,4134,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,14083,8267,9419,14647,6225,6666,15427,4561,4287,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,17202,9912,10766,17501,7203,7041,17791,5316,4552,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,20021,11548,11768,20527,8593,7905,20767,6125,4884,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,23538,13346,12950,23576,9836,8415,23813,7315,5036,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,27027,15204,14122,27033,11517,9441,27018,8632,5562,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,31000,18114,15469,30726,13565,9942,30744,10305,5942,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,34633,20196,17033,34175,15638,10820,33705,11866,6480,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,38484,22935,18456,37461,17681,11717,36939,13836,6842,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,41550,25855,19465,41042,20104,12497,39792,15880,7507,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,44858,28857,21101,43592,22595,13625,42341,18278,8103,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,46837,31297,22267,45665,25926,14591,44544,20942,8971,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,48617,34369,23696,47249,28413,15746,45582,23664,9815,40693,15120,1751
