1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,47318,35878,24933,45973,32871,19385,44374,29429,14966,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46336,38375,25596,44905,34139,19915,43734,31407,15422,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44878,39000,26094,43462,36121,20628,42556,33713,16743,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42669,39738,26438,41786,37295,21307,40686,35048,17349,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40484,40328,26752,39494,37984,21980,38230,36828,17800,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37471,40483,26275,36542,39124,22424,36181,37719,18704,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34287,39831,26475,33525,38866,22926,33228,38818,19873,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30468,38263,26201,30293,38636,23086,30341,38677,20304,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27316,36897,25801,27350,37856,23589,27678,38425,21200,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23718,35175,25152,23937,36926,23873,23886,37651,21711,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20893,33062,24971,21201,35178,23865,21176,36466,22509,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17820,31244,24160,18231,33826,24086,18645,35890,23595,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15151,28572,23824,15760,31448,24258,15950,33887,24288,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12850,25995,22975,13285,29167,24270,13589,32153,24936,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10755,23054,22441,11201,27001,24210,11651,29915,25548,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8764,21216,21802,9312,24719,24126,9863,28087,25692,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7273,18785,21092,7854,22293,23821,8306,25558,26118,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6053,16650,20762,6384,19843,23667,6881,23161,26779,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4915,14608,19860,5235,17954,23265,5642,20932,26622,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4009,12636,19129,4418,15913,23556,4668,18597,26741,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3169,11090,18436,3643,14111,22782,3844,16893,26397,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2647,9699,17455,2880,12385,22330,3088,14719,26026,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2150,8277,16847,2361,10609,21584,2654,12987,25624,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1704,7134,15976,1876,9222,21033,2294,11417,24954,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1389,6066,15358,1571,7911,20260,1785,9779,23992,2138,17568,41245
