1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,47831,37209,25110,46239,33065,18861,48741,25062,3600,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,47033,39348,26126,45957,35317,19882,47979,28227,4458,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,46020,40176,26475,44062,36769,20501,46281,31548,5627,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,43511,40989,27273,42655,38166,21323,44166,35718,7068,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40352,41222,27553,39801,39517,21751,41243,38454,8582,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37719,41449,27634,37104,39798,22455,38021,41570,10569,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34293,40629,27967,33645,40230,23213,34470,43342,12434,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30837,39057,27207,30589,39449,23687,31042,44765,14896,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27062,37663,26903,27161,38874,24363,27526,46070,17210,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23681,35874,26575,23997,38040,24676,23643,46178,20133,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20545,33383,26161,20732,36110,25161,20174,45875,22803,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17847,30981,25343,17958,33951,24739,17241,44872,25553,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,14816,28434,24746,15496,31624,25267,14319,42766,28195,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12397,25437,24005,12838,29442,25509,11978,40326,30717,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10455,22938,23042,10848,27174,25251,9893,37676,32996,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8489,20324,21978,8965,24603,25270,7988,35175,35239,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7112,17942,21469,7609,22210,24675,6592,31855,36331,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,5824,15688,20454,6261,20031,24531,5259,28855,37417,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4848,13932,19559,5013,17735,24270,4185,25388,38502,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,3785,11954,18434,4014,15515,23380,3482,22734,38753,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,2964,10219,17929,3349,13744,22885,2784,19814,38410,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2350,8658,16830,2742,11840,22282,2180,17105,37616,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,1897,7680,15944,2248,10251,21438,1873,14963,36936,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1565,6504,15077,1859,8808,20807,1485,12844,35046,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1197,5602,14046,1514,7617,19856,1249,11207,33477,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1041,4507,13343,1332,6628,18813,1082,9640,31975,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,842,3990,12515,1043,5516,17844,868,8367,29969,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,704,3375,11717,884,4657,16760,719,6968,28360,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,578,2800,10925,759,4071,15543,596,6231,26737,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,499,2491,10200,632,3620,14810,545,5525,24971,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,429,2003,9305,561,2983,13566,491,4627,22977,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,340,1788,8500,524,2547,12602,453,3917,21162,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,318,1578,7859,443,2167,11759,396,3422,19651,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,306,1238,7223,371,1822,10522,353,2894,18106,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,289,1164,6589,388,1666,9785,342,2489,16623,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,250,1041,6036,382,1444,8799,363,2181,15244,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,295,932,5571,407,1348,8020,323,1905,13906,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,263,822,5163,397,1169,7183,335,1614,12736,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,320,821,4538,449,1036,6569,353,1458,11861,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,346,755,4329,464,978,5969,415,1211,10545,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,386,765,4014,490,916,5451,417,974,9447,543,935,9492
687,659,751,995,975,971,3319,3654,11966,410,718,3702,545,868,5044,530,915,8547,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,498,701,3506,653,884,4499,536,766,7598,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,596,755,3248,721,922,4305,634,684,6704,896,582,5540
