1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46577,35461,24552,45246,32058,19577,43840,29345,15716,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45721,37299,25140,44489,34192,20267,43044,31186,16556,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44296,38237,25358,42690,35294,20750,41836,32989,17151,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42146,38882,25558,41299,36798,21385,40125,34878,17949,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,39800,39358,25753,39298,37466,21700,38270,36247,18393,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,36995,39252,25601,36292,37658,22068,35999,36853,19022,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,33915,38925,25546,33288,38087,22496,33216,37665,19936,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30960,37697,25207,30274,37735,22503,30334,37852,20163,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27411,36431,24854,27288,37118,22729,27563,37671,21021,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24223,34812,24429,23936,35940,22872,24044,36925,21305,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,21050,32737,23849,21035,34511,23428,21563,36032,22065,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18247,31006,23572,18473,33108,23245,18672,35071,22762,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15350,28519,22663,16031,31116,23437,16245,32971,23383,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,13257,26195,22294,13718,29041,23108,13965,31436,23889,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10829,23966,21839,11555,26863,23399,11945,29384,24510,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9064,21951,21158,9732,24878,23372,10120,27246,25166,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7664,19554,20944,8081,22260,23137,8495,25258,25126,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6244,17317,20384,6625,20283,23132,7074,23031,25172,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5161,15165,19847,5566,18300,23074,5943,20879,25675,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4175,13443,19230,4546,16195,22966,4952,18479,25508,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3407,11528,19127,3841,14628,22277,4026,16841,25821,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2748,10323,18302,3029,12565,22075,3421,14766,25230,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2160,8983,17918,2410,10881,21648,2780,12833,25331,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1754,7651,17142,2174,9487,20999,2289,11434,24675,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1444,6658,16396,1657,8421,20001,1848,9851,23963,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1198,5822,15530,1459,7195,19297,1595,8551,23002,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,915,4824,14837,1082,6095,18581,1347,7321,21975,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,781,4204,13915,970,5154,17817,1115,6280,21105,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,683,3530,12926,798,4352,16956,932,5560,19788,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,535,2958,12312,625,3798,15525,852,4510,18664,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,456,2529,11624,591,3192,14646,683,3947,17284,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,381,2163,10514,548,2669,13479,571,3129,16107,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,337,1817,9536,453,2263,12179,554,2814,14684,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,320,1531,8695,381,2009,11170,529,2402,13319,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,307,1330,8058,412,1783,10373,480,1960,12148,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,286,1145,7367,391,1418,9253,477,1719,11066,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,298,1031,6492,381,1291,8122,462,1548,9861,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,298,882,5890,396,1151,7489,440,1331,8785,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,344,736,5342,445,941,6679,532,1224,7737,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,337,710,4712,462,975,5914,514,1100,7018,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,439,677,4282,495,847,5377,645,988,6118,543,935,9492
687,659,751,995,975,971,3319,3654,11966,419,681,3943,585,865,4839,700,884,5600,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,505,677,3568,664,842,4388,764,983,5077,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,640,733,3267,758,846,3954,915,1003,4566,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,790,774,3009,928,928,3742,1101,982,4071,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,957,854,2930,1192,1020,3530,1273,984,3860,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1222,927,2750,1366,1099,3231,1569,1200,3483,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1468,1128,2898,1697,1260,3307,1847,1324,3461,2092,372,2649
