1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46966,36506,24808,45529,32479,19186,44082,29180,14658,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,46448,38232,25853,44755,34807,19900,43835,31388,15814,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44851,39155,26015,43707,35945,20854,42454,33560,16542,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,42824,39770,25918,41864,37074,21052,41069,35121,17309,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40250,40258,26787,39526,38342,21639,38665,36792,18005,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,37147,40209,26642,36737,38838,22255,35863,37621,18547,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,34428,39226,26570,33683,39267,22758,33355,38242,19608,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30456,38399,26251,30374,38377,23321,30287,38743,20465,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27524,37105,25910,27525,38138,23458,27385,38692,21199,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,23997,35686,25576,23939,37203,23730,24369,37749,21818,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,20665,33119,24777,21277,35443,23779,21141,36958,22427,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,17821,30924,24310,18155,33341,24149,18553,35572,23642,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15133,28084,23802,15625,31278,24344,15951,33832,24384,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12839,25964,22951,13304,29055,24189,13745,32316,24668,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10690,23544,22264,11152,26945,24207,11618,30129,25472,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,8818,21062,21466,9473,24351,24171,9850,27686,25732,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7390,18670,21119,7641,22249,24077,8233,25645,26285,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6082,16529,20669,6361,19914,23801,6919,23044,26535,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,4962,14600,20107,5242,17977,23460,5654,20986,26542,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4087,12552,19002,4473,15968,23253,4648,18902,26701,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3162,11142,18420,3600,13934,22726,3823,16732,26460,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2587,9559,17532,2965,12302,22405,3177,14694,26205,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2107,8288,16822,2411,10713,21551,2678,12891,25919,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1642,7242,15910,1914,9217,20778,2198,11265,25226,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1391,6143,14995,1569,7956,20148,1752,9890,24506,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1145,5158,14507,1347,6932,19113,1554,8575,23345,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,907,4434,13803,1081,5841,18252,1274,7247,22378,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,707,3820,12894,931,4954,17393,1062,6212,21039,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,627,3121,11929,780,4258,16200,897,5401,19799,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,502,2632,11048,678,3691,15341,750,4656,18981,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,467,2410,10543,557,3035,14044,687,3914,17667,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,368,1860,9621,524,2698,13005,575,3175,16062,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,336,1704,8923,436,2235,11922,524,2772,14913,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,325,1472,7889,405,1982,10871,504,2360,13417,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,297,1261,7387,377,1658,10115,499,2094,12410,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,274,1118,6699,389,1466,8976,498,1790,11217,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,252,958,6225,388,1317,8126,453,1535,9886,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,323,860,5569,406,1110,7314,458,1370,9037,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,284,758,4992,467,949,6524,500,1216,7927,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,354,753,4558,429,957,5941,557,1122,7176,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,381,694,4243,509,881,5422,593,1048,6430,543,935,9492
687,659,751,995,975,971,3319,3654,11966,448,693,3782,571,845,4812,648,991,5720,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,540,724,3570,664,869,4485,807,965,5126,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,628,740,3293,787,898,4107,878,1000,4727,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,759,777,3214,946,948,3928,988,1021,4408,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,865,886,3056,1119,1007,3548,1262,1047,4017,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1097,959,3062,1319,1076,3531,1451,1112,3753,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1374,1194,3000,1632,1199,3436,1777,1244,3508,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1670,1301,3129,1990,1450,3246,2238,1314,3526,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2128,1555,3145,2420,1661,3472,2633,1516,3457,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2568,1794,3435,2977,1765,3595,3274,1700,3425,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3279,2147,3715,3596,2099,3701,3982,1945,3579,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,3953,2708,4114,4299,2506,4008,4724,2261,3642,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,4844,3054,4546,5298,2934,4288,5750,2492,3880,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,5955,3801,4893,6406,3406,4625,6837,2939,3956,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,7207,4558,5750,7781,4009,5143,8258,3519,4394,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,8868,5394,6479,9580,4706,5638,9743,4039,4652,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,10605,6288,7055,11166,5525,6096,11626,4616,5131,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,12653,7341,8047,13315,6456,6755,13691,5414,5438,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,15233,8729,9374,15507,7486,7466,15965,6259,5952,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,17877,10387,10369,18398,8580,8250,18469,7384,6510,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,20861,11736,11511,21131,9991,9173,21492,8403,7042,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,24119,13566,12713,24217,11502,9957,23761,9636,7524,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,27074,15419,14079,27164,13081,11122,27251,11023,8459,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,30502,17923,15220,30204,15098,11898,30207,12479,8888,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,34118,20086,16802,33598,17142,13028,33185,14294,9765,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,37328,22494,17997,36461,19088,13679,36153,16173,10358,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,40647,24647,19624,39639,21127,14707,38587,18217,11082,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,42767,27386,20726,41759,23571,15822,40450,20354,11559,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,44676,30133,21896,43017,25929,16685,43163,22519,12497,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,46466,31981,22874,44745,28211,17814,43569,25048,13432,40693,15120,1751
40771,40658,40684,39301,38775,38414,30247,18574,5744,47075,34618,24224,45789,30758,18235,44492,26959,14240,41232,17341,2164
