1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
40583,40679,40590,39092,38697,38277,30190,19945,6472,46389,35557,24439,44856,32450,19711,43772,29552,15831,41278,19803,2592
40397,40454,40146,38486,38336,37971,30134,21449,7381,45598,37155,24973,44151,33918,20350,42827,31070,16649,40542,22411,3168
39488,39419,39451,37965,37827,37695,29636,22431,8049,44378,38213,25386,43138,35523,21037,42081,33272,17133,39813,24814,3873
38191,37884,38242,36671,36711,36641,28878,23965,9014,41878,38749,25611,41377,36346,21118,40380,34895,17836,38079,27464,4707
36409,36580,36811,35257,35595,34953,28449,25465,9976,40162,39354,25401,38924,37676,21599,38289,36017,18501,36540,29972,5654
34776,34602,34194,33668,33586,33731,27472,26689,10906,36914,39176,25563,36555,38092,22099,35839,37090,19050,34694,32349,6775
32528,32444,32323,31176,31735,31679,26376,27606,12040,33638,38717,25668,33192,38038,22475,32939,37148,19789,32189,34697,8300
29737,30091,29977,29200,29444,29366,25255,28422,13221,30667,37719,24931,30396,38048,22798,30054,37843,20237,30179,36642,9517
27443,27354,27051,27035,27087,27431,23886,28930,14552,27383,36348,25062,27484,37180,22868,27279,37382,20997,27345,38430,11148
24682,25099,25011,24535,24779,24919,22808,29536,15704,24018,34576,24258,24198,35903,22811,24401,36786,21235,24958,39815,13202
22212,22293,22368,22383,22541,22677,21172,29793,17053,21158,33161,23886,21332,34630,23281,21352,35990,22262,22465,40663,15018
19972,19722,20022,19844,20309,20429,20041,30048,18828,18107,30706,23549,18665,33100,23357,18642,34969,22945,19883,41374,17353
17430,17689,17572,17840,18205,18152,18344,29788,20141,15488,28385,22594,15561,30684,23515,16174,33194,23348,17569,41182,20046
15278,15316,15280,15630,15926,16171,17075,29920,21338,12980,26097,22452,13717,29053,23373,13878,31493,23775,15241,40570,22097
13138,13323,13452,13831,14005,14036,15679,29543,23042,10900,23999,21789,11560,26948,23407,12047,29308,24491,13311,39773,24559
11347,11364,11435,12092,12034,12388,14473,28772,23909,9155,21851,21501,9821,24542,23199,9968,27501,25161,11281,38631,27468
9690,9755,9639,10338,10442,10812,13123,28356,25265,7548,19406,20901,8077,22580,23341,8331,25010,24969,9417,36710,29757
8248,8287,8272,9042,8924,9310,11775,27245,26458,6302,17195,20677,6740,20107,23116,7265,23010,25588,8086,34634,32572
6842,6825,6898,7557,7912,7760,10755,25888,27257,5112,15344,19857,5463,18309,23034,5904,20837,25353,6831,32042,34736
5569,5830,5858,6392,6473,6582,9562,24912,28170,4268,13445,19471,4642,16243,22830,4932,18661,25791,5573,30001,36880
4731,4732,4820,5399,5641,5584,8821,23716,28789,3384,11987,19050,3807,14361,22390,4068,16711,25846,4665,27507,38358
3912,3899,4047,4453,4661,4642,7924,22368,29431,2634,10385,18208,3114,12776,22210,3340,14839,25538,3882,24908,39273
3161,3214,3305,3706,3883,3957,7118,21202,29718,2241,8920,17818,2459,10861,21882,2723,12977,25380,3183,22190,40527
2623,2550,2696,3243,3255,3198,6318,19694,29902,1836,7749,17191,2075,9602,20867,2370,11461,24846,2551,19749,41237
2106,2284,2195,2718,2640,2776,5802,18551,30068,1452,6687,16191,1678,8189,20437,1930,9759,23747,2138,17568,41245
1829,1810,1750,2212,2189,2313,5266,16951,29659,1197,5624,15526,1428,7076,19377,1556,8551,22829,1706,15278,40696
1347,1430,1383,1864,1872,1917,4548,15388,29565,917,4949,14958,1126,6123,18547,1326,7231,21803,1387,13039,39665
1194,1158,1210,1604,1666,1587,4368,14270,28384,758,4113,13766,1018,5125,17824,1119,6265,20963,1157,11159,38563
973,1007,996,1272,1291,1356,3794,13049,27924,631,3520,13035,776,4482,16582,963,5452,20103,971,9466,36464
859,838,781,1166,1123,1161,3614,11938,27026,503,3026,12446,641,3688,15551,786,4557,18648,747,8135,34738
744,695,705,986,960,993,3307,10762,26237,457,2485,11421,599,3195,14536,714,3919,17353,635,6810,32485
540,621,609,852,832,884,3157,9697,24855,406,2152,10540,509,2744,13487,567,3267,16212,597,5550,30192
537,522,500,749,745,770,3016,8763,23323,344,1797,9613,450,2353,12235,519,2800,14729,493,4551,27523
445,469,467,715,713,697,2816,7947,22447,322,1497,8915,404,1998,11292,525,2368,13265,425,3729,24820
436,423,446,683,683,651,2757,7157,21012,296,1351,8143,385,1727,10119,467,1964,12239,405,3147,22323
398,402,391,663,627,664,2639,6539,19666,290,1145,7333,418,1448,9242,491,1807,10948,388,2594,19705
436,446,474,613,651,635,2705,5861,18152,297,996,6540,361,1261,8417,433,1577,9749,373,2142,17562
417,436,381,697,683,670,2821,5085,16882,276,861,5777,396,1115,7299,487,1290,8883,415,1680,15212
444,471,503,675,720,751,2798,4693,15674,330,840,5309,397,1007,6554,496,1170,7801,480,1381,13052
508,524,545,748,737,785,3091,4332,14386,381,764,4609,474,914,5855,520,1035,6995,494,1155,11107
565,592,577,876,922,870,3085,3896,13235,396,687,4397,508,912,5270,593,1006,6148,543,935,9492
687,659,751,995,975,971,3319,3654,11966,476,688,3952,605,851,4800,693,933,5620,632,803,8070
841,821,813,1172,1169,1208,3582,3350,10761,587,671,3571,690,849,4320,799,943,5099,766,617,6766
1012,1007,1036,1270,1324,1313,3873,3074,9849,635,703,3335,787,835,3993,944,1013,4401,896,582,5540
1251,1164,1223,1502,1641,1615,4293,2859,8697,816,763,3116,957,932,3641,1069,1022,4286,1142,454,4699
1415,1382,1423,1855,1853,1846,4711,2821,8050,955,825,2969,1152,1025,3520,1268,1048,3816,1402,414,3813
1784,1849,1760,2209,2255,2368,5231,2717,7142,1138,948,2792,1418,1064,3246,1563,1178,3543,1648,389,3020
2148,2163,2245,2619,2714,2738,5735,2814,6472,1402,1130,2945,1714,1268,3380,1814,1250,3375,2092,372,2649
2569,2689,2755,3192,3224,3294,6494,2826,5985,1811,1301,2877,2124,1447,3178,2328,1433,3361,2611,386,2041
3295,3213,3334,3855,3954,3922,7118,2733,5273,2226,1548,3025,2491,1588,3271,2852,1644,3380,3242,395,1658
3927,3832,3849,4545,4500,4784,7852,2708,4767,2740,1736,3249,3098,1969,3343,3421,1822,3364,3833,425,1437
4772,4763,4752,5534,5474,5530,8724,2932,4433,3367,2243,3511,3725,2195,3609,4046,2111,3428,4715,474,1135
5722,5732,5903,6396,6464,6420,9783,3155,3970,4135,2698,3902,4602,2648,3826,4935,2398,3748,5500,562,972
6882,6916,7039,7414,7636,7648,10656,3373,3712,5017,3137,4210,5553,3000,4156,6009,2920,3851,6633,644,773
8241,7997,8051,8907,8845,8886,11769,3603,3302,6135,3902,4919,6827,3638,4571,7094,3206,4267,7969,806,645
9598,9626,9746,10290,10332,10418,12972,3848,3251,7649,4672,5509,8185,4198,5072,8385,3743,4563,9490,1001,569
11150,11231,11202,11926,12044,12072,14262,4436,2996,9268,5543,6162,9798,4965,5636,10151,4538,4913,11351,1185,473
13300,13318,13165,13714,13816,13698,15709,4770,2948,10870,6331,6909,11523,5938,6195,12036,5139,5423,12783,1426,409
15081,15339,15354,15608,15423,15478,17199,5302,2703,13201,7458,8007,13412,6779,6774,14155,5954,5918,15214,1763,377
17485,17353,17661,17679,17830,17553,18452,5754,2765,15400,8869,8929,15637,7750,7694,16302,6997,6369,17284,2142,360
19838,19919,19957,19938,20054,19805,20004,6391,2749,18050,10413,10326,18756,9073,8578,18642,7759,7163,19751,2518,391
22099,22061,22287,22458,22162,21968,21329,7193,2790,20985,11935,11356,21241,10639,9543,21560,9133,7734,22338,3078,400
24962,24811,24877,24521,24418,24463,22516,7910,2852,24328,13511,12760,24404,12079,10438,24186,10146,8344,24798,3779,431
27349,27064,27228,27204,26804,26781,23622,9075,2987,27430,15624,14153,27128,13619,11716,27258,11822,9254,27718,4758,476
29811,29814,29810,29205,28871,29187,25371,9899,3177,30644,17743,15217,29900,15522,12460,30300,13246,9636,29918,5555,570
32405,32507,31855,31595,31108,31210,26428,10911,3429,34056,20143,16853,33317,17134,13385,32955,14868,10505,32275,6608,667
34613,34248,34175,33348,33070,33037,27006,12131,3674,36797,22409,18023,36255,19155,14294,35518,16937,11362,34732,8010,780
36537,36248,36378,34569,34662,34617,28203,13208,3990,39743,24453,19543,39162,21229,15529,38210,18984,12239,36833,9578,935
38327,38083,38120,36741,36129,35758,29255,14358,4386,42383,27349,20775,40980,23751,16309,39986,20893,12825,38016,11156,1041
39703,39647,38973,37931,37329,37225,29641,15928,4794,44275,29266,21834,42872,26113,17130,42182,23265,13646,39584,13009,1327
40260,40353,40221,38579,38083,37932,29796,17131,5275,45798,31642,22823,44164,28125,18203,42897,25458,14373,40693,15120,1751
40771,40658,40684,39301,38775,38414,30247,18574,5744,46292,33658,23693,44651,30295,18898,44095,27163,15228,41232,17341,2164
