1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
8673,8701,8727,9652,9670,9553,10416,10389,10562,13072,28019,24997,7274,8847,10362,4641,24778,40537,8637,35400,31548,9426,36662,29915
7129,7193,7342,8011,8211,8130,9121,8842,8782,11979,27366,26328,5969,7290,8798,3593,21037,39390,7194,33557,33744,8085,35174,32432
6040,6079,5831,6865,6795,6777,7617,7859,7636,10766,26015,27447,4717,5803,7388,2676,17860,37975,6167,31011,35519,6660,32270,34843
4967,4911,4900,5757,5676,5681,6557,6463,6568,9781,25200,28485,3804,4685,5822,2200,14728,35574,4872,28292,37919,5710,29928,36605
4038,3956,3923,4766,4879,4626,5374,5500,5617,8799,23850,28845,3112,3635,4636,1687,12407,33344,4084,25468,39067,4576,27495,38610
3223,3301,3134,4038,3994,3892,4719,4712,4684,7856,22407,29684,2496,2874,3677,1352,10244,30590,3340,22929,39811,3776,25299,39964
2535,2558,2568,3329,3284,3157,3865,3966,3968,7287,20858,29935,2050,2241,2981,1110,8400,28022,2742,20583,40041,3173,22238,40743
2099,2064,2006,2699,2676,2544,3215,3251,3238,6413,19943,30110,1636,1733,2269,912,7215,25482,2305,17970,40185,2585,19647,41370
1683,1611,1604,2200,2157,2222,2690,2800,2693,5659,18377,30100,1307,1449,1824,764,5966,22796,1829,15847,39876,2096,17186,41024
1382,1322,1247,1735,1731,1779,2130,2318,2199,5259,17009,29930,983,1143,1422,659,5285,20306,1451,13636,39004,1758,15225,40878
1040,1060,990,1448,1453,1446,1935,1878,1902,4892,15617,29666,780,823,1105,578,4351,18072,1210,11794,37748,1451,13093,39466
825,839,842,1181,1183,1231,1559,1599,1558,4246,14553,28909,672,693,871,503,4058,16662,1010,10084,36187,1155,11219,38305
715,645,713,1010,992,1022,1381,1350,1383,3943,13125,28032,605,508,671,506,3492,15055,848,8445,34310,939,9642,36886
533,535,578,831,847,831,1132,1105,1250,3559,11856,26799,465,476,520,447,3235,13609,700,7416,32326,760,8173,34680
429,428,449,649,688,691,964,982,951,3457,10960,26275,377,365,477,406,3025,12352,606,6188,30381,625,6711,32473
397,382,396,586,590,610,911,918,854,3180,9970,24898,329,342,365,398,2676,11775,526,5158,27938,542,5680,29839
291,305,313,523,554,467,767,793,736,2977,8935,23691,292,298,304,359,2601,11143,440,4233,25744,512,4723,27642
292,286,241,480,505,500,731,705,672,2703,8090,22724,248,256,312,355,2413,10758,404,3600,23189,457,3826,24653
257,274,274,436,440,447,678,643,641,2754,7005,21189,262,229,254,390,2248,10507,397,2968,20843,404,3233,22293
235,246,235,437,438,399,641,659,655,2758,6496,19664,217,220,221,361,2088,10405,357,2497,18636,364,2623,19833
225,241,221,447,429,409,674,671,651,2665,5921,18667,221,239,284,329,2071,10066,356,2042,16367,400,2081,17231
250,247,240,415,417,433,653,710,628,2813,5318,16929,219,257,282,360,1827,9971,408,1605,14572,399,1681,14932
314,282,303,449,476,554,735,728,715,2764,4833,15638,270,289,308,397,1736,10007,396,1363,12849,440,1405,13158
299,309,297,476,531,545,813,761,792,2922,4366,14247,297,336,375,356,1523,9501,539,1109,10945,476,1175,11117
367,351,384,615,614,578,873,850,884,3144,3907,12986,323,380,472,419,1500,9581,520,948,9329,557,907,9393
448,439,437,708,703,675,972,967,973,3312,3665,11941,372,463,562,374,1274,9198,596,807,8206,623,783,8034
532,513,562,856,833,776,1176,1152,1143,3610,3340,10909,458,521,705,502,1227,8892,711,703,6911,748,610,6595
647,710,655,966,1016,980,1353,1372,1406,3882,3173,9807,551,693,900,438,1074,8524,847,562,5791,961,547,5448
853,860,797,1182,1161,1141,1613,1681,1531,4329,2976,8822,641,890,1065,534,896,7881,1016,516,4777,1151,503,4659
1055,1031,1050,1569,1511,1490,1981,1839,1923,4683,2798,8000,859,1014,1358,588,803,7413,1296,444,4008,1449,457,3783
1308,1312,1297,1799,1801,1759,2257,2246,2306,5267,2785,7150,1010,1298,1555,645,799,6909,1497,411,3370,1663,387,3083
1634,1642,1586,2166,2217,2141,2728,2753,2699,5804,2734,6611,1259,1536,1976,777,616,6335,1830,373,2685,2107,387,2547
2113,2064,2018,2634,2692,2668,3096,3283,3214,6424,2721,5838,1648,1904,2438,894,600,5648,2182,375,2248,2517,403,2052
2492,2611,2586,3211,3280,3326,3859,3935,3929,7218,2705,5301,1958,2319,2961,1107,521,5116,2791,371,1815,3108,392,1761
3254,3251,3184,3963,4028,3896,4618,4729,4587,7903,2923,4707,2497,2897,3564,1391,471,4471,3296,400,1570,3882,451,1396
3932,3967,4000,4807,4767,4802,5473,5345,5466,8773,2966,4371,3082,3355,4325,1726,454,3883,4022,454,1266,4638,481,1110
4779,4838,4941,5800,5793,5824,6432,6622,6521,9892,3251,3955,3862,4079,4979,2164,477,3273,4932,530,1058,5577,500,943
5996,6065,6006,6889,6912,6873,7620,7746,7786,10778,3416,3578,4840,4998,6278,2824,498,2857,5984,587,868,6759,625,783
7285,7251,7091,8242,8144,8198,9029,9168,8999,11917,3667,3431,6005,6098,7436,3497,543,2277,7178,655,736,8007,725,635
8713,8562,8734,9562,9894,9635,10614,10416,10432,13104,3877,3279,7201,7088,8809,4551,584,2051,8490,864,619,9548,950,588
10430,10372,10447,11369,11394,11256,12142,12118,11995,14512,4443,2977,8708,8608,10095,5770,758,1660,10338,1019,520,11349,1147,483
12315,12205,12362,13087,13221,13133,13836,13742,13770,15610,4784,2853,10581,10094,11680,7560,937,1377,12073,1230,505,13155,1388,409
14511,14460,14492,15102,15434,15458,15935,15771,15822,17270,5212,2834,12887,11751,13572,9738,1142,1219,14160,1556,449,15011,1671,421
16781,16869,16791,17515,17582,17349,17625,17990,17784,18368,5869,2877,15125,13960,15336,12208,1475,972,16572,1905,432,17248,2124,388
19174,19348,19431,19921,20034,19889,20261,20028,20256,19786,6628,2738,18312,16156,17747,15146,2041,840,19117,2318,375,19804,2576,348
22078,22056,22280,22464,22456,22408,22210,22259,22330,21323,7149,2759,21003,18474,19459,18674,2759,798,21939,2908,405,22254,3125,407
24856,24940,24834,24581,24670,25028,24661,24473,24803,22463,7874,2952,24177,21405,22051,22205,3584,769,25119,3706,428,24878,3836,430
27475,27935,27893,27539,27096,27176,27274,27003,26841,23986,8735,2932,27856,24407,24406,26365,4758,829,27520,4463,499,27343,4687,488
30491,30742,30703,30074,29826,29837,29342,28639,28995,25008,9847,3139,30848,27328,26867,31331,6141,891,30147,5436,536,29848,5588,532
33414,33380,33332,32420,32017,32218,31225,31370,31296,26387,11054,3271,34493,30471,29359,35912,7924,962,32787,6609,634,32558,6677,619
35910,35862,35995,34511,34848,34568,33374,33090,33538,27148,11928,3626,37522,33455,31644,40097,10237,1286,35578,8088,768,35096,8008,765
38298,38190,38065,36575,36406,36569,35197,34794,35097,28341,13363,3970,40364,36096,33690,43873,12850,1648,38220,9664,929,36840,9374,930
39707,39996,40123,37853,38003,38207,36429,36496,36255,29149,14345,4234,42757,38683,35835,47980,15949,2088,40298,11502,1157,38749,11237,1190
41522,41433,41567,39491,39401,38968,37538,37483,37990,29637,15865,4788,45066,40746,37956,51269,19351,2658,41535,13512,1430,39484,13164,1395
42558,42394,42683,40334,40212,40252,38621,38635,38017,29934,17130,5344,46184,42865,39032,53759,23280,3546,42457,15946,1730,40800,15018,1686
42984,43087,43063,40441,40781,40794,38751,38693,38933,30085,18401,5881,46922,44404,40290,54313,27641,4488,43116,18209,2190,40861,17175,2097
