1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43325,43341,42887,40707,40691,40601,38953,38971,38550,30076,19943,6434,48300,46154,39856,54685,32689,6344,44348,21501,2776,41128,19947,2625
42747,42631,42513,40439,40184,40399,38430,38500,38234,29799,21367,7313,47418,46376,40968,53385,37190,8141,43655,24489,3480,40478,22228,3095
41787,41401,41587,39299,39356,39475,37453,37462,37654,29463,22409,7983,46543,46355,41163,51322,41463,10161,42181,27393,4361,39832,24767,3940
39742,39832,40006,37818,38168,37964,36317,36548,36335,28982,23806,8758,43287,45226,40419,48504,45074,12386,41109,30317,5279,38394,27167,4607
38095,38514,38130,36611,36378,36405,34734,34966,35104,28325,25156,9847,41496,43497,40210,44607,47827,15338,38321,33235,6543,36651,29747,5511
35954,35839,35937,34838,34409,34605,33181,33000,33199,27217,26166,10937,37906,41470,38654,40544,50096,18495,36358,35731,7970,34701,32765,6825
33683,33173,32967,32219,32355,32277,31309,31226,30976,26201,27134,11969,34197,39198,37300,35584,51427,21300,33238,38137,9317,32570,34716,7975
30603,30675,30449,29480,29737,30129,29298,29155,29258,24995,28179,13143,31270,35791,35081,31125,51797,24892,30584,39831,11280,30027,36554,9600
28029,27860,27638,27415,27328,27586,26837,27048,26657,23833,29286,14498,27159,32455,32641,26570,51280,28404,27314,41384,13166,27400,38407,11196
25025,24938,24831,24839,24923,24537,24500,24582,24694,22548,29480,15520,24113,29287,30118,22188,49736,31497,24554,42514,15169,25029,39430,13113
22012,21915,22078,22222,22268,22447,22315,22206,22440,21394,29695,16953,20290,25831,27199,18502,46967,34994,21681,42801,17857,22225,40619,15282
19111,19457,19463,19874,19635,20117,19696,20187,20156,20007,29962,18212,17491,22257,24420,14905,44052,37272,18771,42972,19873,19670,41116,17350
16957,16629,16976,17602,17628,17492,17829,17991,18079,18360,30202,19881,14921,19092,21661,12253,40071,39632,15922,42024,22740,17352,41249,19718
14468,14494,14711,15299,15255,15444,15825,15918,15955,17057,29951,21199,12186,16162,18621,9490,35953,41075,13835,41360,25331,14944,40466,22068
12264,12360,12427,13349,13142,13230,13986,13721,13739,15612,29277,22518,10188,13426,16353,7313,31963,41886,11929,39402,27791,13059,39846,25053
10415,10431,10642,11331,11189,11483,11965,12284,12166,14596,28410,23814,8346,11069,13754,5746,27950,41298,9949,37443,30089,11198,38684,27752
8675,8702,8728,9649,9675,9553,10409,10402,10566,13073,28009,25013,6787,8902,11260,4516,23712,40489,8239,34758,32499,9426,36662,29915
7127,7193,7341,8011,8210,8132,9123,8846,8780,11979,27375,26327,5553,7317,9422,3453,20028,39532,6834,32988,34335,8085,35174,32432
6041,6079,5831,6867,6794,6779,7617,7844,7639,10767,25995,27448,4205,5859,7991,2611,16749,37297,5857,30225,36220,6660,32270,34843
4967,4911,4899,5755,5676,5679,6548,6469,6563,9776,25222,28503,3525,4560,6282,2066,13725,34792,4575,27296,38392,5710,29928,36605
4038,3956,3924,4767,4880,4627,5377,5492,5622,8805,23842,28813,2846,3536,5063,1569,11608,31999,3773,24443,39194,4576,27495,38610
3222,3301,3134,4037,3991,3891,4723,4721,4683,7849,22384,29718,2294,2797,3924,1286,9398,29410,3161,21908,39547,3776,25299,39964
2535,2558,2568,3327,3286,3156,3857,3961,3971,7282,20874,29899,1841,2239,3105,1033,7813,26632,2601,19677,39796,3173,22238,40743
2099,2064,2006,2699,2674,2545,3216,3251,3242,6418,19942,30122,1454,1669,2402,893,6550,23864,2107,16961,39415,2585,19647,41370
1683,1611,1604,2200,2159,2222,2688,2798,2687,5656,18377,30111,1182,1386,1996,707,5468,21017,1689,15076,38918,2096,17186,41024
1382,1322,1247,1735,1731,1778,2129,2317,2205,5262,16997,29920,926,1044,1458,626,4609,18512,1349,12946,38063,1758,15225,40878
1039,1060,990,1448,1452,1447,1931,1880,1904,4887,15617,29668,741,784,1121,570,4055,16692,1141,11024,36763,1451,13093,39466
826,839,842,1181,1185,1231,1562,1597,1557,4246,14561,28880,612,610,908,513,3556,14902,960,9492,34786,1155,11219,38305
715,645,713,1010,990,1022,1380,1351,1380,3940,13106,28039,517,505,677,495,3231,13404,805,8043,33021,939,9642,36886
533,535,578,831,847,832,1132,1105,1247,3560,11851,26807,450,427,539,453,3043,12021,655,7119,31236,760,8173,34680
429,428,449,649,688,690,964,980,955,3453,10962,26260,363,395,462,395,2781,11124,599,5870,29301,625,6711,32473
397,382,396,586,590,609,912,919,851,3185,9971,24904,313,298,357,378,2649,10530,506,4864,26717,542,5680,29839
291,305,313,523,554,468,767,793,737,2974,8940,23691,276,287,339,385,2440,9945,423,4136,24632,512,4723,27642
292,286,241,480,505,500,733,704,673,2704,8080,22717,252,232,300,386,2420,9716,379,3474,22251,457,3826,24653
257,274,274,436,441,447,677,647,642,2751,7009,21180,247,235,251,373,2200,9478,409,2855,20143,404,3233,22293
235,246,235,437,437,399,642,654,654,2765,6490,19662,221,220,263,379,2121,9552,346,2459,17953,364,2623,19833
225,241,221,447,429,409,672,672,651,2657,5928,18663,200,252,279,352,2010,9649,358,1988,16015,400,2081,17231
250,247,240,415,417,433,652,710,627,2820,5319,16928,236,260,292,411,1944,9612,366,1551,14286,399,1681,14932
314,283,303,449,476,554,736,726,715,2762,4829,15638,247,281,342,356,1759,9466,417,1393,12651,440,1405,13158
299,308,297,476,531,545,812,763,795,2917,4365,14249,272,351,433,397,1661,9565,504,1124,10917,476,1175,11117
367,351,384,615,614,578,873,850,885,3144,3903,12977,325,422,537,395,1514,9199,501,939,9377,557,907,9393
448,439,437,706,703,676,973,969,971,3312,3667,11946,346,447,592,440,1435,9343,578,796,8082,623,783,8034
532,513,562,858,833,775,1177,1148,1142,3608,3336,10903,445,573,799,434,1262,9072,670,733,7074,748,610,6595
647,710,655,966,1016,981,1351,1374,1407,3880,3175,9824,530,679,1002,455,1177,8716,800,567,5913,961,547,5448
853,860,797,1182,1161,1140,1614,1682,1530,4335,2977,8815,562,907,1146,504,1029,8396,976,500,4951,1151,503,4659
1055,1031,1051,1570,1511,1489,1977,1836,1924,4684,2801,7993,766,1050,1487,615,882,7675,1199,475,4177,1449,457,3783
1308,1312,1296,1796,1800,1759,2257,2247,2309,5265,2783,7154,957,1258,1756,613,805,7348,1407,426,3383,1663,387,3083
1634,1642,1586,2167,2219,2143,2727,2756,2697,5797,2738,6608,1147,1553,2104,713,754,6781,1741,371,2941,2107,387,2547
2113,2064,2018,2635,2691,2668,3098,3280,3217,6421,2723,5847,1456,1808,2602,860,604,6162,2032,358,2274,2517,403,2052
2492,2611,2586,3210,3280,3326,3856,3934,3926,7217,2698,5293,1808,2316,3169,1059,602,5527,2556,372,1986,3108,392,1761
3254,3251,3184,3964,4028,3898,4616,4730,4588,7908,2923,4708,2298,2743,3789,1331,508,4917,3106,396,1605,3882,451,1396
3932,3967,4000,4804,4766,4801,5474,5339,5467,8775,2966,4377,2791,3185,4431,1559,495,4411,3828,447,1370,4638,481,1110
4779,4838,4942,5802,5792,5824,6426,6619,6526,9875,3246,3951,3501,3818,5260,2111,484,3661,4570,494,1126,5577,500,943
5997,6065,6005,6887,6914,6872,7619,7745,7778,10783,3422,3580,4458,4632,6484,2684,532,3189,5677,601,923,6759,625,783
7283,7251,7091,8243,8144,8193,9027,9172,8999,11922,3665,3430,5538,5677,7516,3332,545,2604,6735,622,789,8007,725,635
8714,8561,8735,9560,9892,9637,10605,10416,10436,13097,3873,3278,6772,6581,8826,4424,591,2183,8157,771,654,9548,950,588
10430,10373,10445,11371,11393,11258,12144,12117,11996,14507,4453,2977,8167,7918,10023,5604,781,1952,9744,1001,561,11349,1147,483
12315,12205,12363,13083,13217,13133,13837,13732,13764,15614,4776,2855,10050,9229,11490,7306,957,1551,11722,1203,524,13155,1388,409
14510,14456,14492,15103,15437,15454,15931,15763,15824,17272,5212,2836,12146,10821,13212,9585,1147,1354,13820,1437,473,15011,1671,421
16779,16872,16791,17518,17581,17350,17616,17988,17781,18379,5870,2875,14699,12973,14812,12051,1529,1086,16087,1817,431,17248,2124,388
19176,19347,19430,19920,20035,19888,20264,20025,20245,19764,6621,2740,17611,14990,17032,15074,2050,978,18619,2312,397,19804,2576,348
22077,22057,22280,22460,22451,22411,22212,22247,22338,21329,7147,2752,20534,17069,18561,18356,2919,852,21663,2810,411,22254,3125,407
24858,24940,24834,24582,24664,25025,24659,24483,24792,22459,7877,2953,24014,20002,21022,22171,3610,843,25025,3551,427,24878,3836,430
27474,27936,27894,27533,27102,27175,27285,26981,26851,23975,8733,2938,27549,23016,23013,26371,4996,896,27699,4415,502,27343,4687,488
30491,30740,30701,30078,29825,29841,29335,28653,28975,25030,9853,3135,31122,25944,25200,31330,6223,943,30118,5410,558,29848,5588,532
33413,33379,33335,32419,32023,32217,31231,31350,31282,26385,11050,3271,34622,29238,27724,35841,8216,1066,32963,6639,612,32558,6677,619
35913,35863,35993,34512,34838,34575,33363,33105,33551,27147,11929,3628,38154,32184,29697,40481,10685,1383,36253,8062,790,35096,8008,765
38295,38189,38065,36584,36406,36553,35210,34780,35085,28335,13377,3970,41198,35180,31971,43969,13285,1747,38775,9803,937,36840,9374,930
39709,39998,40121,37847,38008,38210,36432,36495,36244,29152,14337,4235,43792,38003,33906,48295,16455,2281,40851,11747,1178,38749,11236,1190
41521,41433,41567,39495,39403,38960,37553,37507,38000,29644,15865,4789,46221,40351,36125,51843,20132,2814,42673,13689,1429,39484,13165,1395
42560,42392,42687,40339,40209,40255,38630,38622,38024,29937,17122,5348,47447,42812,37726,54019,24158,3856,43532,16390,1787,40800,15018,1686
42983,43088,43057,40434,40780,40796,38741,38688,38904,30095,18414,5875,48303,44529,39102,54849,28573,4899,44121,18642,2285,40861,17175,2097
