1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
14068,13936,14227,14597,14294,15004,15108,14124,15321,16676,5088,2841,9014,5143,10516,9021,1378,2384,10501,1216,828,14897,1679,418
16361,16011,16597,16800,16597,16959,17230,16257,16925,18353,5685,2924,11530,6054,10664,11531,1864,1959,13010,1567,764,17198,2092,401
18877,18441,18928,19575,18672,19135,19501,18415,18943,19863,6537,2840,14400,7268,10931,14568,2464,1756,15783,2056,712,19814,2593,343
21845,21397,21796,21970,21138,21253,21867,20537,20834,21154,7025,2992,17914,8673,11277,18028,3287,1491,19282,2651,652,22155,3115,400
24761,23943,24154,24629,23552,23889,24572,22785,23153,22598,7889,2883,21928,10304,11556,21956,4408,1371,22658,3447,642,24928,3808,445
27384,27078,27052,27299,25923,26124,27025,24914,24907,24161,8813,3045,26295,12399,12110,26351,5732,1401,26749,4629,677,27248,4697,471
30602,29905,29651,30305,28663,28375,29765,27342,27021,25645,9910,3167,31123,15286,12720,31123,7618,1454,30920,5860,757,29941,5548,541
33313,32917,32431,32999,31114,30752,31933,29531,28877,26630,11170,3348,36278,18271,13800,36142,9793,1602,35361,7556,869,32599,6728,626
36538,35386,35030,35114,33555,32979,34566,31811,30948,28200,12243,3808,40853,21758,14907,40819,12693,2047,39851,9549,1049,35142,7992,749
38904,37790,36967,37414,36062,35084,36248,34049,32887,28989,13475,3942,45210,25556,16137,44979,15739,2595,42978,12151,1356,36974,9361,920
40437,39611,38994,39073,37591,36620,38135,35853,34505,29962,14893,4494,49110,29792,17985,49263,19429,3248,46208,14533,1722,38814,11265,1209
42204,41254,40756,40643,39082,37854,39531,37475,35437,30548,16232,5100,52594,33839,19994,52720,23468,4237,49685,17952,2229,39559,13164,1408
43555,42582,41776,41638,40630,38866,40263,38628,36617,31085,17866,5409,54921,38344,22300,54720,28020,5573,51108,21294,2990,40987,15055,1704
43762,43386,42623,42021,41145,39576,40836,39810,37010,31290,19190,6049,56065,42665,24938,55968,32610,7121,52224,24992,3837,40964,17328,2069
