1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43331,43328,42894,40729,40678,40619,38994,38953,38550,30131,19946,6426,49802,46589,38721,55234,33566,6861,45525,22401,2927,41128,19946,2625
42748,42643,42516,40438,40188,40376,38415,38528,38215,29811,21379,7308,48984,47428,39610,53735,38257,8831,44912,25388,3654,40478,22228,3095
41793,41400,41574,39309,39371,39460,37501,37465,37671,29500,22402,8016,47594,47487,40623,51554,42400,10795,43436,28699,4646,39832,24768,3940
39731,39829,40013,37816,38180,37980,36331,36576,36317,28949,23825,8733,44620,47185,40758,48801,45990,13390,41934,31530,5699,38394,27167,4607
38111,38515,38133,36620,36372,36402,34732,35016,35116,28358,25172,9863,42377,45242,40103,44746,48952,16553,39176,34818,7082,36651,29746,5510
35950,35836,35938,34847,34430,34607,33203,33022,33237,27205,26174,10945,38592,43462,39707,40667,50718,19497,36738,37218,8485,34702,32765,6826
33682,33176,32968,32217,32349,32304,31315,31242,30961,26214,27178,11978,34477,41061,38293,35702,52050,22776,33995,39210,10044,32569,34716,7975
30606,30680,30439,29476,29751,30118,29288,29192,29290,25023,28203,13151,31104,37736,36560,31100,52353,26279,30518,41572,12010,30027,36555,9600
28027,27858,27643,27428,27322,27591,26892,27042,26684,23839,29266,14518,27234,33993,34433,26607,51459,29949,27205,42742,14135,27401,38406,11196
25020,24940,24841,24825,24937,24546,24466,24627,24704,22508,29505,15530,23523,30615,31717,22117,49648,33207,24326,43486,16492,25028,39431,13113
22014,21915,22081,22234,22270,22457,22300,22201,22471,21432,29675,16935,19909,27312,29393,18369,46773,36387,21374,44019,18863,22225,40618,15282
19110,19457,19462,19864,19643,20113,19703,20205,20166,20002,30006,18241,17003,23613,26197,14914,43681,38622,18255,43424,21474,19671,41116,17350
16961,16633,16977,17589,17623,17510,17813,18004,18078,18347,30185,19894,14138,19896,23445,12001,39346,40865,15533,42260,24077,17352,41250,19718
14464,14497,14708,15319,15273,15432,15808,15904,15966,17076,29938,21207,11722,16659,20486,9228,35533,42130,13417,41090,26813,14944,40465,22068
12261,12358,12427,13339,13136,13229,13983,13713,13766,15607,29281,22517,9536,14011,17539,7227,30986,42520,11234,39482,29007,13058,39846,25053
10416,10429,10640,11334,11178,11489,11958,12306,12173,14563,28440,23835,7678,11455,15334,5562,26921,41471,9354,36562,31424,11198,38684,27751
8673,8704,8731,9635,9679,9563,10421,10396,10581,13055,27994,25050,6267,9064,12417,4330,22765,40607,7699,34490,33342,9426,36662,29916
7132,7191,7343,8009,8209,8131,9089,8869,8775,11965,27355,26311,4936,7513,10403,3359,19075,39111,6456,31679,35315,8086,35174,32433
6037,6079,5834,6862,6797,6782,7630,7839,7653,10798,25986,27445,3857,5773,8667,2543,15694,36607,5279,28841,37396,6660,32270,34842
4968,4911,4896,5763,5678,5685,6529,6460,6568,9751,25221,28515,3169,4535,7042,1969,12971,33771,4330,26209,38753,5709,29928,36606
4038,3956,3929,4756,4879,4620,5387,5486,5620,8800,23865,28830,2593,3481,5536,1512,10662,31021,3481,23092,38904,4576,27495,38610
3219,3302,3130,4047,3984,3895,4694,4716,4696,7860,22354,29671,2001,2784,4357,1232,8758,27998,2890,20830,39294,3776,25299,39963
