1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43993,43841,42834,41861,41256,40243,40592,39656,38289,30962,20566,6804,56138,46761,28755,55974,36720,9063,51368,28356,4580,41163,19930,2624
43320,42889,42283,41052,41048,40091,39898,39336,37793,30758,21921,7362,54989,49641,31569,54735,41559,11408,50907,32229,5871,40585,22263,3115
42212,42133,41532,40116,40094,39419,38961,39199,37231,30112,23536,8348,52372,51678,34381,52166,45382,13985,48835,35973,7237,39926,24913,3948
40433,40412,40170,38772,39421,38211,37231,38020,36559,29748,24361,9226,48792,52236,36837,49088,49275,17143,46093,39400,9071,38438,27185,4622
38442,39121,38504,37247,37166,36784,36173,36505,35421,28823,25866,10320,44983,52675,38738,45402,51491,20476,42528,42885,10955,36796,29862,5524
36365,36481,36107,35116,35757,35084,34146,34632,34408,27841,26987,11424,40481,52037,40675,40976,52652,24141,39287,45269,13365,34652,32760,6841
33713,33731,33591,32528,33102,33202,31471,32997,31951,26741,28053,12511,35888,49894,41484,36138,53612,28019,35238,47568,15771,32549,34789,8023
30590,31403,30962,29852,30878,30728,29417,30553,30254,25223,29190,13715,31264,46362,42295,30999,53186,32026,30891,48642,18671,29998,36709,9683
28182,28355,28155,27376,28099,28444,26990,28427,28310,24089,29852,14993,26506,42934,41632,26463,51574,35487,26846,48509,21739,27489,38475,11195
24761,25303,25530,24586,25665,25617,24552,25911,25620,22851,29978,16373,21910,39027,40528,21891,48877,38398,23079,48206,24794,25012,39541,13111
21831,22337,22560,22030,22907,23350,21706,23209,23808,21121,30391,17451,18059,34627,39268,18236,46262,41528,19362,46802,27971,22239,40653,15399
19100,19753,19917,19618,20289,20820,19685,21170,21705,19841,30740,19226,14765,29977,36943,14552,41550,42938,16322,43983,30440,19629,41148,17400
16573,17005,17556,17285,18076,18500,17089,18765,19306,18310,30242,20485,11767,25781,34123,11527,37199,44531,13293,42200,32859,17346,41287,19768
14163,14602,15046,14877,15392,16032,15184,16511,17151,16941,29735,21855,9177,21718,31136,8976,32476,44196,10792,38876,35297,14902,40470,22201
11995,12448,12882,12798,13445,14098,13287,14188,15056,15390,29378,23104,7113,17328,27465,6778,28102,43252,8622,35567,36893,12973,39855,25035
