1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
48772,39872,22315,46925,38160,21204,45147,37251,20345,33093,25971,11792,58499,41088,12913,55903,39448,11410,54292,37579,10513,41841,27489,6463
48239,42479,25004,46146,40363,23715,44791,38896,22298,33011,27571,12839,56783,45858,15944,54935,43768,14161,53610,42155,13210,40730,30251,7969
46333,44635,27650,45105,43019,26122,43783,40828,24698,32411,28131,14277,54464,49479,19168,52595,47591,17484,51213,45629,16038,40485,32911,9530
44061,45995,30069,42981,44307,28116,41686,42678,27035,31753,29811,15511,50456,53224,23476,49220,51053,21044,48326,49031,19497,38506,34715,11211
41237,46486,32584,40370,44919,30517,39214,43579,29266,30377,30772,17029,46181,55347,27525,45508,52656,24913,44364,51455,22840,37088,36499,13214
38208,46475,34512,36960,44641,32658,36125,43011,31057,28938,30907,18412,41092,56116,31682,40893,54141,29122,39985,52492,26240,34310,37978,15084
34576,45594,36357,33725,43865,34700,33128,42906,32911,27664,31360,19973,36346,56404,35502,36183,54234,32875,35867,52537,30191,31936,38916,17425
30797,44106,37826,30475,42859,35807,29868,41684,34241,26031,31389,21089,31231,54457,39647,31111,53259,36623,30998,51702,34343,29359,39264,19722
27176,41506,38470,26987,40828,36987,26787,39822,35254,24305,31359,22593,25918,52169,42831,26418,50931,40051,26476,50199,37978,26721,39583,22224
23610,39202,38490,23415,37815,37295,23429,37762,35757,22739,30827,23619,21561,48388,45277,21956,48237,42683,22348,46879,40181,23808,39279,24278
19948,35834,37968,20177,35287,36707,20574,34551,35798,20738,29937,24723,17447,44394,47232,18058,44421,44803,18889,43516,42657,21274,38144,26400
16837,32114,37132,17371,32021,36208,17869,32071,35292,19050,29028,25425,13751,38866,47582,14389,39717,45886,14949,39607,43830,18989,37056,28351
14123,28455,35087,14767,28818,34991,15041,29174,34157,17079,27790,26069,10789,34603,47241,11453,34838,46134,11982,35135,43859,16492,35104,30123
11682,24775,33251,12086,25130,32910,12645,25623,32584,15936,26563,26343,8127,29325,45635,8944,30358,44734,9601,31246,43685,14317,33275,31327
9687,21283,30587,10309,21823,30983,10474,22959,30505,14088,25102,26481,6097,24601,43462,6676,25616,43279,7308,26458,42756,12533,31260,32534
7880,17838,27637,8469,18771,28086,8881,19481,28510,12767,23696,26120,4626,19998,39750,5147,21454,40640,5719,22620,40424,10585,29183,33062
6542,15039,24579,6921,15933,25495,7383,16704,26078,11287,22236,25814,3447,15799,35947,3851,17431,37465,4392,18874,37997,9094,26462,33173
5212,12430,21804,5727,13472,22590,6129,13976,23222,10271,20688,25313,2552,12463,31734,2941,14027,33672,3230,15248,34830,7658,24377,33278
4188,10279,18628,4675,11005,19868,4991,11923,20877,9129,18888,24923,1840,9998,27856,2128,11141,29523,2565,12366,31058,6622,21998,32603
3366,8123,15738,3919,9015,17283,4182,9691,18272,8172,17834,24292,1351,7505,23616,1643,8510,25805,1916,9749,27369,5732,20245,31982
