1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
299,308,297,476,531,545,811,762,795,2918,4364,14252,274,351,426,390,1664,9565,506,1120,10909,476,1175,11117
367,351,384,615,614,578,875,850,884,3144,3902,12976,315,414,539,394,1501,9267,500,940,9380,557,907,9393
448,439,437,706,703,676,971,969,972,3311,3670,11946,356,456,586,439,1426,9317,586,797,8079,623,783,8034
532,513,562,858,833,775,1177,1148,1142,3608,3334,10903,450,567,798,437,1258,9090,670,731,7064,748,610,6595
647,710,655,966,1016,981,1350,1373,1407,3882,3175,9821,518,678,986,463,1181,8652,803,568,5915,961,547,5448
853,860,797,1182,1161,1140,1615,1683,1530,4333,2979,8817,572,908,1142,506,1007,8374,981,493,4930,1151,503,4659
1055,1031,1051,1570,1511,1489,1977,1836,1924,4684,2798,7994,776,1037,1485,609,882,7671,1197,480,4149,1449,457,3783
1308,1312,1296,1796,1800,1759,2257,2247,2309,5264,2783,7154,956,1265,1733,614,806,7319,1420,421,3388,1663,387,3083
1634,1642,1586,2167,2218,2142,2728,2756,2695,5799,2739,6609,1170,1556,2099,713,749,6763,1746,375,2925,2107,387,2547
2113,2064,2018,2635,2692,2669,3098,3280,3219,6422,2723,5846,1453,1809,2596,864,600,6148,2051,356,2266,2517,403,2052
2492,2611,2586,3210,3280,3326,3855,3934,3926,7216,2697,5296,1813,2312,3139,1067,595,5467,2557,377,1968,3108,392,1761
3254,3251,3184,3964,4028,3898,4617,4731,4589,7906,2923,4705,2319,2744,3802,1326,505,4915,3126,390,1608,3882,451,1396
3932,3967,4000,4804,4766,4801,5473,5338,5466,8776,2967,4379,2812,3202,4418,1564,486,4370,3856,450,1370,4638,481,1110
4779,4838,4942,5801,5792,5824,6426,6620,6526,9876,3247,3952,3517,3865,5239,2118,490,3625,4571,497,1119,5577,500,943
5997,6065,6005,6890,6914,6872,7621,7744,7777,10785,3421,3578,4504,4636,6470,2681,535,3168,5707,598,926,6759,625,783
7283,7251,7091,8241,8143,8194,9028,9174,8998,11921,3665,3430,5541,5710,7477,3364,538,2590,6751,627,785,8007,725,635
8714,8561,8735,9560,9893,9636,10605,10413,10436,13097,3873,3277,6810,6619,8789,4434,589,2159,8217,773,641,9548,950,588
10430,10373,10445,11371,11393,11258,12144,12117,11998,14506,4450,2978,8164,7959,10102,5621,782,1947,9733,1010,568,11349,1147,483
12315,12205,12363,13085,13217,13133,13837,13735,13762,15616,4778,2855,10117,9286,11486,7289,955,1542,11768,1199,526,13155,1388,409
14510,14457,14492,15103,15438,15455,15932,15762,15826,17273,5212,2835,12194,10887,13268,9623,1144,1338,13857,1444,462,15011,1671,421
16779,16871,16791,17516,17582,17348,17619,17987,17781,18376,5871,2876,14728,13015,14812,12037,1521,1079,16138,1823,428,17248,2124,388
19176,19347,19430,19919,20033,19888,20262,20028,20248,19769,6621,2740,17679,15086,17130,15082,2053,971,18650,2315,397,19804,2576,348
22077,22059,22279,22462,22453,22413,22208,22246,22335,21324,7145,2752,20569,17153,18565,18380,2904,852,21670,2812,414,22254,3125,407
24858,24938,24835,24581,24663,25023,24659,24483,24798,22460,7879,2953,24054,20104,21105,22181,3613,830,25065,3544,424,24878,3836,430
27474,27936,27894,27535,27102,27178,27287,26986,26849,23977,8732,2937,27553,23078,23086,26365,4988,900,27655,4426,504,27343,4687,488
30491,30741,30701,30079,29825,29839,29332,28651,28974,25024,9854,3136,31053,26051,25351,31314,6211,938,30078,5422,560,29848,5588,532
33413,33378,33336,32416,32023,32217,31233,31351,31284,26391,11049,3271,34681,29314,27826,35871,8190,1064,33018,6626,605,32558,6677,619
35913,35863,35992,34513,34839,34576,33364,33103,33551,27140,11930,3628,38093,32326,29869,40434,10689,1377,36161,8067,787,35096,8008,765
38295,38189,38065,36583,36405,36556,35209,34784,35083,28341,13373,3969,41113,35323,32051,43942,13235,1732,38753,9798,940,36840,9374,930
39709,39998,40121,37847,38009,38206,36429,36493,36256,29150,14340,4235,43769,37960,34055,48299,16413,2275,40796,11735,1185,38749,11236,1190
41522,41433,41568,39495,39401,38962,37555,37504,37990,29645,15866,4789,46082,40400,36188,51814,20097,2819,42605,13673,1423,39484,13165,1395
42559,42392,42686,40339,40210,40257,38625,38625,38028,29937,17120,5349,47450,42787,37928,54013,24106,3806,43472,16391,1774,40800,15018,1686
42983,43088,43058,40434,40780,40792,38746,38689,38903,30090,18412,5874,48140,44562,39126,54824,28492,4884,44079,18538,2283,40861,17175,2097
