1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43877,43827,42773,41815,41217,40256,40446,39705,38303,30823,20564,6765,56094,46751,29129,55978,36615,8975,51200,28030,4520,41151,19937,2631
43259,42816,42353,40971,40837,40124,39684,39206,37758,30718,21850,7321,54688,49597,31970,54725,41481,11351,50778,31939,5662,40584,22235,3107
42206,42065,41544,40059,40093,39458,38855,39000,37268,30062,23508,8353,52311,51702,34705,52148,45274,13811,48647,35762,7163,39897,24908,3947
40256,40334,40197,38621,39325,38240,37191,37995,36587,29695,24244,9184,48800,52137,37039,49065,49196,17086,46041,39090,8911,38427,27186,4613
38340,39034,38415,37169,37076,36758,36046,36316,35408,28792,25839,10273,44913,52449,38854,45403,51455,20362,42384,42584,10771,36761,29805,5524
36412,36389,36093,35196,35592,34987,33984,34484,34344,27801,26863,11367,40438,51923,40647,40963,52605,23964,39187,44922,13131,34647,32783,6834
33715,33699,33508,32433,33011,33047,31472,32865,31817,26681,27927,12445,35876,49508,41556,36111,53568,27821,35205,47363,15503,32573,34754,8018
30562,31287,30948,29814,30773,30711,29531,30314,30147,25198,29164,13614,31181,46135,42240,31022,53161,31910,30944,48311,18331,29987,36703,9669
28184,28226,27964,27362,28019,28298,26994,28332,28158,24107,29872,15032,26466,42516,41395,26443,51563,35304,26846,48418,21317,27506,38474,11197
24736,25331,25513,24633,25556,25566,24452,25818,25495,22802,29993,16299,22091,38719,40252,21917,48947,38251,23098,48162,24496,25009,39491,13108
21860,22258,22458,22061,22815,23268,21741,23169,23767,21168,30185,17358,18052,34496,38907,18186,46277,41379,19420,46722,27639,22214,40655,15372
19136,19724,19883,19648,20221,20699,19711,21069,21557,19839,30776,19172,14818,29685,36545,14567,41588,42827,16356,44032,30071,19630,41126,17412
16644,16971,17482,17237,18041,18414,17118,18657,19159,18294,30183,20470,11861,25441,33755,11581,37311,44378,13383,42299,32402,17365,41314,19763
14197,14549,14990,14979,15404,15930,15242,16539,17116,16889,29769,21716,9196,21625,30691,8936,32625,44312,10869,39041,35023,14892,40457,22164
12010,12450,12828,12903,13384,13992,13360,14068,14902,15467,29417,23064,7124,17160,27146,6790,28147,43197,8701,35823,36514,12988,39865,25067
10214,10527,10851,10872,11297,11827,11537,12481,12973,14051,28875,24377,5578,13765,23110,5289,23620,41869,7048,31922,38519,11202,38648,27739
8466,8585,9019,9304,9812,10139,9836,10540,11235,13012,27563,25508,4306,11078,20317,4062,19776,39752,5581,28396,39101,9421,36700,29972
6989,7264,7529,7698,8237,8436,8390,8962,9560,11467,27033,26613,3360,8681,17006,2995,16246,36860,4456,25327,39502,8053,35101,32538
5805,6027,5968,6593,6741,7197,7162,7678,8244,10507,25742,27888,2530,6482,14155,2307,13073,33753,3566,21779,38576,6632,32214,34871
4849,4871,5018,5466,5703,5850,5947,6408,6935,9350,24580,28278,1971,5121,11420,1774,10294,30177,2857,19009,38120,5696,29900,36564
3891,3957,3982,4533,4674,4802,5201,5472,5968,8459,23296,29018,1509,3735,9353,1304,8373,26494,2299,16092,36713,4582,27414,38654
3110,3189,3200,3860,3918,4068,4258,4577,4967,7725,21693,29619,1227,2838,7242,1049,6531,23162,1767,13848,35144,3752,25246,39992
2418,2558,2602,3106,3298,3225,3507,3830,4152,7001,20357,29537,944,2071,5525,847,5177,19730,1477,11821,33018,3148,22167,40706
2109,2037,2057,2554,2566,2641,2933,3185,3389,6087,19308,29507,807,1587,4374,723,4189,16760,1160,10129,31081,2582,19606,41328
1594,1582,1653,2102,2103,2192,2437,2649,2803,5552,17724,29941,632,1190,3270,596,3388,14070,1024,8677,28509,2087,17140,41048
1329,1253,1220,1650,1648,1836,2028,2182,2349,5099,16233,29170,549,863,2428,561,2910,12070,851,7497,26733,1732,15196,40766
1016,1046,1015,1324,1443,1458,1756,1771,1916,4458,15212,28806,480,638,1743,472,2469,9767,749,6488,24854,1462,13006,39430
796,815,845,1123,1133,1265,1426,1480,1622,4195,13794,28281,387,527,1389,520,2214,8420,650,5509,22934,1157,11221,38256
684,624,726,985,929,1033,1333,1264,1456,3766,12768,26912,378,395,1008,480,2023,7120,563,4910,20948,927,9614,36781
522,517,571,812,782,819,1069,1049,1119,3548,11506,26193,344,318,728,468,1909,6285,498,4463,19386,755,8137,34621
434,426,429,612,668,700,931,955,1017,3171,10446,25332,304,313,616,467,1971,5738,458,3855,17891,621,6698,32431
372,384,406,574,592,555,840,848,848,3107,9604,24292,250,282,549,461,1952,5514,391,3412,16568,545,5656,29788
308,291,316,518,517,514,741,762,735,2900,8779,22969,267,257,454,442,2050,5319,396,3029,15623,511,4706,27590
282,283,240,482,485,488,721,691,678,2727,7705,21845,244,265,442,471,1994,5419,375,2658,14733,456,3821,24619
253,266,276,410,416,433,611,609,687,2649,6814,20518,280,310,421,444,2094,5684,356,2515,13874,410,3240,22188
231,245,224,431,458,437,669,672,629,2723,6370,19210,256,360,497,491,2132,5939,323,2220,13097,354,2634,19860
223,249,220,435,429,413,607,631,647,2580,5801,18009,232,388,539,457,2114,6485,415,2027,11989,407,2072,17194
235,245,261,406,406,465,652,712,688,2756,5082,16757,233,435,685,472,2149,6861,344,1829,11727,395,1667,14901
304,274,298,443,472,562,677,710,763,2707,4759,15149,265,479,823,471,2074,7415,386,1498,11140,440,1396,13174
314,306,311,459,565,522,791,782,846,2777,4342,14009,235,595,1011,493,2065,7888,411,1336,10312,473,1193,11097
354,365,392,622,628,621,826,862,927,3056,3918,12863,272,715,1231,448,1919,8512,425,1211,9807,554,897,9442
429,450,440,660,691,692,961,999,1012,3093,3567,11817,314,789,1540,467,1877,8806,439,1047,8964,624,789,7987
514,511,575,777,852,844,1084,1131,1272,3624,3337,10886,328,932,1884,470,1825,9562,517,933,8429,747,611,6587
