1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43422,43347,42888,40853,40790,40568,39238,39138,38562,30318,20133,6500,53259,47085,34541,55878,35455,7972,48937,24964,3456,41117,19935,2624
42810,42666,42510,40529,40245,40361,38740,38605,38125,29927,21426,7263,52243,48891,36484,54229,40094,10114,47640,28592,4446,40488,22226,3099
41843,41515,41549,39466,39388,39500,37752,37882,37603,29684,22628,8162,50065,50133,38213,51958,44206,12506,46423,31784,5775,39829,24785,3940
39726,39802,40036,37906,38443,38013,36519,36722,36360,29159,23982,8792,47600,50472,39323,49027,47699,15446,44214,35658,7037,38385,27171,4611
38185,38576,38194,36724,36394,36395,35127,35309,35168,28488,25306,9911,43700,49691,40552,45219,50522,18660,41200,38081,8585,36652,29738,5510
35989,35898,35937,34911,34671,34751,33342,33315,33560,27289,26387,11060,39857,47762,40674,40898,51958,21780,38058,41648,10454,34704,32772,6823
33676,33230,33056,32308,32442,32321,31404,31517,31090,26296,27298,12144,35569,45261,40557,35933,52867,25603,34557,43208,12308,32569,34720,7971
30558,30752,30489,29456,29893,30214,29213,29461,29571,25144,28347,13134,30946,42241,39653,30955,52994,29414,30655,44808,14740,30025,36547,9604
28100,27897,27672,27433,27439,27712,26865,27248,26937,23886,29467,14626,26662,38464,38400,26572,51677,33030,27210,46394,17257,27413,38419,11195
24968,24962,24936,24818,25056,24694,24557,24879,24837,22573,29537,15695,22644,34799,36491,21971,49389,36212,23942,46015,19997,25027,39429,13111
22009,21965,22050,22241,22309,22605,22192,22429,22714,21301,29845,17066,18928,30598,34215,18258,46451,38899,20029,45749,22869,22225,40630,15298
19093,19457,19530,19740,19736,20181,19638,20389,20419,19937,30119,18303,15759,26588,31356,14648,42530,41319,17225,44305,25557,19666,41108,17351
16932,16690,17003,17569,17667,17623,17750,18122,18289,18422,30277,20082,12893,22826,28484,11753,38292,43087,14507,42794,28126,17348,41250,19715
14428,14509,14782,15229,15285,15552,15631,16038,16228,17021,29977,21293,10157,18680,25088,9047,33903,43628,12044,40334,30543,14953,40470,22077
12241,12364,12472,13292,13148,13351,13938,13781,13948,15619,29182,22707,8188,15325,22065,6910,29406,42947,9748,37880,32795,13048,39854,25046
