1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43327,43341,42884,40708,40693,40604,38947,38957,38542,30079,19941,6432,47645,45909,40379,54373,32154,6107,43739,21159,2718,41128,19947,2625
42748,42629,42519,40433,40184,40395,38435,38517,38234,29796,21362,7314,46642,45678,41612,53320,36688,7872,43100,24033,3373,40478,22228,3095
41785,41399,41583,39298,39355,39475,37441,37445,37643,29451,22415,7981,45709,45763,41012,51170,40756,9674,41851,26757,4273,39832,24767,3940
39742,39833,40006,37815,38165,37964,36310,36562,36352,28985,23793,8753,42782,44239,40489,48401,44612,11968,40407,29890,5146,38394,27167,4607
38093,38515,38128,36605,36380,36404,34749,34943,35106,28334,25153,9852,40825,42709,40003,44389,47244,14749,38041,32376,6251,36651,29747,5511
35955,35839,35938,34844,34406,34609,33167,32996,33188,27203,26166,10942,37704,40797,38270,40578,49856,17814,35900,35233,7759,34701,32765,6825
33683,33173,32966,32213,32354,32271,31313,31224,30964,26205,27134,11960,34177,38229,36761,35437,50932,20609,33208,37405,9033,32570,34716,7975
30603,30677,30450,29484,29735,30131,29285,29154,29266,24974,28182,13138,30987,34725,34270,31195,51471,24112,30534,39196,10891,30027,36554,9600
28029,27859,27637,27424,27332,27586,26840,27046,26650,23853,29265,14499,27351,31803,31933,26617,51102,27519,27337,40881,12834,27400,38407,11196
25026,24936,24829,24835,24924,24537,24510,24578,24693,22552,29472,15522,24269,28524,29178,22228,49795,30601,24640,41891,14743,25029,39430,13113
22011,21916,22083,22218,22265,22446,22313,22197,22431,21390,29719,16951,20630,25190,26372,18447,47010,34184,21765,42286,17206,22225,40619,15282
19112,19457,19461,19874,19636,20118,19699,20197,20161,19999,29959,18201,17745,21823,23629,14987,44230,36418,18984,42631,19387,19670,41116,17350
16956,16631,16974,17606,17621,17490,17831,17983,18075,18346,30202,19895,15199,18550,20807,12348,40358,38887,16185,41931,22126,17352,41249,19718
14467,14492,14713,15296,15257,15445,15827,15912,15946,17065,29938,21180,12613,15916,17808,9662,36376,40571,14089,41345,24626,14944,40466,22068
12265,12358,12426,13353,13140,13228,13985,13728,13742,15617,29289,22538,10447,13270,15646,7354,32404,41356,12201,39537,27238,13059,39846,25053
10415,10434,10642,11328,11197,11480,11964,12279,12165,14605,28395,23800,8664,10838,13200,5888,28480,41249,10233,37646,29579,11198,38684,27752
8673,8701,8727,9651,9672,9553,10412,10393,10561,13075,28023,25005,7104,8854,10693,4558,24340,40553,8459,35204,31925,9426,36662,29915
7129,7193,7342,8013,8208,8130,9120,8845,8780,11979,27364,26332,5706,7316,9011,3564,20546,39500,7023,33315,33962,8085,35174,32432
6041,6079,5831,6863,6796,6779,7623,7855,7638,10762,26010,27436,4559,5807,7688,2622,17234,37683,6021,30650,35833,6660,32270,34843
4966,4911,4900,5757,5676,5680,6552,6466,6566,9783,25211,28504,3637,4618,6011,2145,14440,35258,4733,27910,38048,5710,29928,36605
4038,3956,3923,4767,4879,4626,5374,5500,5618,8793,23839,28832,3032,3612,4818,1631,11935,32757,3988,25105,39276,4576,27495,38610
3223,3301,3134,4038,3994,3892,4717,4713,4684,7858,22408,29696,2408,2821,3784,1326,9827,29959,3227,22444,39587,3776,25299,39964
2535,2558,2568,3328,3284,3157,3864,3966,3968,7287,20858,29913,1949,2243,3023,1048,8134,27401,2692,20215,40009,3173,22238,40743
2099,2064,2006,2699,2676,2544,3215,3249,3238,6417,19945,30118,1562,1690,2318,914,6944,24678,2250,17513,39807,2585,19647,41370
1683,1611,1604,2200,2157,2222,2690,2800,2694,5654,18381,30104,1226,1405,1882,740,5716,22191,1756,15532,39516,2096,17186,41024
1382,1322,1247,1735,1732,1778,2129,2318,2199,5265,17007,29932,982,1124,1447,667,5007,19394,1414,13388,38662,1758,15225,40878
1039,1060,990,1448,1452,1447,1936,1877,1902,4890,15614,29661,775,804,1115,549,4138,17405,1180,11460,37311,1451,13093,39466
826,839,842,1181,1184,1231,1559,1601,1559,4242,14554,28897,619,641,891,509,3879,15857,983,9827,35564,1155,11219,38305
715,645,713,1010,991,1022,1380,1352,1383,3942,13121,28040,581,523,665,488,3341,14317,848,8256,33800,939,9642,36886
533,535,578,831,847,831,1133,1101,1248,3560,11855,26803,451,451,526,452,3170,12802,658,7315,31863,760,8173,34680
429,428,449,649,688,691,964,983,952,3455,10960,26268,380,387,463,421,2880,11783,621,6042,29972,625,6711,32473
397,382,396,586,590,610,911,918,854,3184,9973,24901,318,315,365,382,2681,11253,506,5028,27368,542,5680,29839
291,305,313,523,554,467,767,792,736,2975,8933,23685,283,287,317,365,2512,10547,431,4212,25328,512,4723,27642
292,286,241,480,505,500,731,705,672,2702,8088,22735,248,252,307,373,2452,10305,397,3512,22838,457,3826,24653
257,274,274,436,440,447,678,644,641,2756,7007,21179,260,218,262,382,2271,10043,391,2936,20508,404,3233,22293
235,246,235,437,438,399,641,658,656,2758,6494,19668,215,234,230,356,2025,10000,366,2466,18301,364,2623,19833
225,241,221,447,429,409,674,671,650,2661,5922,18668,209,235,291,344,2097,9906,354,2037,16285,400,2081,17231
250,247,240,415,417,433,653,711,628,2817,5320,16922,222,262,275,393,1867,9739,390,1570,14456,399,1681,14932
314,282,303,449,476,554,735,727,715,2763,4831,15640,269,291,314,379,1748,9830,408,1385,12761,440,1405,13158
299,309,297,476,531,545,814,762,793,2920,4366,14240,285,336,409,376,1572,9490,521,1112,10916,476,1175,11117
367,351,384,615,614,578,872,850,884,3146,3903,12986,315,408,480,405,1498,9469,519,935,9388,557,907,9393
448,439,437,707,703,675,972,968,972,3311,3667,11945,367,439,587,403,1357,9250,579,805,8159,623,783,8034
532,513,562,857,833,776,1177,1149,1143,3608,3340,10904,456,552,769,468,1227,8904,693,717,6962,748,610,6595
647,710,655,966,1016,980,1350,1373,1406,3882,3174,9814,529,669,939,452,1116,8655,829,569,5830,961,547,5448
853,860,797,1182,1161,1141,1615,1681,1531,4333,2977,8820,612,918,1082,521,945,8134,1004,500,4796,1151,503,4659
1055,1031,1051,1569,1511,1490,1980,1839,1924,4682,2796,7999,852,1019,1418,582,834,7505,1247,469,4110,1449,457,3783
1308,1312,1296,1797,1801,1759,2257,2245,2307,5265,2784,7151,939,1267,1612,637,801,7130,1464,403,3385,1663,387,3083
1634,1642,1586,2168,2217,2141,2726,2755,2697,5801,2736,6612,1222,1550,2057,761,696,6549,1788,385,2791,2107,387,2547
