1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43349,43326,42881,40744,40669,40614,38991,38998,38514,30174,20042,6443,51935,47057,36943,55665,34525,7466,47023,23440,3141,41131,19946,2624
42748,42633,42533,40434,40238,40386,38541,38583,38247,29912,21394,7304,50620,48290,38243,54029,39113,9495,46529,27148,4069,40476,22227,3095
41811,41440,41585,39371,39389,39479,37632,37548,37629,29486,22487,8039,48881,49090,39296,51718,43477,11608,44865,30169,5073,39831,24772,3941
39733,39813,39998,37829,38209,37989,36360,36618,36322,29008,23850,8741,46233,48611,40447,48995,46881,14508,42994,33372,6355,38397,27166,4608
38126,38525,38154,36635,36397,36382,34810,35055,35116,28359,25208,9901,43211,47845,40472,44965,49750,17761,40372,36765,7736,36648,29744,5509
35954,35851,35922,34893,34463,34641,33189,33189,33342,27250,26242,10979,39100,45560,40368,40852,51582,20683,37401,38999,9313,34706,32763,6826
33672,33169,32982,32210,32410,32328,31387,31282,30958,26327,27184,12073,35063,43088,39409,35871,52528,24146,34307,41331,11230,32561,34721,7975
30614,30711,30461,29455,29749,30139,29323,29253,29386,24988,28228,13052,31185,40073,38466,30940,52711,27987,30666,43256,13095,30030,36551,9602
28065,27855,27630,27462,27341,27626,26888,27178,26802,23851,29340,14574,26850,36384,36284,26597,51546,31544,27074,44102,15704,27403,38406,11196
24983,24959,24868,24824,24959,24573,24485,24643,24724,22485,29493,15578,23011,32468,34220,22125,49658,34863,24257,45230,18036,25032,39433,13109
22008,21923,22069,22238,22295,22488,22230,22281,22542,21446,29749,17019,19435,29040,31593,18300,46527,37909,20657,44679,20645,22223,40619,15286
19100,19468,19475,19856,19682,20127,19672,20249,20241,20013,30077,18231,16250,25062,28919,14736,43124,39890,17667,44073,23421,19670,41116,17351
16970,16626,17007,17580,17629,17536,17837,18012,18125,18345,30152,19945,13531,21266,25522,11767,38812,42181,15103,42686,26086,17349,41250,19716
14457,14500,14703,15271,15270,15480,15736,15939,16028,17016,30019,21172,10980,17511,22939,9147,34640,42976,12710,41031,28574,14947,40464,22069
12260,12371,12437,13335,13144,13233,13949,13713,13824,15674,29203,22653,8701,14651,19708,7081,30231,42916,10482,38518,30874,13055,39847,25054
10413,10420,10644,11322,11178,11507,11973,12352,12212,14536,28442,23900,7056,11978,16948,5430,25825,41673,8706,36071,33087,11199,38687,27750
8663,8700,8730,9626,9683,9583,10365,10413,10622,13040,28002,25059,5688,9419,14257,4217,21859,40459,7093,33098,34803,9427,36654,29916
7126,7195,7344,7986,8207,8131,9047,8824,8796,11954,27359,26275,4356,7718,11731,3266,17945,38740,5879,30320,36665,8083,35178,32433
6038,6079,5842,6851,6803,6793,7615,7854,7701,10742,26003,27452,3451,5779,9765,2434,14882,35465,4748,27279,38226,6663,32267,34844
4968,4904,4893,5758,5691,5688,6486,6439,6586,9738,25073,28580,2817,4583,7862,1901,12205,32925,3887,24282,38896,5707,29934,36604
4026,3956,3932,4747,4858,4620,5377,5492,5628,8773,23923,28795,2208,3459,6230,1425,9900,29876,3197,21598,38675,4577,27491,38610
3221,3306,3130,4041,3986,3902,4688,4721,4697,7832,22285,29729,1810,2770,4912,1232,8005,26804,2593,19055,38618,3776,25296,39965
2531,2553,2575,3320,3286,3171,3830,3944,3988,7275,20865,29757,1331,2106,3875,885,6566,23342,2072,16670,38134,3173,22243,40744
2099,2066,2007,2689,2673,2542,3176,3259,3271,6373,19909,30182,1164,1534,2876,763,5368,20369,1726,14401,37236,2584,19647,41368
1681,1609,1603,2190,2154,2219,2685,2779,2686,5646,18272,30082,911,1252,2267,661,4393,17672,1351,12598,36121,2097,17182,41020
1381,1321,1241,1735,1732,1787,2106,2302,2217,5250,16960,29848,745,876,1708,606,3750,15546,1079,10753,34426,1758,15226,40881
1036,1064,996,1438,1449,1452,1934,1879,1899,4865,15587,29637,638,686,1310,575,3262,13492,978,9083,32653,1451,13094,39468
829,836,843,1180,1186,1233,1544,1595,1557,4207,14507,28837,510,555,1005,494,2921,11639,826,8109,30825,1155,11217,38306
715,643,709,1011,986,1020,1374,1330,1384,3952,13028,27964,403,459,749,473,2617,10346,665,7030,29213,939,9642,36883
531,534,583,830,835,832,1137,1106,1240,3561,11852,26728,368,395,581,425,2553,9279,612,5824,27292,760,8175,34680
431,428,448,644,697,690,948,977,975,3419,10944,26242,313,294,447,420,2413,8609,526,5011,25401,625,6711,32468
395,383,394,589,589,608,913,917,836,3220,9908,24811,307,282,432,414,2368,8059,427,4201,23388,542,5679,29844
292,305,314,526,551,467,759,785,728,2925,8915,23583,261,245,361,403,2337,7788,386,3811,21381,512,4724,27642
289,286,240,478,506,498,739,705,680,2706,8075,22702,231,233,315,411,2229,7734,389,3111,19464,457,3825,24648
258,273,276,431,441,448,673,642,652,2748,6970,21213,244,235,318,420,2183,7684,358,2663,17858,404,3234,22298
236,246,233,439,435,399,644,664,649,2759,6497,19552,222,238,308,385,2150,7911,330,2236,16302,364,2621,19835
224,242,221,449,437,407,671,659,651,2624,5923,18602,230,258,317,464,2077,8248,359,1920,14907,400,2081,17226
251,248,243,412,408,436,644,722,628,2840,5329,16947,210,289,362,388,1955,8490,401,1639,13355,399,1682,14933
313,282,302,446,474,558,735,715,727,2770,4793,15569,227,376,503,423,1964,8772,347,1325,12036,440,1405,13156
299,308,296,475,534,541,812,769,790,2889,4383,14259,266,393,570,424,1874,8851,452,1194,10693,476,1175,11117
365,352,384,615,618,580,863,857,883,3155,3888,12984,283,463,686,414,1709,9044,473,985,9582,557,906,9395
451,436,437,706,703,679,972,973,971,3281,3669,11903,330,520,914,410,1562,9402,502,864,8199,623,784,8034
530,514,562,853,832,776,1182,1125,1174,3600,3333,10906,358,697,999,460,1504,9191,575,728,7317,748,610,6595
649,710,655,966,1019,978,1338,1382,1384,3887,3166,9833,414,750,1318,456,1348,9094,718,656,6508,962,547,5449
852,861,799,1181,1155,1138,1597,1674,1567,4288,2972,8824,558,951,1577,512,1257,9056,792,553,5480,1150,503,4658
1054,1029,1050,1573,1510,1505,1968,1837,1909,4690,2814,7990,560,1106,1890,555,1086,8623,1002,483,4683,1449,457,3783
1304,1315,1299,1780,1805,1759,2241,2241,2325,5246,2776,7196,729,1322,2297,572,1025,8213,1192,458,4005,1663,386,3083
1633,1647,1584,2162,2215,2142,2705,2767,2722,5802,2728,6569,901,1482,2702,691,837,7781,1412,396,3401,2107,388,2547
2115,2058,2022,2634,2685,2675,3095,3250,3202,6362,2714,5844,1168,1777,3215,813,816,7168,1718,373,2817,2517,403,2052
2485,2609,2580,3196,3267,3327,3830,3908,3952,7231,2680,5325,1400,2209,3870,912,712,6548,2085,371,2318,3108,391,1760
3246,3255,3194,3974,4031,3909,4608,4716,4605,7908,2936,4720,1758,2388,4307,1200,638,5967,2566,377,2017,3882,452,1397
3941,3957,3996,4784,4759,4789,5417,5354,5462,8701,2976,4379,2181,2871,5278,1433,602,5315,3102,425,1600,4638,481,1110
4775,4840,4944,5787,5790,5816,6399,6590,6520,9874,3223,3969,2789,3408,6054,1858,552,4662,3777,446,1407,5576,500,943
5986,6067,6001,6883,6875,6892,7569,7694,7775,10754,3419,3549,3485,3790,7017,2494,574,3993,4662,485,1195,6761,626,783
7284,7252,7096,8223,8138,8195,8971,9140,9013,11861,3677,3473,4406,4529,7866,3173,567,3424,5843,589,980,8006,724,635
