1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
49853,44310,32729,47345,41417,29453,45749,39320,27052,33817,24540,9535,58490,42345,15826,55976,39115,10878,54282,36004,8764,44214,23490,3664
48626,45829,34237,47200,43639,31587,45229,41400,29048,33072,26224,10665,56828,46657,19131,54863,43416,13630,53337,40369,11028,42983,26344,4574
47712,46585,35980,45607,44979,33165,43865,42651,30600,32892,27368,11789,54256,50677,22316,52633,47284,16858,51157,43938,13482,42053,29249,5518
45010,47101,37541,43030,45174,34313,42176,43415,32543,31825,28873,12936,50399,53819,26539,49230,50896,20334,48132,47682,16679,40764,32089,6774
41649,46532,38527,40643,44437,35503,39033,43295,33637,30464,29847,14361,46103,55293,30458,45356,52425,24272,44417,50446,19988,38076,34492,8057
38584,45266,38338,37496,43550,36668,36322,42553,34511,29399,30781,15609,41109,56049,34363,40987,53833,27999,40099,51852,22914,35952,36965,9702
34931,43083,38702,34086,42281,36781,33277,41327,35105,27683,31177,17070,36282,55656,37802,36183,54304,32205,35532,52480,26715,33066,38603,11674
31154,40685,37636,30471,39649,37009,30124,39544,35479,26279,31616,18561,31291,53304,41472,31166,53276,35778,31188,52013,30604,30436,40327,13331
27152,37605,37126,26880,37506,36044,26830,37173,34958,24898,31549,19937,26000,50978,43648,26435,51131,39285,26607,50068,34581,27236,41613,15609
23306,34403,35510,23716,34308,35031,23780,34605,34253,22697,31520,21379,21528,46891,45782,21872,48427,42156,22309,47992,37233,24316,41630,18137
20171,30660,32997,20332,31347,33443,20857,31412,33304,21102,31120,22642,17382,42725,46755,18052,44563,44268,18803,44509,40081,21495,41977,20559
16799,26863,31180,17303,27689,31540,17815,28323,31597,19266,30439,23745,13821,37375,46218,14412,40139,45412,15109,40877,41799,18404,41522,22990
14078,23258,28229,14544,24348,29236,14848,25661,29726,17674,29466,24853,10852,32911,45018,11511,35175,45949,12064,36815,42466,16109,40544,25174
11623,19811,25081,12428,20888,26821,12812,22422,27504,15737,28453,25755,8184,27922,43272,8931,30677,44907,9533,33039,43087,13847,39071,27575
9671,16662,22414,10335,18020,24094,10953,19141,25116,14292,27548,26434,6122,22860,40527,6687,25995,43212,7393,28458,42451,11750,37213,29580
7626,13779,20015,8441,15268,21532,8795,16335,22879,12708,26040,26592,4639,18718,36307,5177,21792,41011,5803,24379,41546,9906,34942,31917
