1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43328,43336,42883,40715,40688,40605,38970,38954,38573,30093,19954,6424,48848,46251,39371,55100,33157,6639,44952,22014,2834,41128,19947,2625
42748,42632,42511,40449,40189,40393,38421,38505,38212,29802,21379,7313,48329,47068,40191,53490,37716,8482,44208,25066,3614,40478,22228,3095
41787,41401,41587,39295,39365,39471,37460,37477,37679,29472,22403,7986,47111,46730,41194,51502,42001,10457,42877,27894,4489,39832,24768,3940
39739,39832,40007,37810,38167,37966,36320,36558,36325,28983,23804,8761,43874,46228,40530,48673,45532,12884,41489,30816,5470,38394,27166,4607
38100,38511,38131,36623,36377,36402,34739,34978,35100,28333,25161,9859,41957,44558,40234,44589,48461,15962,38825,34127,6756,36651,29747,5511
35956,35841,35939,34838,34415,34609,33192,33002,33220,27190,26181,10934,38212,42366,39141,40645,50271,19037,36499,36370,8200,34702,32765,6825
33679,33174,32966,32216,32353,32284,31322,31228,30969,26223,27143,11963,34345,40080,37806,35643,51904,22061,33662,38671,9707,32569,34716,7975
30603,30676,30446,29481,29736,30125,29274,29166,29263,25002,28186,13155,31258,36780,35852,31137,52062,25527,30515,40870,11607,30027,36554,9600
28032,27857,27639,27416,27327,27585,26874,27054,26666,23832,29279,14505,27181,33237,33469,26610,51433,29331,27270,41854,13629,27401,38407,11196
25022,24942,24836,24834,24930,24543,24475,24610,24696,22537,29489,15525,23802,29963,30928,22114,49664,32418,24388,42906,15836,25028,39431,13113
22016,21915,22077,22232,22274,22451,22324,22191,22464,21416,29678,16951,20162,26539,28311,18416,46936,35637,21503,43474,18310,22225,40618,15282
19105,19457,19462,19860,19635,20117,19677,20186,20146,19985,29998,18193,17195,22939,25339,14855,43762,38007,18574,43274,20729,19670,41116,17350
16961,16630,16976,17607,17626,17490,17849,18007,18082,18381,30188,19914,14582,19468,22452,12187,39725,40338,15707,42096,23310,17352,41249,19718
14467,14494,14714,15303,15263,15447,15805,15910,15962,17044,29939,21186,11904,16416,19534,9328,35697,41547,13640,41232,26179,14945,40466,22068
12262,12359,12423,13344,13140,13227,13991,13726,13745,15626,29277,22513,9866,13708,16948,7328,31532,42345,11565,39481,28289,13058,39846,25053
10415,10431,10642,11335,11184,11487,11956,12280,12180,14570,28433,23838,8042,11217,14575,5581,27328,41357,9712,37069,30800,11198,38684,27751
8676,8702,8731,9644,9678,9554,10419,10404,10559,13077,27997,25018,6505,9026,11820,4448,23298,40505,7991,34686,32844,9426,36662,29916
7132,7194,7341,8017,8209,8132,9112,8865,8786,11961,27371,26320,5207,7382,9838,3380,19537,39262,6598,32273,34726,8085,35174,32432
6038,6078,5832,6859,6795,6781,7613,7841,7647,10793,26000,27453,4036,5818,8306,2573,16250,37059,5589,29621,36944,6660,32270,34843
