1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
14236,14520,14947,15139,15344,15806,15336,16350,16866,16964,29786,21744,9474,20989,29426,8934,32841,44185,11022,39405,33945,14938,40464,22141
12121,12469,12683,13006,13319,13765,13630,13954,14534,15507,29519,22900,7300,16652,26078,6802,28482,43249,9002,36378,35874,13016,39897,25038
10259,10478,10768,10990,11251,11662,11595,12490,12760,14199,28588,24242,5705,13628,22141,5286,23765,41782,7210,32579,37404,11211,38638,27743
8558,8615,8938,9462,9748,10017,9943,10484,10982,13037,27722,25458,4412,10735,19318,4080,20055,39930,5747,29062,38819,9408,36662,29960
7050,7280,7445,7789,8250,8319,8557,8928,9396,11583,27178,26436,3486,8386,16249,3034,16504,37239,4701,26169,39382,8066,35128,32504
5897,6011,5963,6629,6760,7091,7317,7746,8095,10504,25747,27794,2686,6355,13362,2322,13277,34038,3660,22570,38804,6669,32240,34828
4864,4861,4917,5586,5679,5747,6076,6420,6859,9521,24725,28401,2026,4983,10843,1801,10530,30550,2956,19770,38179,5692,29922,36580
3960,3989,3975,4573,4754,4762,5240,5408,5852,8507,23472,28881,1616,3727,8802,1307,8500,26791,2419,16969,37099,4569,27463,38650
3136,3215,3184,3936,3942,4022,4365,4605,4893,7757,21848,29653,1252,2784,6776,1068,6742,23621,1850,14558,35795,3765,25284,39949
2467,2558,2579,3162,3286,3188,3562,3889,4136,7086,20519,29598,1056,2064,5295,848,5298,20284,1571,12420,34195,3159,22181,40739
2109,2065,2049,2605,2616,2621,3011,3242,3344,6099,19468,29717,794,1539,4076,724,4347,17177,1212,10766,32004,2588,19612,41331
1610,1571,1638,2140,2102,2175,2499,2648,2760,5611,17759,30120,664,1196,3086,614,3502,14520,1059,9067,29630,2082,17168,41080
1345,1271,1222,1681,1678,1833,2050,2209,2284,5150,16463,29347,562,860,2270,533,3009,12391,893,8014,27891,1743,15208,40808
1029,1057,1019,1342,1424,1471,1813,1826,1911,4541,15357,28820,524,656,1672,528,2573,10259,751,6909,26207,1468,13051,39444
802,829,836,1143,1176,1245,1460,1503,1616,4207,13998,28600,392,502,1337,508,2266,8752,671,5830,24238,1154,11219,38271
699,640,728,994,941,1036,1348,1224,1446,3776,12771,27104,355,423,934,472,2130,7558,574,5132,22187,931,9638,36833
526,514,567,806,790,819,1067,1101,1133,3566,11567,26290,363,300,696,453,1976,6631,511,4679,20544,752,8133,34680
431,422,431,628,669,686,948,959,998,3232,10592,25619,283,331,613,478,2051,6120,464,4003,18949,624,6724,32404
382,384,409,569,599,576,856,853,835,3136,9654,24553,275,260,483,436,1991,5765,400,3517,17558,549,5648,29849
301,300,311,532,531,505,744,789,742,2925,8910,23025,242,269,451,459,2103,5615,405,3160,16562,511,4715,27601
286,281,244,488,494,499,715,700,679,2740,7784,22099,262,249,409,438,1995,5707,345,2683,15368,458,3829,24630
250,271,274,404,410,425,619,603,669,2636,6831,20714,259,265,413,471,2112,5938,362,2514,14629,402,3228,22246
230,241,224,431,460,419,685,662,638,2744,6421,19398,247,340,448,446,2194,6241,339,2252,13393,364,2642,19830
232,246,223,445,418,426,631,645,670,2626,5819,18097,244,373,504,455,2093,6689,378,1946,12452,402,2068,17238
235,252,257,420,415,447,628,721,665,2748,5175,16805,215,420,620,477,2178,7075,360,1770,12099,401,1678,14895
310,275,296,434,469,553,697,689,740,2715,4751,15202,258,446,783,450,1990,7533,375,1485,11259,434,1401,13157
306,301,310,460,554,540,777,766,819,2791,4308,14135,243,558,935,484,2026,8055,409,1293,10369,474,1182,11136
363,363,389,618,635,617,848,871,945,3136,3930,12826,271,646,1087,446,1915,8576,408,1176,9753,557,905,9408
432,447,433,687,694,677,954,999,974,3078,3575,11859,319,760,1392,476,1866,8954,463,996,8863,621,792,7995
510,516,570,780,821,813,1142,1142,1270,3656,3356,10948,303,893,1746,452,1756,9569,524,946,8195,747,606,6600
655,704,683,956,1030,994,1249,1365,1438,3809,3177,9746,360,961,2030,451,1576,9419,588,769,7378,962,548,5461
830,858,816,1171,1141,1203,1512,1643,1619,4156,2940,8933,446,1130,2469,520,1539,9396,667,691,6674,1150,502,4661
1039,1021,1057,1459,1503,1509,1881,1907,2058,4595,2808,8027,485,1262,2855,504,1357,9392,799,620,5892,1437,458,3788
1262,1310,1318,1820,1815,1812,2072,2161,2351,5032,2688,7184,551,1448,3457,586,1260,9244,866,552,5394,1668,384,3083
1601,1620,1643,2053,2210,2201,2579,2633,2847,5621,2708,6662,683,1637,3921,609,1086,8834,1061,455,4478,2104,391,2556
2077,2056,2014,2524,2620,2762,2970,3279,3392,6228,2857,5955,785,1814,4558,761,993,8438,1317,458,3959,2503,397,2034
2436,2584,2645,3109,3172,3379,3595,3745,4016,7022,2587,5298,984,2063,5196,824,904,7715,1563,430,3404,3108,392,1778
3194,3200,3173,3799,3964,4007,4325,4497,4710,7808,2855,4870,1304,2274,6002,1088,823,7144,1901,415,2842,3861,449,1395
3834,3880,4073,4618,4707,4878,5140,5282,5611,8474,2970,4394,1604,2482,6564,1373,718,6392,2411,388,2430,4636,485,1119
4647,4854,4959,5588,5619,5799,6132,6164,6616,9555,3126,4066,2056,2757,7323,1706,687,5898,2856,412,2032,5585,496,944
5897,5947,5959,6643,6676,6939,7198,7416,7770,10558,3336,3691,2690,2939,8013,2304,662,5123,3631,501,1677,6742,629,777
7152,7135,7176,8008,7897,8046,8576,8751,9041,11515,3687,3516,3450,3502,8512,3042,685,4346,4592,542,1508,7987,723,642
8572,8370,8706,9407,9567,9754,10060,9914,10394,13054,3866,3319,4442,3806,9131,3917,751,3694,5712,598,1235,9543,931,584
10328,10237,10487,11061,11099,11138,11855,11543,11648,14118,4349,2978,5701,4325,9719,5243,876,3173,7107,751,1083,11299,1156,481
12172,11997,12190,12887,12856,13012,13332,12835,13568,15519,4743,2928,7332,5188,10426,6852,1004,2550,9005,973,840,13175,1398,415
14373,14186,14424,14777,14878,15300,15438,14989,15601,17001,5151,2861,9493,6132,10993,9082,1384,2186,10869,1147,742,14998,1660,420
16634,16596,16708,17243,17224,17075,17426,17145,17281,18306,5690,2870,11909,7161,11746,11530,1772,1786,13524,1621,647,17212,2116,396
19058,18980,19251,19643,19428,19636,19800,19177,19693,19757,6648,2805,14765,8307,12241,14597,2378,1615,16332,2056,610,19796,2573,342
21899,21848,22034,22354,21736,21986,22169,21387,21601,21406,7029,2906,18214,10094,12655,18098,3251,1339,19638,2495,585,22232,3131,403
24912,24558,24568,24591,24213,24330,24588,23646,23813,22525,7798,2861,22272,11869,13454,21952,4247,1280,22862,3350,547,24914,3834,437
27292,27604,27631,27440,26648,26883,27088,26095,26005,23999,8878,3023,26324,14277,14150,26349,5577,1280,26897,4561,605,27318,4683,487
30632,30428,30268,30205,29342,29224,29725,27868,27722,25289,9762,3076,31254,16948,15126,31134,7424,1372,30985,5611,683,29864,5573,529
33420,33207,33046,32549,31611,31534,31492,30317,30330,26560,11143,3394,36165,20465,16289,36146,9496,1510,35534,7099,757,32585,6704,624
36093,35763,35571,34795,34412,33792,33847,32585,32252,27724,12217,3627,40440,23487,17751,40633,12419,1921,38773,9084,990,35121,7995,758
38577,37950,37760,37008,36097,35952,35903,34604,34081,28903,13295,4002,44683,27740,19416,45034,15327,2461,42625,11332,1201,36801,9387,928
40025,39856,39688,38556,37852,37571,37324,35906,35428,29447,14643,4391,48751,31462,21009,49180,19004,3005,45344,13868,1534,38776,11217,1190
41865,41412,41209,39982,39226,38454,38559,37602,36573,30045,16085,4885,51754,35457,22970,52721,22980,4016,48505,16817,1981,39532,13175,1405
42772,42427,42412,40831,40442,39734,39567,38685,37432,30698,17387,5395,53883,40132,25541,54609,27447,5261,50146,19962,2586,40874,15019,1687
43300,43228,42888,41207,40990,40169,39743,39278,37939,30546,18843,5965,54911,43374,27996,55892,32120,6774,50875,23634,3331,40874,17217,2100
