1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43325,43338,42887,40720,40688,40605,38964,38961,38560,30079,19950,6438,48789,46234,39546,54944,33053,6531,44713,21850,2829,41128,19947,2625
42748,42632,42509,40442,40190,40395,38428,38495,38217,29810,21380,7311,48070,46877,40332,53532,37589,8410,44073,24908,3594,40478,22228,3095
41788,41400,41588,39295,39362,39477,37453,37474,37672,29463,22399,7984,46912,46727,41143,51372,41805,10387,42712,27704,4458,39832,24768,3940
39739,39831,40006,37812,38165,37959,36320,36557,36329,28980,23808,8760,43795,45885,40592,48675,45463,12786,41404,30811,5429,38394,27166,4607
38096,38513,38130,36618,36377,36405,34742,34974,35102,28335,25161,9858,41803,44274,40273,44630,48327,15802,38754,33846,6660,36651,29747,5511
35956,35841,35938,34837,34416,34609,33187,33002,33218,27199,26174,10934,38173,42155,38956,40525,50188,18899,36373,36154,8165,34702,32765,6825
33682,33173,32967,32219,32349,32277,31319,31223,30978,26221,27128,11966,34270,39824,37748,35637,51774,21850,33594,38558,9585,32569,34716,7975
30604,30676,30448,29482,29736,30132,29277,29172,29253,24994,28205,13152,31204,36528,35550,31204,52030,25378,30518,40641,11520,30027,36554,9600
28030,27859,27638,27418,27329,27584,26870,27047,26662,23838,29270,14494,27217,33041,33282,26543,51382,29077,27258,41663,13499,27400,38407,11196
25023,24939,24834,24832,24924,24539,24471,24597,24694,22536,29490,15523,23923,29807,30653,22135,49685,32175,24453,42801,15685,25029,39430,13113
22016,21915,22078,22230,22274,22450,22328,22198,22458,21403,29673,16950,20184,26276,28036,18460,46975,35399,21536,43287,18121,22225,40619,15282
19105,19457,19463,19865,19635,20119,19682,20190,20147,20000,29994,18204,17321,22807,25075,14874,43735,37891,18676,43229,20468,19670,41116,17350
16960,16630,16977,17603,17628,17490,17840,17995,18085,18374,30199,19903,14617,19372,22329,12221,39868,40202,15764,42102,23230,17352,41249,19718
14468,14492,14710,15302,15258,15445,15811,15912,15966,17047,29932,21192,11958,16337,19196,9340,35756,41293,13706,41247,25932,14945,40466,22068
12261,12361,12425,13346,13142,13227,13993,13727,13742,15627,29288,22518,9963,13625,16792,7342,31673,42265,11599,39485,28163,13058,39846,25053
10416,10431,10641,11335,11185,11487,11957,12283,12167,14573,28416,23821,8113,11165,14343,5624,27492,41343,9810,37198,30590,11198,38684,27752
8676,8702,8732,9646,9676,9556,10419,10404,10565,13078,28000,25020,6606,9005,11697,4450,23394,40593,8018,34660,32787,9426,36662,29915
7129,7193,7340,8016,8211,8130,9114,8858,8784,11962,27381,26327,5288,7370,9721,3382,19614,39256,6698,32443,34631,8085,35174,32432
6040,6079,5832,6860,6793,6780,7613,7842,7644,10787,25993,27462,4079,5833,8257,2604,16478,37156,5632,29729,36747,6660,32270,34843
4965,4910,4898,5757,5676,5678,6544,6468,6559,9759,25220,28487,3414,4583,6503,2029,13298,34514,4462,27014,38385,5710,29928,36605
4038,3957,3925,4765,4880,4628,5384,5486,5627,8813,23845,28830,2721,3481,5243,1551,11302,31489,3712,23887,39240,4576,27495,38610
3222,3301,3134,4040,3992,3892,4713,4719,4680,7845,22386,29702,2208,2765,4072,1243,9083,28980,3005,21476,39461,3776,25299,39964
2534,2558,2568,3324,3286,3156,3859,3958,3968,7284,20864,29899,1763,2188,3183,1015,7592,26058,2557,19217,39546,3173,22238,40743
2100,2064,2006,2699,2673,2545,3212,3252,3250,6416,19947,30113,1395,1659,2473,853,6286,23054,2048,16526,39207,2585,19647,41371
1683,1611,1604,2199,2160,2221,2686,2799,2681,5655,18357,30118,1099,1371,2066,711,5264,20516,1630,14744,38517,2096,17186,41023
1382,1322,1247,1735,1730,1779,2134,2317,2206,5267,17014,29906,911,1001,1446,629,4431,17796,1279,12539,37448,1758,15225,40878
1039,1060,990,1447,1454,1448,1929,1879,1903,4888,15606,29672,711,757,1158,574,3903,16111,1117,10801,36151,1451,13093,39466
826,839,842,1182,1183,1230,1561,1599,1560,4224,14567,28885,596,591,920,516,3359,14340,934,9195,34353,1155,11219,38305
715,645,713,1011,991,1023,1379,1345,1379,3952,13103,28025,493,516,689,470,3159,12728,795,7964,32216,939,9642,36886
533,535,579,829,847,831,1133,1107,1252,3560,11837,26808,438,410,551,453,2899,11538,634,6832,30795,760,8173,34680
429,428,448,650,687,690,963,980,958,3450,10962,26266,367,366,459,406,2813,10616,576,5744,28614,625,6711,32473
397,382,396,585,591,609,914,919,846,3190,9972,24913,296,306,360,363,2546,10023,500,4776,26237,542,5680,29839
291,305,313,524,553,469,766,792,736,2967,8932,23667,279,276,352,400,2419,9536,427,4053,24103,512,4723,27642
292,286,241,481,505,499,732,707,673,2708,8082,22718,261,236,303,393,2374,9294,374,3447,21895,457,3826,24653
257,274,274,435,441,447,676,644,643,2750,7017,21184,224,227,251,372,2232,9094,390,2814,19790,404,3233,22293
235,246,235,437,437,399,641,657,654,2764,6489,19652,236,221,270,380,2138,9370,366,2372,17702,364,2623,19833
225,241,221,447,429,409,675,670,651,2658,5922,18670,189,248,285,377,1960,9359,346,1995,15831,400,2081,17231
250,247,240,415,417,433,649,710,626,2818,5319,16923,243,267,297,408,2009,9449,353,1577,14138,399,1681,14932
314,283,303,448,476,554,736,725,716,2761,4827,15622,252,287,362,373,1797,9227,429,1362,12571,440,1405,13158
299,308,297,476,530,545,813,764,795,2919,4367,14248,256,372,472,380,1667,9416,474,1138,10896,476,1175,11117
367,351,384,616,615,578,873,851,888,3138,3902,12988,314,423,531,410,1553,9324,511,943,9374,557,907,9393
447,439,437,706,702,676,974,969,966,3312,3670,11946,345,455,619,445,1458,9303,560,800,8083,623,783,8034
532,513,562,858,834,775,1177,1145,1144,3613,3334,10903,422,567,858,409,1320,9116,659,755,7113,748,610,6595
648,710,655,966,1017,981,1351,1373,1408,3876,3169,9816,503,717,1025,482,1199,8817,769,560,6004,961,547,5448
853,860,797,1182,1160,1140,1611,1684,1530,4335,2983,8817,570,879,1246,491,1053,8494,964,497,5025,1151,503,4659
1055,1031,1051,1569,1511,1491,1972,1838,1922,4685,2796,7994,722,1064,1497,586,922,7936,1157,498,4280,1449,457,3783
1308,1312,1296,1795,1800,1758,2261,2243,2313,5263,2784,7162,894,1274,1840,640,848,7423,1364,413,3447,1663,387,3083
1634,1643,1586,2170,2217,2143,2729,2761,2701,5801,2738,6602,1148,1539,2208,702,776,6957,1699,383,2965,2107,387,2547
2113,2063,2018,2632,2693,2668,3097,3275,3212,6413,2725,5848,1397,1789,2656,828,637,6357,1985,342,2361,2517,403,2052
2492,2611,2586,3212,3280,3325,3856,3938,3924,7219,2698,5294,1735,2307,3253,1050,623,5825,2480,388,2046,3108,392,1761
3254,3251,3185,3964,4029,3898,4609,4726,4589,7912,2919,4706,2172,2636,3913,1268,520,4988,3025,410,1648,3882,451,1396
3932,3967,3999,4800,4764,4801,5474,5336,5468,8768,2965,4371,2696,3184,4491,1581,521,4592,3666,409,1399,4638,481,1110
4779,4838,4942,5803,5793,5826,6429,6614,6530,9882,3254,3960,3348,3707,5450,1999,482,3864,4470,481,1153,5577,500,943
5997,6066,6005,6887,6910,6870,7611,7748,7776,10774,3413,3577,4293,4509,6489,2674,532,3286,5460,597,983,6759,625,783
7283,7250,7091,8242,8147,8193,9024,9166,8996,11921,3670,3435,5328,5465,7641,3315,555,2786,6574,599,797,8007,725,635
8714,8559,8734,9561,9888,9636,10602,10411,10435,13094,3872,3276,6650,6362,8763,4377,620,2256,7998,760,669,9548,950,588
10429,10373,10445,11372,11397,11261,12148,12124,12010,14508,4452,2982,7879,7580,10047,5522,777,2048,9586,972,610,11349,1147,483
12313,12206,12362,13083,13219,13137,13843,13726,13747,15617,4775,2853,9812,8974,11402,7266,943,1622,11536,1177,499,13155,1388,409
14509,14457,14494,15106,15430,15443,15910,15751,15822,17267,5214,2834,12044,10459,13096,9530,1174,1392,13569,1411,477,15011,1671,421
16780,16869,16792,17508,17580,17346,17623,17982,17785,18366,5862,2875,14336,12482,14577,11966,1544,1141,15921,1804,460,17248,2124,388
19178,19350,19429,19924,20039,19895,20265,20037,20240,19786,6634,2744,17287,14408,16668,14957,2075,1028,18415,2264,401,19804,2576,348
22074,22055,22279,22456,22449,22410,22212,22250,22333,21316,7139,2747,20443,16629,18218,18347,2946,869,21495,2769,399,22254,3125,407
24860,24942,24834,24592,24659,25035,24666,24473,24781,22466,7874,2957,23851,19392,20309,22225,3656,889,24969,3528,447,24878,3836,430
27476,27933,27891,27532,27100,27164,27266,26969,26848,23964,8730,2940,27444,22357,22464,26282,5017,918,27561,4396,501,27343,4687,488
30491,30739,30699,30074,29824,29842,29343,28647,28973,25033,9864,3134,31241,25236,24665,31335,6308,973,30346,5403,572,29848,5588,532
33413,33379,33338,32422,32026,32208,31223,31343,31276,26383,11046,3270,34641,28583,26917,35801,8380,1112,33079,6669,591,32558,6677,619
35913,35863,35995,34505,34832,34581,33365,33124,33553,27150,11931,3627,38444,31700,28975,40542,10829,1431,36484,8042,813,35096,8008,765
38290,38192,38065,36594,36409,36547,35212,34768,35096,28330,13371,3971,41549,34729,31062,44160,13399,1786,38986,9854,930,36840,9374,930
39712,39997,40118,37838,38012,38210,36451,36493,36210,29166,14343,4231,44211,37719,33102,48420,16747,2299,41360,11806,1192,38749,11236,1190
41523,41433,41571,39501,39393,38960,37552,37492,38013,29644,15855,4795,46724,40239,35328,51860,20333,2923,43104,13900,1424,39484,13165,1395
42558,42393,42680,40336,40216,40255,38641,38619,38006,29948,17123,5346,47891,42724,37051,54122,24443,3973,43898,16447,1865,40800,15018,1686
