1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
1381,1321,1247,1733,1728,1780,2129,2315,2211,5257,17012,29906,893,965,1490,621,4246,17471,1268,12198,36986,1758,15225,40878
1039,1060,990,1449,1457,1446,1932,1883,1904,4894,15617,29654,682,738,1171,581,3798,15560,1078,10546,35566,1451,13094,39466
826,839,842,1183,1182,1232,1560,1595,1558,4219,14555,28885,577,594,936,518,3242,13700,909,8971,33753,1155,11218,38305
716,645,713,1009,990,1022,1379,1339,1379,3956,13098,28008,472,495,695,459,3062,12281,778,7783,31562,939,9642,36886
532,535,579,830,847,832,1131,1109,1253,3563,11834,26820,434,408,557,455,2844,11014,641,6625,30338,760,8173,34680
429,428,448,650,689,690,963,982,956,3442,10965,26265,353,361,455,410,2699,10216,555,5629,28092,625,6711,32473
397,382,397,585,592,610,916,917,846,3194,9964,24888,293,293,354,380,2559,9647,487,4645,25806,542,5680,29839
291,305,312,524,551,467,763,793,734,2959,8921,23671,276,270,368,405,2433,9172,410,4001,23617,512,4723,27642
292,286,241,481,506,500,733,708,676,2710,8093,22700,255,230,307,393,2305,8931,371,3399,21366,457,3826,24653
257,274,274,435,440,447,676,641,646,2754,7018,21207,227,220,253,362,2248,8873,388,2787,19617,404,3233,22293
235,246,235,437,438,398,641,660,653,2763,6486,19635,221,230,279,374,2084,9004,366,2355,17347,364,2623,19833
225,241,221,447,428,409,674,670,648,2658,5924,18664,211,253,288,427,1983,9105,344,1964,15717,400,2081,17231
250,247,240,415,417,433,652,709,631,2820,5320,16925,226,273,316,405,2022,9288,360,1591,14065,399,1681,14932
314,283,303,448,476,556,733,722,716,2752,4814,15634,251,298,382,355,1854,9165,442,1371,12410,440,1405,13158
299,309,297,475,530,543,813,766,793,2918,4370,14234,268,381,471,398,1684,9339,451,1113,10874,476,1175,11117
366,350,384,617,615,578,871,853,885,3140,3907,12981,292,406,558,414,1617,9400,496,947,9355,557,907,9393
448,439,437,706,703,676,976,969,967,3307,3673,11963,344,489,705,428,1437,9246,544,822,8126,623,783,8034
532,513,562,858,833,776,1178,1145,1148,3618,3325,10888,414,559,873,418,1364,9142,642,739,7155,748,610,6595
648,710,655,968,1016,981,1351,1374,1404,3877,3170,9829,496,759,1016,489,1215,8854,758,586,6066,961,547,5448
853,860,797,1177,1162,1140,1607,1682,1534,4331,2986,8825,557,852,1329,485,1114,8558,937,504,5110,1151,503,4659
1055,1031,1051,1572,1509,1492,1978,1834,1922,4683,2794,7980,703,1081,1552,594,955,8124,1119,501,4307,1449,457,3783
1308,1313,1296,1796,1801,1757,2255,2245,2310,5266,2788,7170,856,1297,1902,612,865,7596,1329,410,3538,1663,387,3083
1633,1642,1586,2169,2217,2144,2726,2765,2707,5797,2737,6594,1076,1504,2327,694,795,7079,1655,379,3053,2107,387,2547
2113,2063,2018,2629,2693,2668,3094,3268,3206,6395,2722,5845,1368,1783,2738,832,672,6526,1941,353,2421,2517,403,2052
2493,2611,2586,3212,3277,3324,3864,3934,3926,7232,2695,5294,1658,2293,3344,1031,629,6009,2403,386,2096,3108,392,1761
3253,3252,3185,3965,4031,3901,4605,4735,4594,7917,2920,4716,2087,2578,3972,1231,542,5147,2934,401,1697,3882,451,1396
3930,3967,4000,4798,4763,4798,5464,5333,5464,8761,2966,4362,2607,3135,4599,1573,541,4712,3547,400,1450,4638,481,1110
4782,4837,4943,5806,5795,5823,6428,6603,6533,9882,3252,3968,3240,3633,5548,1927,489,4069,4361,472,1175,5577,500,943
5997,6067,6001,6881,6907,6873,7614,7743,7773,10761,3417,3575,4088,4396,6638,2672,541,3381,5268,570,1025,6760,625,783
7280,7248,7093,8242,8146,8196,9015,9169,8998,11933,3669,3439,5183,5272,7647,3283,563,2931,6523,620,822,8006,725,635
8714,8559,8737,9560,9888,9638,10600,10405,10431,13097,3874,3276,6424,6187,8731,4296,635,2324,7832,736,692,9548,950,588
10429,10374,10442,11373,11391,11256,12145,12127,12016,14488,4453,2984,7768,7287,10044,5536,756,2096,9361,952,611,11349,1147,483
12313,12207,12363,13081,13219,13135,13850,13714,13734,15632,4771,2852,9543,8669,11386,7169,947,1721,11367,1187,509,13155,1388,409
14512,14455,14495,15106,15431,15445,15893,15740,15835,17252,5210,2835,11781,10162,12847,9454,1193,1411,13379,1354,499,15011,1671,421
16779,16865,16786,17504,17582,17347,17625,17990,17780,18376,5865,2873,14222,12047,14433,11948,1553,1224,15686,1779,460,17248,2124,388
19176,19355,19430,19918,20036,19894,20264,20030,20240,19785,6630,2745,17088,13893,16347,14902,2137,1064,18343,2242,409,19804,2576,348
22073,22055,22283,22464,22443,22410,22228,22248,22325,21311,7144,2746,20291,16156,17888,18307,2956,905,21281,2761,404,22254,3125,407
24859,24941,24835,24586,24666,25030,24657,24458,24768,22456,7859,2962,23666,18696,19885,22222,3677,915,24794,3455,450,24878,3836,430
27479,27932,27887,27538,27090,27165,27264,26957,26852,23986,8745,2937,27333,21826,21907,26253,5065,937,27571,4414,498,27343,4687,488
30488,30738,30700,30078,29819,29836,29345,28638,28970,25021,9873,3134,31341,24710,23987,31296,6409,991,30510,5322,573,29848,5588,532
33416,33379,33335,32421,32035,32217,31230,31360,31248,26386,11036,3271,34773,28046,26260,35933,8459,1149,33229,6722,598,32558,6677,619
35915,35864,35998,34496,34827,34569,33371,33102,33556,27161,11936,3626,38662,31180,28073,40503,10958,1464,36666,8038,820,35096,8009,765
38291,38191,38067,36605,36417,36548,35214,34775,35086,28327,13362,3969,41867,34441,30429,44329,13546,1835,39266,9895,937,36839,9373,930
39707,39999,40114,37830,38001,38203,36438,36477,36214,29155,14339,4237,44496,37243,32299,48337,16960,2338,41639,11944,1195,38750,11236,1190
41521,41428,41565,39523,39396,38957,37562,37500,37983,29674,15864,4795,47149,40062,34542,51964,20563,3034,43535,14000,1468,39484,13165,1395
42568,42394,42682,40330,40218,40258,38630,38620,38007,29959,17137,5353,48441,42668,36316,54272,24643,4050,44258,16693,1892,40800,15018,1686
42977,43092,43062,40424,40774,40794,38779,38723,38910,30086,18416,5877,49632,44682,37866,55083,29381,5189,45159,19158,2339,40861,17175,2097
