1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
22128,21956,22219,22490,22208,22334,22251,21872,22077,21468,7148,2802,18816,11692,14539,18262,3178,1158,19852,2565,513,22246,3122,406
24824,24840,24789,24604,24539,24785,24535,24116,24400,22452,7800,2916,22549,13930,15348,22017,4083,1187,23504,3373,506,24877,3840,432
27406,27878,27785,27452,26926,27029,27280,26676,26585,24084,8756,2960,26754,16431,16774,26247,5445,1169,27000,4326,539,27348,4687,486
30580,30632,30616,30121,29718,29697,29452,28361,28413,25039,9919,3128,31388,19594,17791,31155,7136,1244,31238,5424,641,29843,5571,531
33367,33365,33232,32472,31890,31954,31320,31087,31007,26441,11062,3309,35726,22610,19539,36257,9220,1409,34735,6901,713,32552,6694,621
35919,35832,35947,34635,34709,34429,33615,32766,32958,27446,12026,3619,40034,26201,21142,40428,11902,1773,38254,8649,823,35113,8009,763
38374,38116,37923,36721,36277,36293,35499,34773,34858,28440,13331,4001,44140,29818,23128,45067,14808,2287,41572,10653,1080,36837,9374,928
39848,39970,40046,38097,37955,38047,36771,36322,35837,29355,14463,4281,47628,33514,24500,48679,18485,2743,44322,12955,1385,38768,11232,1192
41558,41361,41453,39646,39345,38734,37766,37484,37455,29817,15941,4856,50374,37575,26955,52915,22343,3772,47056,15802,1796,39468,13168,1397
42667,42477,42657,40496,40207,40197,39118,38617,37881,30128,17197,5357,52405,41099,29203,54372,26690,4903,48532,18743,2261,40818,15018,1687
43009,43172,43025,40600,40988,40558,39103,38991,38412,30327,18569,5900,53867,44394,31210,55782,31335,6261,49190,21939,2887,40858,17183,2095
