1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
45681,44533,41559,43768,42372,38615,42682,40843,35862,31980,21775,7208,57646,45140,23074,55925,37962,9875,53508,31487,6053,41730,20067,2584
44925,44544,41491,43277,42680,38602,42235,40694,36368,32044,23102,8025,56454,49211,26357,54786,42448,12301,52250,36038,7645,41072,22606,3293
43828,43838,41315,42293,42316,38825,41178,40806,36904,31617,24730,9083,53360,51974,29806,52565,46414,15258,50428,39666,9371,40395,25380,3910
42147,42642,40512,40982,41153,38629,39696,40509,36001,30575,25710,10159,49671,53604,32799,49210,50250,18589,47179,43149,11373,38956,27863,4789
39699,40944,39295,38031,39809,37487,37538,39690,35669,29587,27057,11308,45820,54122,35995,45363,51911,22265,43985,46464,14420,37110,30662,5734
37227,38757,37192,36029,38239,35882,34997,37751,35490,28475,28695,12479,40867,54343,38955,40906,53126,25909,39833,48844,16874,35019,33134,6982
34205,36446,35188,33226,36295,34862,32309,35413,33971,27374,29432,13373,36296,53280,40915,36174,54179,30057,35180,50424,20084,32953,35225,8442
31006,33456,32971,30177,32967,32991,29904,33256,32520,26021,30239,14924,31061,49887,43052,31104,53130,33645,30980,51048,23263,29959,37595,9800
27630,30348,30111,27350,30494,30433,26927,31172,30273,24344,30636,16038,26106,46709,43502,26586,51484,37395,26711,49857,26836,27412,38970,11612
24474,26812,27328,24087,27698,28210,24180,28323,28406,22839,31213,17855,21755,42792,43924,21750,48850,40320,22700,48847,29864,24803,40284,13611
21319,23823,24896,21841,24776,25724,21514,25679,26617,21001,31135,19166,17813,38554,43187,18099,45292,42771,18851,46315,32864,22271,40966,15806
18487,20888,21864,18931,21985,23422,18822,22811,24085,19690,31074,20190,13964,33012,41231,14542,40951,44258,15614,43376,35446,19490,41478,17990
15660,17899,19336,16206,19157,20699,16289,20374,21945,18005,30277,21693,11167,28915,39351,11401,36292,45170,12599,40129,37937,17060,41559,20147
13201,15460,16777,13874,16385,18372,14146,17819,19997,16685,29760,23076,8600,24022,36193,9029,31437,44728,10100,36600,39565,14716,40456,23128
11209,12961,14432,11655,14083,15874,12220,15582,17447,14958,29350,24279,6572,19833,33447,6761,27065,43619,7925,32525,40194,12678,39938,25573
9223,10786,12262,9992,11993,13783,10378,13050,15416,13556,28571,25618,4900,15715,28988,5168,22759,41575,6281,28783,40748,10806,38176,28120
7819,8840,10218,8325,10131,11787,8852,10906,13156,12319,27356,26344,3782,12702,25341,3982,18717,38952,4885,24788,40145,9247,36889,30629
6382,7327,8435,6935,8384,9843,7326,9281,11323,10978,25950,26994,2841,9756,21808,2979,15302,35751,3803,21440,39451,7721,34419,32946
5125,5991,6847,5797,6863,8262,6171,7871,9761,9815,24669,27932,2200,7680,18218,2179,12096,32009,3002,18006,37946,6613,31609,35076
4241,4876,5438,4756,5610,6765,5264,6592,8445,8971,23348,28314,1651,5544,15002,1670,9640,28436,2371,14835,35622,5385,29588,36968
3375,3756,4521,4025,4579,5502,4394,5369,6692,8000,22003,28839,1246,4216,12173,1247,7599,24623,1778,12471,33439,4358,26746,38724
2688,3091,3527,3276,3843,4586,3524,4544,5768,7158,20635,28438,1014,3183,9620,1014,5824,21307,1464,10745,30503,3707,24600,39980
2237,2413,2892,2670,3107,3647,3000,3716,4848,6346,18968,28890,780,2292,7650,812,4541,17630,1297,8890,27758,3053,21545,40644
1785,1885,2276,2226,2402,3019,2514,3037,3892,5941,17774,28541,642,1767,5753,701,3587,14950,1002,7684,25257,2434,19231,40804
1439,1462,1735,1749,1981,2470,2134,2439,3197,5181,16446,28363,530,1236,4420,577,2906,12193,833,6218,22886,2073,16746,40678
1122,1169,1355,1419,1597,1932,1754,1898,2682,4743,15198,27536,468,943,3242,533,2372,10001,715,5415,20370,1648,14644,40183
958,948,1063,1228,1293,1644,1510,1677,2179,4187,13799,26826,428,682,2430,493,2068,8139,664,4733,17955,1357,12615,38817
731,707,934,969,980,1286,1239,1397,1801,3924,12829,26197,344,575,1857,487,1826,6735,587,4284,16572,1158,10911,37509
591,567,706,867,860,1059,1191,1142,1464,3562,11620,25257,372,398,1223,493,1725,5447,491,3689,14879,909,9334,35965
480,491,530,736,720,874,1007,1028,1238,3357,10894,24275,349,364,1020,482,1633,4926,520,3477,13501,697,7900,34032
408,406,486,626,624,663,861,870,1070,3025,9921,23424,334,338,813,464,1671,4368,471,3134,12692,617,6543,31816
336,310,375,520,502,586,752,767,839,2820,8903,22509,312,331,703,483,1707,4141,466,2961,11723,552,5396,29201
305,290,313,480,470,547,718,700,808,2780,7989,21424,306,366,601,501,1794,3976,410,2664,11425,493,4616,26861
244,261,298,452,461,523,679,671,756,2782,7352,20382,291,382,594,504,1822,4144,393,2596,10833,433,3790,24183
239,264,233,408,441,456,647,646,717,2770,6743,19153,255,431,630,497,2028,4435,399,2438,10628,382,3145,21738
241,255,248,388,413,437,540,659,705,2540,6107,17993,294,470,786,512,2077,4925,395,2230,10504,394,2631,19428
210,246,253,390,431,523,595,608,769,2531,5533,16732,278,565,855,524,2082,5255,384,2161,10258,409,2072,17171
226,269,285,448,449,514,681,715,807,2581,5044,15861,310,665,1057,505,2126,6007,400,1969,10305,371,1622,14713
275,251,320,423,533,551,638,763,853,2604,4563,14700,270,720,1281,482,2230,6524,455,1853,9922,438,1433,12949
300,353,358,481,582,630,699,879,937,2720,4227,13687,291,830,1583,519,2104,7173,427,1781,9827,461,1158,10983
364,384,450,540,626,689,792,909,1145,2871,3931,12662,294,1000,1914,484,2032,7875,433,1464,9708,555,918,9606
379,452,537,596,783,853,869,1095,1293,3110,3681,11699,346,1053,2340,532,2147,8372,466,1343,9452,609,779,7970
476,588,650,678,888,975,1004,1246,1508,3281,3430,10808,312,1239,2858,487,2004,9039,525,1200,9244,717,626,6684
605,701,772,832,1039,1243,1055,1435,1797,3511,3037,9819,361,1311,3295,485,1802,9681,504,1090,8710,949,567,5519
766,880,1003,1040,1243,1453,1294,1648,2100,4021,3055,9079,394,1527,3918,471,1734,9803,632,1017,8168,1076,483,4694
862,1057,1203,1220,1468,1722,1515,1887,2450,4402,2806,8268,397,1606,4647,504,1635,9874,638,857,7641,1352,471,3848
1112,1235,1457,1490,1711,2222,1859,2143,2918,4649,2786,7689,474,1705,5233,562,1537,9863,730,789,7118,1658,380,3124
1349,1623,1853,1909,2159,2689,2166,2650,3390,5174,2696,7027,574,1828,5755,583,1327,9620,821,669,6532,2000,396,2631
1709,1974,2413,2136,2571,3132,2569,2995,3889,5775,2754,6252,622,1966,6564,673,1208,9377,1015,623,5762,2479,392,2082
2204,2480,2957,2612,2992,3793,2978,3533,4563,6465,2849,5703,816,1861,7237,779,1037,8883,1254,562,5160,2936,392,1841
2686,2902,3499,3257,3623,4406,3679,4032,5398,7127,2774,5285,967,1984,7574,1000,1005,8294,1540,507,4519,3702,404,1439
3434,3576,4260,3891,4293,5220,4315,4716,6326,8098,2829,4779,1225,2201,8176,1319,896,7492,1837,526,3807,4428,497,1185
4118,4404,5241,4756,5074,6238,5196,5469,6965,8860,2989,4314,1660,2331,8515,1686,812,6859,2374,533,3274,5427,492,988
5094,5304,6203,5833,5865,7098,6228,6333,8045,9820,3242,4113,2233,2408,9003,2166,811,6245,2871,481,2777,6579,597,803
6312,6488,7351,6955,6979,8422,7313,7489,8976,10952,3608,3798,2843,2541,9185,2972,802,5267,3873,560,2421,7621,708,677
7811,7530,8821,8349,8212,9619,8778,8305,10372,12286,3872,3541,3742,2747,9435,3850,845,4650,4907,631,2028,9313,884,571
9308,8965,10443,10112,9614,11141,10326,9781,11630,13637,4307,3270,4823,2989,9480,5062,955,3836,6246,846,1666,10998,1120,521
11377,10700,11751,11632,11125,12668,12168,11267,13116,14988,4494,3156,6659,3528,9453,6856,1131,3304,7876,1001,1446,12915,1405,431
13413,12598,13870,13950,12929,14338,14330,12629,14467,16431,5034,3030,8575,4028,9192,8938,1468,2705,9941,1228,1208,14752,1575,404
15636,14611,15896,15984,14866,16216,16487,14300,15699,18111,5765,3053,11050,4728,9138,11464,1908,2250,12403,1636,1022,16980,2048,413
18456,17066,18241,18691,17059,17823,18963,16461,17760,19424,6298,3089,14028,5640,9157,14564,2569,1895,15466,2167,855,19654,2579,357
21189,19454,20431,21413,18978,20101,21680,18417,19298,21466,7206,3064,17865,6932,9052,17844,3448,1710,18718,2828,797,21997,3062,391
24379,22485,22998,24594,21710,22077,24153,20666,20892,22525,7986,3026,21434,8584,9096,21973,4513,1586,22440,3713,852,24867,3742,465
