1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43326,43341,42884,40711,40689,40604,38947,38963,38545,30083,19933,6429,48023,46012,40098,54572,32350,6215,43964,21330,2722,41128,19947,2625
42749,42630,42518,40434,40186,40398,38431,38502,38233,29795,21368,7314,46910,45984,41328,53380,36984,7974,43322,24239,3405,40478,22228,3095
41784,41398,41584,39298,39358,39472,37450,37459,37647,29456,22414,7982,46019,46107,41165,51222,41050,9889,41931,27021,4284,39832,24767,3940
39742,39833,40005,37817,38164,37966,36315,36557,36347,28988,23799,8754,43036,44566,40357,48478,44828,12141,40774,29990,5242,38394,27167,4607
38094,38515,38129,36608,36381,36402,34735,34951,35105,28325,25148,9851,41050,43019,40175,44470,47492,15042,38187,32800,6383,36651,29747,5511
35955,35840,35938,34839,34405,34610,33175,32994,33186,27211,26177,10942,37854,40986,38389,40542,49985,18052,36032,35502,7802,34701,32765,6825
33682,33172,32966,32215,32355,32270,31310,31224,30972,26204,27135,11959,34191,38707,36913,35490,51073,20997,33246,37643,9166,32570,34716,7975
30604,30677,30450,29485,29735,30131,29291,29154,29262,24978,28174,13143,31166,35186,34657,31142,51650,24388,30547,39466,11054,30027,36554,9600
28029,27859,27637,27419,27330,27585,26842,27048,26656,23851,29266,14496,27165,32148,32260,26669,51215,27881,27372,41131,12997,27400,38407,11196
25026,24936,24829,24836,24924,24537,24503,24575,24696,22550,29482,15524,24188,28734,29565,22155,49718,31078,24584,42160,14932,25029,39430,13113
22011,21916,22081,22221,22265,22448,22312,22204,22423,21392,29706,16951,20578,25605,26665,18468,47081,34485,21718,42488,17452,22225,40619,15282
19111,19457,19463,19874,19637,20117,19704,20193,20166,20000,29961,18211,17575,21910,24060,14955,44109,36866,18890,42754,19589,19670,41116,17350
16957,16630,16975,17604,17623,17491,17827,17987,18072,18351,30208,19885,15136,18801,21200,12278,40245,39100,16041,41886,22386,17352,41249,19718
14467,14493,14712,15297,15259,15445,15822,15912,15950,17060,29938,21193,12396,16016,18149,9607,36084,40922,14005,41442,24886,14944,40466,22068
12265,12360,12426,13352,13139,13228,13991,13729,13744,15617,29287,22522,10362,13323,15894,7336,32341,41586,12101,39478,27413,13059,39846,25053
10415,10432,10642,11329,11194,11482,11964,12280,12165,14604,28398,23801,8541,10963,13422,5824,28142,41175,10108,37492,29865,11198,38684,27752
8673,8702,8728,9650,9675,9553,10408,10395,10562,13072,28016,25015,6927,8869,10959,4572,24047,40616,8372,35064,32179,9426,36662,29915
7129,7192,7341,8014,8207,8130,9122,8845,8782,11976,27377,26326,5656,7310,9136,3502,20424,39460,6941,33214,34140,8085,35174,32432
6041,6079,5831,6862,6795,6780,7623,7850,7638,10768,26000,27441,4409,5808,7827,2622,16927,37447,5924,30426,35923,6660,32270,34843
4966,4911,4900,5759,5676,5679,6550,6468,6561,9781,25213,28504,3593,4587,6135,2100,14123,35124,4671,27677,38155,5710,29928,36605
4038,3956,3923,4765,4879,4626,5376,5497,5625,8798,23838,28827,2921,3574,4932,1600,11840,32486,3900,24837,39366,4576,27495,38610
3223,3301,3134,4038,3994,3891,4719,4716,4679,7851,22404,29705,2384,2820,3821,1304,9630,29687,3209,22253,39451,3776,25299,39964
2535,2558,2568,3328,3284,3157,3860,3965,3973,7289,20860,29906,1897,2224,3080,1038,8053,27053,2648,19993,39997,3173,22238,40743
2099,2064,2006,2699,2676,2544,3215,3248,3238,6417,19951,30121,1525,1702,2330,903,6719,24333,2206,17276,39646,2585,19647,41370
1683,1611,1604,2200,2157,2223,2690,2800,2690,5655,18373,30100,1219,1398,1946,734,5619,21612,1721,15320,39160,2096,17186,41024
1382,1322,1247,1735,1732,1778,2129,2319,2201,5263,17007,29935,938,1086,1442,638,4857,19078,1382,13202,38546,1758,15225,40878
1039,1060,990,1448,1452,1447,1934,1876,1904,4888,15608,29661,770,800,1132,564,4059,17049,1169,11241,37031,1451,13093,39466
826,839,842,1181,1184,1231,1560,1601,1559,4242,14565,28899,605,632,883,519,3737,15427,974,9766,35275,1155,11219,38305
715,645,713,1010,991,1022,1380,1352,1381,3945,13113,28037,552,498,672,490,3275,13897,819,8118,33490,939,9642,36886
533,535,578,831,847,831,1133,1103,1248,3558,11854,26796,450,442,534,452,3137,12518,664,7248,31579,760,8173,34680
429,428,449,649,688,691,964,981,953,3453,10961,26259,374,402,457,412,2832,11465,614,5949,29685,625,6711,32473
397,382,396,586,590,610,911,918,852,3184,9967,24911,324,308,353,391,2665,10953,507,4991,27118,542,5680,29839
291,305,313,523,554,467,767,792,738,2974,8940,23685,272,280,332,357,2488,10321,420,4146,24981,512,4723,27642
292,286,241,480,505,500,732,705,672,2705,8087,22730,262,246,307,392,2447,9996,389,3508,22664,457,3826,24653
257,274,274,436,441,447,678,647,640,2754,7006,21179,247,217,260,361,2233,9802,401,2915,20293,404,3233,22293
235,246,235,437,437,399,641,654,656,2759,6490,19664,216,231,240,373,2054,9847,355,2453,18238,364,2623,19833
225,241,221,447,429,409,673,672,651,2662,5926,18669,209,246,288,345,2076,9713,356,2012,16105,400,2081,17231
