1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
533,535,578,831,847,832,1132,1105,1249,3560,11850,26804,445,424,547,442,3007,11947,645,7066,31183,760,8173,34680
429,428,449,649,688,690,965,981,954,3452,10963,26263,368,392,457,406,2781,11023,596,5843,29199,625,6711,32473
397,382,396,586,590,609,911,918,851,3186,9970,24903,311,295,362,372,2632,10431,507,4853,26661,542,5680,29839
291,305,313,523,554,468,767,793,737,2973,8940,23687,272,293,341,392,2437,9901,424,4127,24548,512,4723,27642
292,286,241,480,505,500,733,704,673,2705,8080,22716,259,232,299,387,2425,9654,379,3473,22170,457,3826,24653
257,274,274,436,441,447,677,647,642,2752,7014,21180,241,234,247,365,2205,9399,407,2841,20114,404,3233,22293
235,246,235,437,437,399,642,654,654,2763,6486,19668,220,219,264,383,2107,9507,347,2448,17878,364,2623,19833
225,241,221,447,429,409,672,672,651,2658,5928,18661,201,248,278,364,1993,9622,358,2002,16008,400,2081,17231
250,247,240,415,417,433,651,710,627,2817,5316,16927,233,265,297,405,1980,9586,364,1550,14272,399,1681,14932
314,283,303,449,476,554,737,726,716,2763,4832,15636,255,281,342,356,1758,9400,418,1376,12614,440,1405,13158
299,308,297,476,531,545,812,763,794,2918,4363,14252,267,352,440,399,1655,9604,504,1130,10943,476,1175,11117
367,351,384,615,614,578,873,850,885,3144,3902,12972,325,424,536,392,1535,9151,499,950,9356,557,907,9393
448,439,437,706,703,676,973,969,971,3312,3669,11948,337,452,600,447,1442,9366,577,786,8098,623,783,8034
532,513,562,858,833,775,1177,1149,1142,3609,3336,10898,450,572,811,420,1270,9058,667,738,7067,748,610,6595
647,710,655,966,1016,981,1351,1373,1408,3878,3174,9826,529,679,997,463,1172,8765,790,568,5932,961,547,5448
853,860,797,1182,1161,1140,1614,1682,1531,4335,2978,8818,551,906,1160,502,1031,8404,975,497,4951,1151,503,4659
1055,1031,1051,1570,1511,1489,1976,1837,1922,4684,2800,7994,766,1050,1497,618,885,7728,1200,476,4195,1449,457,3783
1308,1312,1296,1796,1800,1760,2258,2246,2310,5263,2781,7156,948,1259,1769,610,815,7362,1401,427,3388,1663,387,3083
1634,1642,1586,2167,2219,2142,2728,2758,2697,5799,2742,6607,1149,1553,2115,719,758,6809,1715,373,2963,2107,387,2547
2113,2064,2018,2635,2691,2668,3096,3277,3216,6420,2722,5847,1440,1798,2615,858,606,6163,2039,359,2282,2517,403,2052
2492,2611,2586,3210,3280,3326,3858,3934,3925,7217,2697,5294,1805,2314,3164,1041,619,5602,2549,374,1994,3108,392,1761
3254,3251,3184,3963,4028,3898,4613,4730,4589,7910,2924,4705,2258,2749,3823,1330,503,4942,3079,392,1612,3882,451,1396
3932,3967,4000,4805,4765,4801,5474,5342,5468,8773,2965,4376,2780,3173,4453,1566,493,4436,3798,444,1373,4638,481,1110
4779,4838,4942,5802,5792,5825,6429,6615,6527,9875,3247,3953,3489,3771,5301,2084,490,3692,4563,498,1135,5577,500,943
5997,6065,6005,6887,6915,6871,7617,7747,7777,10785,3420,3581,4425,4643,6471,2699,524,3179,5658,586,922,6759,625,783
7283,7251,7091,8243,8144,8193,9027,9172,8998,11921,3666,3428,5508,5638,7507,3318,549,2632,6709,627,799,8007,725,635
8714,8560,8735,9560,9891,9636,10603,10410,10436,13093,3874,3280,6755,6554,8820,4403,601,2213,8114,769,656,9548,950,588
10430,10374,10445,11371,11393,11260,12146,12122,11999,14508,4453,2977,8140,7863,10025,5598,770,1967,9728,995,571,11349,1147,483
12314,12205,12363,13082,13218,13132,13836,13732,13759,15614,4774,2855,9998,9192,11468,7311,961,1560,11690,1193,512,13155,1388,409
14511,14456,14492,15104,15436,15453,15925,15761,15823,17275,5211,2836,12128,10757,13214,9578,1148,1359,13758,1441,483,15011,1671,421
16779,16871,16791,17518,17582,17347,17620,17987,17785,18377,5871,2874,14621,12836,14808,12021,1539,1099,16085,1814,431,17248,2124,388
19176,19348,19430,19918,20035,19891,20266,20024,20241,19767,6623,2743,17611,14983,16944,15059,2051,986,18608,2303,394,19804,2576,348
22076,22057,22280,22462,22452,22411,22210,22248,22344,21322,7144,2751,20495,16955,18503,18363,2918,845,21575,2805,411,22254,3125,407
24859,24939,24832,24584,24662,25028,24663,24488,24784,22465,7876,2952,24013,19921,20879,22153,3636,855,25050,3548,436,24878,3836,430
27473,27937,27895,27530,27099,27174,27283,26975,26853,23968,8734,2937,27465,22917,22924,26394,4989,899,27721,4411,497,27343,4687,488
30492,30740,30701,30079,29827,29839,29335,28652,28973,25029,9858,3136,31179,25839,25112,31287,6222,946,30131,5411,557,29848,5588,532
33413,33379,33336,32419,32024,32217,31227,31350,31280,26392,11046,3271,34640,29156,27624,35873,8265,1070,32971,6624,608,32558,6677,619
35913,35862,35992,34511,34840,34576,33365,33111,33555,27147,11932,3627,38202,32103,29572,40469,10713,1392,36283,8077,800,35096,8008,765
38295,38190,38066,36585,36401,36553,35212,34778,35089,28337,13376,3971,41247,35074,31865,44026,13309,1759,38792,9802,936,36840,9374,930
39708,39997,40121,37846,38009,38209,36428,36494,36234,29148,14340,4234,43833,37945,33798,48308,16507,2278,40948,11768,1179,38749,11236,1190
41522,41433,41566,39496,39402,38959,37558,37503,38004,29648,15866,4791,46372,40377,35974,51813,20115,2833,42698,13712,1434,39484,13165,1395
42559,42392,42687,40340,40212,40255,38628,38620,38020,29938,17117,5347,47454,42755,37605,54028,24199,3878,43628,16414,1795,40800,15018,1686
42983,43089,43059,40432,40779,40796,38745,38687,38906,30097,18414,5875,48408,44521,38991,54911,28695,4926,44208,18683,2283,40861,17175,2097
