1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
49520,42061,26554,47132,39515,24491,45617,37828,23071,33256,25382,10770,58551,41473,14139,55957,39350,11244,54413,36951,9739,43026,25674,5085
48671,44148,29143,46882,42030,26849,44928,40142,25035,33054,26989,11992,56714,46228,16923,54881,43611,13956,53514,41504,12356,42692,28647,6110
47504,45844,31303,45633,44030,29074,44200,41748,27216,32871,28072,13113,54480,49778,20458,52639,47541,17281,51270,45108,15031,41741,31646,7487
44615,46686,33422,43276,45139,30986,41940,43003,29273,31748,29430,14423,50376,53597,24507,49267,50960,20826,48225,48561,18511,39663,33804,8943
41535,47171,35217,40726,45023,32870,39442,43971,31304,30592,30450,15859,46270,55299,28654,45472,52557,24618,44358,51101,21685,37897,36186,10668
38468,46519,36936,37096,44355,34805,36101,43165,32685,29109,31001,17345,41160,56282,32671,40885,54071,28715,40035,52348,24937,34886,38037,12538
34858,44986,38224,33926,43434,35939,33432,42429,34093,27727,31457,18637,36191,56079,36514,36171,54238,32635,35758,52528,28816,32811,39101,14581
30831,43182,38553,30581,42133,36758,30008,40982,34946,26214,31461,20251,31326,54086,40305,31122,53200,36375,31092,51794,33059,29854,40520,16976
27179,40066,38144,26909,39556,37056,26564,38997,35574,24632,31465,21614,25947,51706,43219,26417,51090,39704,26588,50245,36590,26979,40944,19316
23479,37240,37802,23470,36605,36693,23677,36540,35504,22622,31293,22614,21542,47909,45534,21926,48304,42564,22306,47306,39206,24021,40942,21305
19941,33937,36512,20196,33775,35772,20607,33425,35137,20982,30424,23859,17405,43807,47253,18043,44467,44577,18848,43833,41517,21449,39868,23960
16856,30140,34760,17211,30483,34870,17922,30676,33994,19012,29847,25034,13783,38255,47118,14411,39808,45644,14973,40147,43351,18739,38987,26224
14077,26225,32814,14642,27075,32738,15021,27805,32627,17432,28414,25764,10802,33989,46313,11482,34975,46236,12009,35711,43596,16073,38055,28370
11431,22739,30097,12139,23326,30632,12425,24522,30623,15921,27519,26258,8093,28952,45082,8955,30536,44647,9569,31972,43571,13966,36317,29964
9487,19193,27012,10241,20142,27950,10591,21363,28579,14043,25936,26557,6156,23993,42344,6642,25743,43316,7331,27270,42667,11974,34068,31974
7683,16212,24367,8460,17210,25560,8869,18087,26212,12676,24672,26264,4610,19424,38435,5178,21562,40800,5730,23110,40823,10108,31909,32977
6400,13383,21289,6862,14670,22686,7374,15569,23579,11465,23353,26294,3440,15472,34783,3852,17503,37563,4426,19415,38580,8656,29267,33765
5026,10824,18408,5509,12168,19918,6025,12956,21124,10092,21389,25976,2593,12141,30674,2929,14156,34061,3311,15864,35713,7477,26795,34581
3922,8865,15575,4623,9946,17212,5021,10904,18496,9104,20127,25766,1848,9693,26572,2141,11204,29888,2543,12804,32172,6120,24442,34722
3243,6955,13119,3850,8011,14832,4235,9037,16161,8280,18595,25339,1376,7230,22431,1649,8650,25961,1989,10165,28751,5169,22104,34407
2578,5515,10779,3151,6357,12525,3453,7501,13811,7419,17363,24382,992,5281,18513,1179,6882,22316,1503,8328,25070,4319,20035,34067
2172,4268,8982,2591,5137,10208,2876,6003,11587,6725,15786,23351,786,4048,14869,926,5037,18600,1222,6551,21363,3556,18166,33060
1902,3237,7074,2113,4077,8460,2509,4801,9620,6013,14513,22797,660,3024,11827,749,3857,15320,1005,5181,18163,2969,16220,32104
1574,2562,5692,1765,3219,6839,2180,3912,7979,5321,13540,21560,535,2239,9504,651,2988,12396,849,4230,15448,2586,14294,30886
1316,1952,4410,1634,2528,5609,1837,3071,6702,5041,12598,20935,456,1542,7189,554,2233,9924,731,3379,12750,2174,12765,29717
1016,1527,3419,1424,2031,4332,1680,2536,5390,4569,11591,19864,370,1180,5527,528,1902,7780,644,2869,10468,1824,11366,28081
997,1181,2592,1232,1635,3405,1536,2052,4485,4191,10491,18587,379,958,4172,506,1515,5977,614,2517,8719,1516,10198,26605
790,929,2112,1077,1290,2707,1285,1696,3598,3901,9807,18078,406,773,3010,500,1395,4815,610,2170,7179,1287,9113,25418
714,713,1555,960,1076,2182,1236,1505,2978,3767,9269,17015,413,633,2285,498,1252,3780,611,2153,6188,1116,8032,23890
637,635,1199,931,942,1779,1165,1244,2378,3528,8651,16421,406,615,1675,513,1241,3231,557,2020,5287,1003,7216,22826
576,526,969,787,889,1508,1114,1189,2091,3280,8183,15769,379,577,1485,501,1256,2770,557,1993,4901,858,6338,21736
536,479,803,723,762,1217,981,1061,1782,3207,7579,15086,428,605,1252,518,1334,2571,572,2085,4544,785,5522,20210
464,417,720,694,691,1051,915,1091,1685,3137,7175,14763,412,719,1111,570,1393,2430,570,2006,4472,688,4974,19559
445,477,656,658,715,1018,918,1058,1524,3078,6858,14430,404,845,1179,544,1606,2623,572,2093,4804,592,4404,18205
435,439,608,629,784,996,869,1185,1480,2861,6438,13682,417,898,1410,549,1679,2809,581,2217,4984,607,3903,17249
433,529,669,650,872,1111,866,1085,1623,2946,6202,13506,377,1035,1605,531,1756,3329,556,2217,5375,583,3359,16318
442,593,743,608,879,1163,919,1276,1767,3004,5786,13242,422,1217,1997,618,2016,3842,582,2322,5931,610,2988,15408
421,644,850,678,987,1452,904,1448,1911,2942,5480,12841,436,1357,2334,561,2047,4401,582,2368,6537,579,2570,14285
397,791,1079,633,1152,1591,870,1614,2195,3112,5225,12713,441,1513,2815,543,2159,5246,568,2385,6963,643,2299,13251
489,904,1271,689,1346,1951,916,1654,2621,3133,4964,12141,397,1594,3473,548,2275,5895,608,2385,7896,671,1914,12377
483,1055,1577,776,1482,2318,1027,1828,3040,3181,4767,11926,401,1642,4257,547,2277,6660,526,2288,8296,794,1673,11331
524,1168,1956,854,1667,2680,1030,2083,3508,3452,4557,11627,369,1847,4989,534,2266,7605,570,2187,8885,861,1440,10507
577,1370,2375,892,1893,3187,1098,2279,4068,3510,4359,11407,406,1895,5877,489,2292,8416,560,2052,9404,1010,1285,9461
673,1538,2800,999,2082,3593,1292,2473,4645,3714,4091,10994,407,2010,6676,484,2146,9178,563,1989,9812,1112,1084,8356
828,1758,3317,1041,2327,4255,1325,2631,5268,3911,3949,10593,396,1911,7462,458,2107,9654,606,1834,10112,1269,871,7717
861,1953,3876,1116,2461,4871,1492,2989,5860,4139,3795,10173,401,1992,8065,538,1947,10107,582,1644,10179,1542,823,6692
1096,2289,4617,1302,2771,5589,1645,3119,6509,4686,3591,9597,430,1958,8867,526,1819,10314,672,1516,9876,1762,719,5882
