1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
14467,14492,14713,15298,15258,15445,15828,15914,15946,17065,29936,21176,12683,15861,17776,9691,36369,40485,14082,41418,24534,14944,40466,22068
12265,12357,12426,13353,13140,13229,13983,13727,13740,15614,29291,22544,10427,13274,15564,7356,32503,41304,12217,39488,27180,13059,39846,25053
10415,10435,10642,11328,11197,11479,11964,12280,12165,14606,28394,23795,8732,10797,13161,5900,28579,41283,10290,37754,29526,11198,38684,27752
8673,8701,8727,9651,9672,9553,10413,10393,10559,13074,28022,25002,7096,8880,10620,4578,24354,40542,8499,35177,31888,9426,36662,29915
7129,7193,7342,8013,8208,8130,9120,8843,8783,11981,27359,26335,5748,7290,8993,3563,20611,39499,7023,33348,33963,8085,35174,32432
6041,6079,5831,6863,6796,6779,7622,7856,7637,10763,26019,27436,4585,5787,7627,2640,17321,37712,6037,30664,35752,6660,32270,34843
4966,4911,4900,5757,5676,5680,6553,6466,6566,9780,25204,28499,3651,4635,5997,2142,14495,35321,4744,27954,38071,5710,29928,36605
4038,3956,3923,4767,4879,4626,5376,5499,5617,8797,23847,28838,3043,3620,4795,1641,11958,32828,4005,25156,39251,4576,27495,38610
3223,3301,3134,4038,3994,3892,4716,4714,4684,7858,22406,29693,2419,2828,3784,1318,9919,30021,3247,22513,39604,3776,25299,39964
2535,2558,2568,3328,3284,3157,3864,3966,3968,7286,20857,29914,1974,2235,3002,1057,8148,27462,2704,20321,40032,3173,22238,40743
2099,2064,2006,2699,2676,2544,3215,3249,3239,6417,19944,30120,1561,1702,2306,923,6978,24825,2247,17572,39819,2585,19647,41370
1683,1611,1604,2200,2157,2222,2690,2799,2693,5653,18379,30102,1239,1406,1885,748,5761,22268,1771,15569,39617,2096,17186,41024
1382,1322,1247,1735,1732,1778,2129,2319,2199,5265,17011,29934,983,1127,1443,661,5052,19493,1420,13417,38696,1758,15225,40878
1039,1060,990,1448,1452,1447,1936,1877,1901,4890,15613,29662,776,813,1104,550,4142,17503,1179,11490,37366,1451,13093,39466
826,839,842,1181,1184,1231,1559,1601,1560,4243,14557,28897,627,637,897,504,3924,15895,982,9893,35635,1155,11219,38305
715,645,713,1010,991,1022,1381,1352,1383,3942,13118,28041,584,525,664,490,3343,14441,853,8282,33852,939,9642,36886
533,535,578,831,847,831,1132,1101,1248,3560,11858,26798,450,460,529,460,3168,12916,668,7301,31966,760,8173,34680
429,428,449,649,688,691,964,983,952,3455,10958,26274,383,383,466,411,2915,11809,617,6071,30008,625,6711,32473
397,382,396,586,590,610,911,918,854,3183,9971,24899,315,314,360,380,2683,11360,511,5028,27471,542,5680,29839
291,305,313,523,554,467,767,792,736,2976,8935,23680,285,291,314,368,2499,10624,429,4216,25348,512,4723,27642
292,286,241,480,505,500,731,705,672,2703,8087,22736,250,253,309,367,2466,10344,399,3541,22871,457,3826,24653
257,274,274,436,440,447,678,644,641,2754,7009,21183,262,215,261,391,2267,10147,391,2936,20560,404,3233,22293
235,246,235,437,438,399,641,658,656,2757,6494,19668,212,237,228,351,2019,10040,363,2479,18354,364,2623,19833
225,241,221,447,429,409,674,671,650,2663,5921,18667,208,229,293,345,2101,9926,355,2020,16307,400,2081,17231
250,247,240,415,417,433,653,710,628,2817,5319,16923,225,264,275,388,1871,9774,397,1585,14461,399,1681,14932
314,282,303,449,476,554,735,728,715,2763,4832,15640,273,287,312,380,1739,9835,403,1382,12802,440,1405,13158
299,309,297,476,531,545,813,762,793,2920,4366,14242,280,341,408,377,1567,9479,522,1110,10941,476,1175,11117
367,351,384,615,614,578,873,850,884,3147,3903,12986,321,403,476,408,1484,9501,518,937,9362,557,907,9393
448,439,437,707,703,675,972,968,972,3310,3667,11943,366,446,586,396,1357,9216,582,807,8136,623,783,8034
532,513,562,857,833,776,1176,1149,1143,3609,3340,10904,461,551,765,475,1236,8906,701,704,6960,748,610,6595
647,710,655,966,1016,980,1351,1373,1406,3882,3174,9814,521,669,920,450,1108,8664,831,578,5815,961,547,5448
853,860,797,1182,1161,1141,1615,1680,1531,4331,2977,8821,621,912,1082,524,932,8090,1002,504,4810,1151,503,4659
1055,1031,1051,1569,1511,1490,1980,1840,1924,4684,2796,7998,848,1016,1410,585,840,7521,1246,460,4087,1449,457,3783
1308,1312,1296,1798,1801,1759,2257,2245,2307,5264,2784,7152,954,1267,1602,632,802,7094,1474,408,3398,1663,387,3083
1634,1642,1586,2167,2217,2141,2727,2755,2697,5802,2735,6612,1227,1548,2060,762,675,6523,1792,380,2769,2107,387,2547
2113,2064,2018,2634,2692,2668,3099,3280,3213,6426,2724,5839,1586,1893,2483,875,608,5854,2146,359,2240,2517,403,2052
2492,2611,2586,3211,3280,3326,3858,3935,3934,7213,2701,5299,1897,2290,3044,1093,535,5196,2667,377,1886,3108,392,1761
3254,3251,3184,3963,4028,3897,4617,4730,4582,7906,2924,4707,2421,2822,3687,1344,513,4731,3273,394,1586,3882,451,1396
3932,3967,4000,4806,4767,4801,5475,5344,5468,8771,2965,4373,2967,3313,4293,1661,445,4062,3901,461,1283,4638,481,1110
4779,4838,4941,5800,5793,5825,6429,6624,6523,9889,3251,3953,3713,3986,5120,2164,492,3417,4865,521,1093,5577,500,943
5997,6065,6006,6889,6912,6872,7619,7744,7784,10777,3416,3577,4685,4847,6342,2749,519,2995,5813,576,899,6759,625,783
7284,7251,7091,8241,8143,8198,9031,9170,9000,11924,3668,3436,5849,5961,7438,3411,532,2391,6974,645,739,8007,725,635
8713,8561,8734,9564,9896,9636,10606,10415,10433,13100,3879,3274,7018,6884,8818,4532,586,2108,8413,840,639,9548,950,588
10430,10373,10446,11369,11392,11255,12142,12113,11990,14506,4443,2976,8459,8378,10073,5717,768,1779,10150,1008,518,11349,1147,483
12315,12205,12363,13087,13221,13132,13836,13746,13770,15616,4779,2855,10397,9775,11604,7448,936,1442,11875,1196,518,13155,1388,409
14511,14460,14492,15102,15434,15458,15937,15763,15825,17274,5213,2836,12660,11363,13445,9660,1147,1271,14084,1536,458,15011,1671,421
16780,16869,16791,17515,17582,17348,17625,17993,17788,18373,5871,2874,14960,13548,15030,12159,1485,1026,16402,1856,439,17248,2124,388
19175,19347,19432,19920,20033,19888,20259,20031,20247,19778,6623,2741,18099,15746,17565,15065,2069,874,18911,2329,377,19804,2576,348
22077,22057,22279,22460,22457,22410,22211,22254,22330,21322,7152,2755,20717,17933,19121,18594,2780,836,21820,2878,409,22254,3125,407
24856,24940,24834,24585,24669,25029,24664,24475,24804,22462,7877,2955,24153,20884,21753,22174,3630,782,25212,3643,436,24878,3836,430
27476,27935,27892,27538,27095,27173,27278,26996,26837,23983,8733,2932,27734,23894,23909,26390,4844,867,27515,4416,501,27343,4687,488
30490,30741,30704,30078,29826,29841,29339,28641,28999,25010,9845,3138,30878,26755,26213,31272,6186,912,30124,5425,542,29848,5588,532
33414,33380,33332,32420,32020,32216,31224,31365,31295,26392,11055,3272,34692,30021,28694,35950,8027,995,32858,6626,626,32558,6677,619
35912,35864,35995,34509,34845,34568,33374,33099,33535,27148,11926,3625,37659,33080,30963,40219,10400,1313,35811,8061,775,35096,8008,765
38297,38189,38065,36576,36402,36569,35201,34791,35097,28340,13369,3969,40751,35726,33024,43904,13033,1693,38368,9731,910,36840,9374,930
39707,39995,40123,37852,38009,38206,36429,36492,36250,29151,14344,4236,43093,38549,35143,48082,16137,2188,40625,11577,1176,38749,11237,1190
41522,41435,41567,39489,39401,38966,37538,37490,37992,29638,15860,4785,45465,40559,37247,51448,19646,2695,41928,13578,1415,39484,13164,1395
42559,42392,42683,40338,40212,40255,38623,38630,38023,29926,17129,5348,46791,42774,38653,54005,23638,3670,42808,16172,1770,40800,15018,1686
42983,43088,43062,40440,40777,40794,38748,38697,38928,30094,18409,5876,47347,44470,39899,54490,28059,4631,43478,18346,2227,40861,17175,2097
