1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43464,43367,42798,40984,40819,40471,39421,39238,38505,30378,20208,6514,53927,47049,33355,55871,35720,8147,49611,25646,3673,41126,19942,2622
42856,42743,42538,40607,40333,40396,38784,38609,38188,30054,21395,7255,52921,49138,35823,54331,40491,10396,48383,29160,4688,40500,22219,3100
41892,41555,41562,39477,39473,39511,38020,38080,37525,29755,22925,8210,50610,50548,37325,51968,44481,12849,46965,32566,6026,39833,24791,3945
39750,39833,40030,37940,38571,38045,36539,36846,36442,29233,23934,8838,47758,50930,39045,49197,48018,15843,44560,36819,7384,38387,27167,4604
38145,38574,38252,36798,36419,36480,35208,35405,35124,28491,25383,9918,43984,50409,40310,45208,50826,19030,41550,38717,9020,36657,29742,5518
36069,35991,35920,34939,34824,34681,33429,33485,33722,27322,26386,11116,40031,48611,40884,40889,52057,22343,38424,42353,10967,34694,32780,6819
33688,33262,33123,32311,32480,32430,31531,31687,31195,26438,27460,12203,35704,46286,40823,35959,53045,26058,34673,44226,12788,32580,34709,7984
30597,30825,30543,29504,30035,30291,29277,29581,29602,25131,28412,13219,30914,43181,40155,30963,53028,29936,30799,45700,15525,30017,36565,9601
28054,27923,27683,27399,27446,27797,26810,27431,27056,23935,29486,14596,26704,39407,39006,26614,51678,33487,27168,46838,18083,27403,38406,11190
24962,24942,24975,24870,25163,24775,24576,24951,24944,22574,29629,15802,22477,35542,37604,21893,49296,36705,23589,46451,20902,25043,39445,13116
22027,22004,22073,22179,22363,22658,22104,22566,22908,21214,29892,17083,18696,31461,35378,18203,46512,39591,19896,46104,23931,22221,40640,15299
19088,19497,19583,19777,19723,20224,19680,20421,20574,20030,30218,18490,15581,27209,32329,14663,42123,41719,17153,44499,26343,19661,41089,17354
16883,16715,17030,17487,17758,17769,17708,18171,18314,18420,30185,20081,12689,23445,29577,11751,38139,43436,14065,42577,29089,17347,41259,19728
14420,14500,14798,15216,15239,15537,15520,16126,16421,16958,30021,21346,9846,19247,26287,9007,33612,43707,11839,40154,31436,14962,40483,22067
12208,12385,12512,13240,13228,13447,13871,13820,14064,15615,29177,22757,7981,15640,23013,6858,29153,43106,9446,37545,33730,13046,39851,25054
