1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43333,43338,42868,40736,40664,40612,38993,39000,38477,30133,20009,6420,51401,47097,37228,55648,34268,7337,46617,23194,3054,41129,19945,2625
42752,42644,42536,40449,40232,40400,38476,38602,38246,29887,21413,7314,50380,47984,38675,53935,38966,9328,46156,26718,3987,40477,22227,3094
41800,41422,41574,39349,39371,39462,37599,37447,37664,29487,22483,8036,48482,48821,39608,51706,43256,11398,44532,29758,4943,39832,24769,3941
39743,39808,40003,37828,38197,37976,36329,36634,36314,29007,23838,8747,45893,48246,40656,48992,46697,14283,42790,32972,6205,38395,27169,4607
38116,38520,38146,36592,36404,36396,34802,35050,35103,28339,25187,9866,42979,47031,40273,44837,49654,17506,40039,36306,7581,36650,29745,5510
35951,35837,35937,34895,34434,34641,33209,33150,33330,27221,26206,10972,38931,45307,40342,40830,51344,20407,37264,38564,9075,34704,32762,6826
33677,33179,32977,32218,32401,32317,31350,31269,30950,26319,27151,12058,35094,42556,39031,35919,52421,23763,34220,40932,10973,32565,34720,7975
30617,30700,30436,29468,29747,30150,29338,29218,29334,24965,28238,13072,31053,39486,38022,30895,52659,27758,30515,42709,12834,30027,36552,9601
28053,27855,27645,27450,27343,27601,26870,27130,26786,23876,29321,14547,27007,35822,35938,26606,51435,31101,27247,43793,15239,27404,38408,11195
24982,24962,24854,24808,24933,24543,24456,24632,24717,22497,29499,15579,23189,32079,33648,22118,49586,34483,24239,44828,17707,25029,39431,13112
22020,21911,22073,22254,22299,22491,22255,22239,22495,21424,29709,16987,19459,28648,31122,18301,46686,37561,20805,44520,20137,22224,40618,15283
19102,19465,19467,19860,19670,20113,19703,20257,20247,20017,30066,18225,16475,24590,28134,14763,43206,39702,17812,43966,22868,19671,41117,17351
16962,16628,16999,17572,17632,17535,17826,18008,18108,18348,30177,19934,13628,21016,25075,11833,39023,41715,15271,42740,25786,17350,41250,19716
14464,14498,14706,15276,15266,15462,15750,15944,15988,17037,29971,21188,11119,17280,22305,9166,34852,42920,12778,40831,28092,14946,40462,22069
12261,12367,12436,13358,13142,13228,13951,13694,13798,15645,29174,22609,8912,14499,19274,7126,30390,42733,10737,38797,30391,13056,39848,25055
10411,10429,10639,11312,11176,11498,11985,12328,12210,14556,28499,23860,7249,11837,16424,5446,26015,41768,8798,36176,32765,11199,38685,27750
8668,8698,8731,9648,9677,9572,10384,10415,10604,13050,28019,25024,5798,9264,13817,4236,22111,40395,7267,33592,34324,9426,36659,29915
7130,7195,7346,7986,8217,8132,9066,8846,8789,11962,27343,26340,4438,7695,11431,3307,18216,38926,6041,30640,36336,8085,35177,32434
6036,6080,5839,6854,6794,6797,7614,7848,7691,10745,25958,27439,3620,5794,9503,2462,14967,35728,4816,27620,38024,6661,32268,34841
4967,4907,4891,5757,5685,5688,6501,6439,6581,9743,25151,28528,2834,4588,7638,1889,12449,33137,4016,24818,38963,5708,29929,36607
4032,3954,3933,4757,4871,4613,5377,5486,5636,8777,23929,28830,2338,3419,6075,1452,10006,30170,3271,21865,38820,4577,27494,38611
3224,3302,3128,4050,3979,3901,4703,4723,4680,7848,22281,29730,1815,2775,4746,1220,8198,26982,2661,19462,38811,3776,25296,39963
