1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
3232,3255,3185,3943,4009,3935,4523,4668,4652,7893,2881,4761,1462,2354,5134,1073,733,6459,2196,358,2333,3887,451,1397
3914,3931,4016,4753,4761,4820,5293,5317,5486,8692,3003,4362,1904,2678,5845,1428,631,5950,2790,389,1955,4634,483,1110
4754,4849,4950,5715,5757,5796,6355,6501,6517,9757,3197,4014,2407,3051,6619,1807,620,5307,3262,475,1618,5579,499,946
5974,6054,5983,6844,6815,6895,7473,7600,7805,10650,3362,3592,3018,3518,7451,2351,644,4476,4105,442,1404,6755,625,780
7223,7234,7100,8170,8096,8186,8860,9010,9011,11738,3736,3459,3913,3820,8241,3107,613,3818,5198,562,1214,7999,724,638
8710,8501,8762,9498,9837,9647,10500,10269,10368,13145,3834,3298,5051,4536,9041,4030,693,3291,6347,633,1010,9554,948,586
10405,10342,10434,11315,11259,11221,11952,11900,11957,14364,4431,3019,6341,5243,9794,5304,836,2715,7944,817,813,11349,1150,485
12302,12160,12330,12973,13128,13097,13748,13350,13663,15576,4754,2834,7976,6289,10765,6936,1006,2268,9549,968,673,13155,1387,409
14474,14409,14486,15055,15297,15424,15665,15551,15693,17230,5183,2873,10089,7359,11660,9101,1296,1900,11714,1264,646,15007,1669,421
16733,16781,16736,17452,17504,17288,17653,17696,17721,18226,5818,2836,12532,8696,12648,11620,1688,1626,14286,1571,520,17241,2126,388
19120,19321,19416,19779,19853,19770,20015,19822,20012,19701,6581,2795,15317,10243,13686,14597,2264,1399,17171,2027,513,19819,2576,349
22125,21960,22217,22476,22239,22342,22256,21911,22083,21467,7144,2791,18860,11835,14706,18284,3168,1163,19902,2584,518,22245,3121,406
24836,24872,24822,24594,24539,24817,24581,24156,24403,22427,7807,2921,22643,14118,15505,22018,4065,1178,23537,3365,495,24874,3841,432
27410,27881,27768,27462,26948,27050,27230,26701,26622,24081,8756,2958,26796,16678,17023,26276,5441,1151,27106,4355,526,27345,4686,486
30555,30640,30626,30097,29750,29718,29444,28395,28486,25084,9927,3121,31406,19761,17996,31132,7102,1239,31144,5355,642,29847,5577,531
33401,33376,33244,32463,31894,31985,31387,31125,31052,26430,11033,3304,35638,22875,19908,36264,9186,1379,34606,6910,708,32554,6688,621
35926,35847,35970,34667,34706,34422,33563,32788,33039,27427,12018,3639,39960,26447,21415,40420,11860,1775,38234,8602,821,35109,8009,763
38338,38146,37946,36675,36331,36342,35429,34767,34821,28411,13365,3986,44129,29859,23366,45048,14765,2270,41507,10623,1060,36837,9374,929
39825,39909,40037,38106,37954,38038,36738,36377,35874,29360,14429,4276,47467,33804,24829,48661,18402,2711,44235,12896,1394,38763,11237,1191
41566,41400,41476,39583,39354,38780,37771,37451,37577,29794,15942,4855,50224,37664,27373,52881,22273,3743,46927,15728,1790,39475,13166,1398
42637,42455,42639,40505,40173,40196,39086,38628,37825,30075,17161,5342,52451,41228,29450,54435,26681,4887,48355,18634,2213,40817,15013,1686
43017,43179,43067,40572,40997,40591,39045,38951,38458,30326,18575,5889,53583,44468,31650,55666,31268,6193,49021,21820,2873,40864,17184,2095
