1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
10405,10427,10627,11302,11199,11495,11962,12356,12250,14526,28448,23927,6924,12112,17437,5406,25572,41752,8422,35878,33592,11198,38685,27749
8668,8700,8755,9630,9689,9598,10308,10407,10627,13016,28019,25044,5360,9637,14984,4223,21541,40614,6936,32717,35296,9426,36657,29913
7128,7187,7347,7973,8198,8142,9027,8839,8832,11950,27336,26320,4270,7715,12205,3198,17717,38433,5691,29583,37145,8083,35177,32433
6026,6079,5842,6833,6797,6810,7598,7811,7708,10729,25957,27506,3319,5809,10196,2444,14697,35324,4601,26814,38672,6663,32269,34854
4969,4904,4892,5756,5688,5683,6456,6470,6591,9740,25075,28492,2688,4601,8187,1878,11805,32540,3780,23668,38660,5707,29931,36599
4023,3960,3936,4751,4860,4635,5389,5470,5636,8748,23884,28874,2120,3494,6558,1370,9738,29512,3068,21157,38699,4577,27492,38611
3223,3303,3125,4026,3996,3892,4644,4723,4715,7841,22248,29707,1734,2761,5044,1233,7862,26146,2483,18244,38301,3777,25296,39959
2525,2554,2575,3318,3281,3181,3824,3954,3990,7263,20894,29724,1277,2080,4083,891,6250,22921,1987,16119,37637,3172,22239,40747
2101,2060,2011,2688,2662,2549,3176,3246,3272,6352,19848,30145,1097,1510,3003,724,5232,19863,1616,13977,36916,2584,19651,41364
1678,1611,1604,2190,2158,2206,2664,2770,2700,5620,18250,30106,869,1232,2330,657,4286,17270,1338,12011,35286,2097,17181,41022
1384,1321,1244,1729,1726,1792,2120,2300,2219,5250,16947,29834,722,871,1760,605,3571,15138,1070,10346,33569,1758,15226,40880
1036,1063,996,1435,1452,1453,1916,1871,1899,4846,15605,29596,612,689,1364,564,3210,12796,914,8786,31910,1451,13094,39475
826,838,842,1183,1185,1237,1531,1591,1567,4216,14407,28853,495,538,1014,505,2811,11243,787,7900,30039,1155,11220,38302
716,638,709,1007,981,1017,1383,1326,1377,3946,13066,27852,384,443,768,468,2529,9976,669,6681,28264,939,9635,36883
530,536,583,830,835,835,1133,1105,1239,3563,11842,26729,367,382,607,429,2488,8810,606,5640,26567,760,8178,34679
431,431,446,642,698,689,951,973,974,3415,10919,26225,294,300,469,437,2316,8205,500,4898,24534,625,6710,32468
395,378,395,589,586,606,906,916,840,3209,9882,24794,323,270,422,403,2360,7678,415,4121,22673,542,5679,29843
293,305,315,528,550,471,760,787,717,2911,8909,23544,258,263,367,409,2250,7453,386,3674,20716,512,4725,27645
288,288,240,477,507,497,738,704,686,2717,8080,22639,217,221,335,414,2234,7425,395,3070,18990,457,3823,24645
258,274,275,432,442,444,664,635,658,2741,6966,21163,246,237,331,442,2192,7445,340,2645,17323,404,3234,22296
236,245,233,436,436,401,651,680,643,2758,6478,19577,228,236,314,388,2138,7636,332,2210,16060,364,2622,19835
225,241,220,448,439,407,670,647,648,2635,5888,18606,231,276,332,453,2101,8010,379,1940,14584,401,2081,17228
250,250,245,413,405,437,640,716,630,2837,5355,16943,214,307,395,396,1973,8218,384,1636,13181,398,1682,14931
313,280,302,444,473,563,736,719,732,2755,4781,15511,217,374,525,455,1967,8676,357,1329,11977,440,1405,13157
301,308,295,472,535,533,802,767,795,2877,4371,14276,265,414,590,413,1906,8763,422,1187,10638,476,1175,11116
363,351,386,620,617,582,867,858,884,3145,3900,12994,276,474,762,412,1733,8996,478,999,9520,557,906,9396
451,438,438,703,705,684,966,971,971,3282,3664,11907,343,545,929,421,1605,9345,491,885,8315,623,784,8034
529,515,560,856,831,778,1179,1133,1179,3605,3336,10877,325,716,1083,455,1528,9318,569,742,7462,749,610,6596
649,711,655,963,1019,979,1347,1381,1383,3878,3161,9838,414,784,1387,473,1361,9147,699,666,6519,961,547,5448
853,860,801,1179,1153,1138,1588,1652,1569,4290,2968,8828,529,967,1711,495,1335,9056,764,573,5709,1150,503,4656
1053,1027,1053,1570,1506,1507,1955,1854,1926,4662,2811,7967,560,1114,1959,542,1133,8829,973,489,4811,1449,457,3785
1303,1314,1297,1782,1808,1758,2224,2239,2324,5243,2769,7209,699,1303,2391,578,1058,8288,1125,462,4079,1663,386,3084
1632,1649,1582,2158,2213,2138,2707,2766,2736,5790,2749,6584,855,1525,2855,685,871,8008,1354,399,3516,2107,388,2546
2116,2056,2026,2628,2695,2682,3107,3244,3217,6366,2700,5854,1140,1752,3377,815,817,7283,1654,393,2953,2517,403,2052
2480,2602,2585,3192,3251,3339,3807,3892,3939,7203,2681,5320,1309,2189,3972,895,752,6741,2047,358,2429,3107,391,1760
3247,3266,3187,3965,4024,3899,4593,4718,4606,7933,2926,4732,1643,2351,4524,1174,661,6147,2481,367,2110,3882,452,1397
3933,3945,3996,4782,4764,4796,5386,5350,5473,8682,2989,4375,2115,2817,5379,1415,617,5467,2911,430,1663,4639,481,1110
4767,4845,4951,5775,5792,5823,6393,6564,6514,9851,3201,3954,2701,3349,6308,1844,557,4778,3657,453,1450,5575,500,943
5996,6060,5992,6865,6870,6892,7577,7668,7771,10719,3426,3565,3351,3693,7104,2464,589,4169,4525,485,1257,6758,626,783
7275,7256,7097,8224,8121,8197,8929,9121,9022,11835,3676,3478,4216,4311,8003,3110,577,3595,5624,550,1056,8010,723,635
8712,8537,8731,9556,9884,9620,10604,10340,10407,13125,3871,3279,5568,5105,8928,4171,686,2857,6971,716,826,9547,951,588
10413,10360,10457,11335,11342,11247,12017,12043,12021,14458,4412,3008,6815,5885,9872,5343,798,2484,8344,784,754,11349,1147,483
12298,12202,12353,13052,13166,13146,13804,13555,13719,15648,4798,2846,8497,7025,10960,6983,977,2098,10055,1094,607,13157,1388,409
14509,14435,14499,15076,15393,15419,15827,15696,15761,17231,5182,2859,10509,8467,12082,9215,1271,1745,12300,1266,547,15011,1671,421
16767,16840,16776,17507,17600,17295,17675,17894,17727,18304,5865,2834,13107,9731,13363,11653,1648,1493,14922,1662,518,17242,2124,388
19154,19349,19409,19882,19952,19859,20140,19904,20143,19717,6625,2793,15850,11384,14514,14706,2232,1234,17298,1980,468,19810,2576,348
22091,22024,22275,22471,22394,22426,22249,22149,22250,21370,7117,2758,19290,13318,15873,18300,3059,1093,20671,2746,469,22253,3125,407
24859,24910,24823,24561,24601,24962,24659,24295,24651,22461,7851,2940,23086,15741,17194,21986,3970,1062,23706,3378,459,24875,3837,430
27461,27931,27883,27530,27046,27147,27188,26875,26769,24065,8693,2946,26922,18351,18543,26432,5266,1092,27642,4256,541,27343,4687,488
30520,30720,30643,30085,29800,29756,29411,28555,28715,24933,9965,3101,31377,21565,20448,31147,6928,1155,30925,5327,586,29852,5586,531
33424,33371,33321,32430,31953,32138,31276,31278,31241,26488,11008,3296,35355,24681,21872,35982,8919,1309,34116,6834,646,32555,6677,620
35904,35842,35987,34556,34837,34560,33392,33008,33330,27298,11946,3628,39520,28198,23936,40708,11615,1662,37599,8310,822,35098,8012,765
38290,38201,38023,36572,36351,36486,35361,34667,35010,28295,13388,3977,43490,31482,25864,44665,14352,2114,40616,10311,983,36837,9371,930
39748,39985,40106,38017,38006,38097,36509,36486,36046,29243,14339,4251,46569,35327,27717,48606,17868,2601,43600,12365,1294,38749,11239,1190
41515,41436,41546,39488,39354,38883,37641,37502,37853,29674,15902,4830,49395,38642,29849,52730,21705,3487,45418,15073,1668,39496,13162,1395
42620,42401,42678,40405,40235,40281,38803,38553,37892,30056,17163,5332,51055,42040,31997,54360,26006,4566,47331,17846,2111,40789,15018,1687
42952,43115,43038,40476,40854,40717,38901,38888,38810,30192,18458,5873,52174,44595,33963,55427,30779,5897,47699,20935,2597,40866,17178,2095
