1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43334,43328,42889,40723,40682,40613,39004,38957,38538,30110,19943,6426,49558,46569,38917,55191,33432,6858,45356,22338,2878,41128,19947,2625
42745,42642,42511,40445,40185,40382,38396,38521,38243,29812,21378,7316,48788,47277,39717,53690,38113,8679,44769,25222,3670,40478,22228,3095
41789,41401,41585,39298,39376,39466,37496,37470,37648,29480,22413,7991,47419,47238,40835,51503,42237,10737,43230,28432,4578,39832,24768,3940
39733,39829,40008,37816,38167,37974,36321,36561,36319,28978,23801,8753,44411,46973,40560,48717,45841,13233,41794,31402,5618,38394,27167,4607
38108,38513,38130,36622,36375,36397,34737,35002,35126,28352,25169,9862,42254,45032,40250,44776,48907,16368,38991,34590,6969,36651,29746,5510
35953,35838,35937,34845,34428,34611,33199,33021,33230,27183,26185,10942,38453,43047,39521,40673,50522,19413,36760,36986,8466,34702,32765,6826
33681,33178,32970,32218,32347,32297,31321,31239,30958,26221,27176,11964,34407,40763,38252,35664,52004,22550,33838,39005,9886,32569,34716,7975
30602,30674,30440,29477,29749,30121,29278,29184,29280,25025,28190,13166,31247,37645,36345,31145,52311,25974,30637,41355,11908,30027,36554,9600
28031,27861,27643,27426,27321,27589,26886,27042,26669,23818,29260,14501,27226,33609,34040,26572,51428,29847,27151,42597,13945,27401,38407,11196
25022,24940,24838,24827,24938,24546,24475,24626,24720,22530,29501,15527,23571,30401,31549,22114,49630,32939,24309,43157,16324,25028,39431,13113
22013,21913,22081,22231,22273,22455,22310,22181,22461,21424,29677,16945,19999,27069,29055,18371,46885,36199,21428,43876,18683,22225,40618,15282
19109,19458,19463,19863,19638,20111,19688,20210,20152,19998,30000,18221,17030,23431,25930,14937,43602,38432,18348,43291,21261,19670,41116,17350
16963,16632,16973,17592,17624,17505,17829,18002,18078,18358,30207,19905,14239,19829,23138,12023,39534,40710,15550,42309,23831,17352,41250,19718
14464,14497,14712,15313,15270,15435,15808,15899,15972,17048,29906,21206,11816,16582,20242,9259,35562,41909,13520,41118,26599,14945,40465,22068
12262,12359,12425,13344,13134,13230,13986,13726,13756,15634,29294,22504,9598,13885,17319,7263,31164,42482,11359,39518,28814,13058,39846,25053
10415,10429,10644,11337,11183,11489,11956,12293,12169,14565,28439,23850,7821,11371,15098,5546,27010,41514,9423,36697,31168,11198,38684,27751
8674,8703,8731,9633,9679,9560,10419,10405,10580,13058,27993,25042,6328,9057,12262,4370,22952,40539,7788,34564,33183,9426,36662,29916
7131,7193,7339,8015,8206,8132,9096,8864,8774,11966,27367,26301,5011,7484,10187,3370,19178,39159,6517,31833,35227,8085,35174,32432
6038,6078,5834,6860,6799,6780,7625,7839,7654,10792,25975,27443,3932,5781,8579,2558,15860,36775,5378,29144,37236,6661,32270,34843
4966,4911,4897,5761,5676,5682,6536,6458,6564,9746,25232,28540,3210,4546,6895,1983,13040,33897,4351,26311,38626,5709,29928,36605
4039,3956,3929,4760,4880,4624,5385,5491,5621,8811,23852,28814,2612,3468,5472,1519,10826,31130,3541,23374,39036,4576,27495,38610
3220,3302,3130,4045,3985,3892,4699,4717,4692,7857,22372,29685,2061,2785,4287,1230,8796,28229,2919,20921,39244,3776,25299,39964
2533,2558,2568,3322,3288,3160,3861,3959,3966,7268,20877,29892,1715,2128,3268,972,7349,25590,2427,18447,39144,3173,22238,40743
2101,2063,2009,2697,2674,2543,3207,3250,3255,6415,19936,30113,1261,1624,2630,835,6013,22097,1967,16073,38954,2585,19647,41371
1683,1612,1602,2199,2159,2223,2690,2807,2675,5657,18331,30126,1044,1354,2109,677,4964,19581,1546,14187,37938,2096,17186,41023
1381,1321,1246,1731,1729,1779,2128,2309,2214,5260,17004,29898,897,958,1495,611,4266,17320,1224,12002,36710,1758,15225,40878
1039,1060,991,1450,1455,1447,1928,1884,1903,4895,15622,29652,680,725,1178,584,3688,15304,1070,10440,35415,1451,13094,39466
