1.25-45-000,1.25-45-060,1.25-45-120,1.25-60-000,1.25-60-060,1.25-60-120,1.25-75-000,1.25-75-060,1.25-75-120,1.25-86-000,1.25-86-060,1.25-86-120,2.50-45-000,2.50-45-060,2.50-45-120,2.50-60-000,2.50-60-060,2.50-60-120,2.50-75-000,2.50-75-060,2.50-75-120,2.50-86-000,2.50-86-060,2.50-86-120
43331,43332,42887,40718,40685,40605,38967,38957,38560,30087,19955,6422,48963,46406,39277,55143,33188,6691,44970,22065,2828,41128,19947,2625
42744,42635,42512,40449,40190,40391,38413,38494,38210,29806,21375,7316,48434,47065,40063,53511,37786,8536,44350,25114,3607,40478,22228,3095
41790,41402,41586,39297,39368,39471,37472,37488,37680,29469,22411,7990,47196,46768,41140,51527,42050,10473,42872,27922,4508,39832,24768,3940
39735,39832,40006,37810,38166,37970,36317,36558,36327,28989,23800,8753,43969,46391,40515,48711,45601,12975,41654,30981,5511,38394,27166,4607
38103,38511,38132,36619,36376,36400,34739,34981,35111,28326,25164,9863,42031,44680,40260,44549,48500,16043,38845,34210,6800,36651,29747,5511
35957,35841,35937,34840,34421,34610,33196,33006,33212,27198,26180,10934,38279,42481,39240,40709,50381,19102,36529,36535,8264,34702,32765,6825
33676,33174,32968,32220,32348,32288,31319,31234,30973,26225,27144,11960,34396,40228,37896,35617,51897,22132,33704,38735,9732,32569,34716,7975
30605,30676,30444,29478,29741,30126,29276,29168,29271,25007,28187,13161,31197,36953,35941,31132,52187,25640,30536,40880,11654,30027,36554,9600
28033,27857,27642,27417,27324,27581,26873,27048,26664,23816,29280,14501,27204,33312,33551,26665,51362,29397,27214,42039,13683,27401,38407,11196
25020,24942,24835,24837,24935,24546,24478,24618,24700,22536,29494,15528,23753,30015,31054,22068,49664,32547,24393,42938,15934,25028,39431,13113
22016,21915,22077,22228,22275,22453,22320,22191,22459,21422,29677,16951,20115,26647,28468,18409,46877,35722,21495,43554,18364,22225,40618,15282
19106,19457,19463,19864,19631,20113,19679,20185,20146,19994,29985,18188,17188,23057,25421,14869,43831,38125,18512,43250,20858,19670,41116,17350
16962,16629,16976,17602,17625,17493,17854,18005,18082,18367,30199,19919,14467,19513,22596,12155,39578,40413,15707,42201,23408,17352,41249,19718
14465,14494,14712,15304,15266,15442,15800,15912,15964,17049,29930,21192,11906,16447,19696,9315,35756,41672,13586,41273,26212,14945,40466,22068
12262,12360,12425,13343,13138,13232,13986,13722,13747,15626,29291,22509,9798,13785,16966,7335,31441,42312,11536,39414,28452,13058,39846,25053
10415,10431,10642,11338,11186,11486,11961,12286,12179,14568,28433,23842,8025,11212,14697,5550,27301,41394,9668,36976,30888,11198,38684,27751
8676,8702,8730,9642,9677,9555,10416,10402,10564,13078,27986,25018,6490,9034,11919,4455,23166,40535,7950,34664,32883,9426,36662,29916
7132,7194,7341,8017,8208,8131,9111,8865,8779,11961,27382,26322,5156,7421,9887,3367,19499,39252,6594,32156,34811,8085,35174,32432
6038,6078,5833,6859,6796,6783,7615,7843,7653,10790,25980,27452,4023,5788,8361,2558,16158,36957,5523,29586,36961,6660,32270,34843
4966,4910,4898,5758,5673,5679,6544,6457,6558,9752,25222,28500,3332,4561,6665,2032,13199,34300,4415,26676,38489,5710,29928,36605
4037,3957,3926,4763,4881,4626,5379,5489,5621,8812,23855,28836,2645,3484,5348,1520,11084,31335,3645,23731,39207,4576,27495,38610
3221,3302,3133,4039,3990,3890,4713,4721,4689,7846,22377,29695,2134,2781,4173,1243,8955,28674,2987,21153,39419,3776,25299,39964
2534,2558,2567,3325,3288,3158,3861,3957,3965,7284,20873,29898,1779,2156,3197,989,7504,25794,2482,18922,39326,3173,22238,40743
2100,2063,2009,2700,2671,2545,3209,3251,3250,6420,19939,30101,1322,1658,2545,873,6169,22639,2007,16345,39073,2585,19647,41371
1684,1612,1602,2198,2160,2221,2685,2800,2682,5648,18353,30136,1085,1348,2067,667,5153,20172,1616,14493,38291,2096,17186,41023
1381,1321,1247,1735,1730,1780,2130,2315,2207,5265,17006,29902,893,989,1472,637,4330,17656,1259,12335,37115,1758,15225,40878
1039,1060,990,1447,1454,1446,1933,1886,1904,4890,15617,29660,700,736,1170,575,3812,15700,1097,10677,35883,1451,13094,39466
826,839,842,1183,1183,1231,1559,1593,1559,4221,14556,28887,578,604,926,514,3299,13971,915,9064,34035,1155,11218,38305
715,645,713,1009,991,1023,1379,1343,1379,3953,13102,28011,492,498,691,458,3081,12478,784,7829,31803,939,9642,36886
533,535,579,830,847,832,1133,1108,1252,3563,11838,26829,433,406,556,476,2892,11214,629,6755,30527,760,8173,34680
429,428,448,650,687,690,962,980,958,3447,10956,26252,356,370,457,397,2756,10341,575,5700,28332,625,6711,32473
397,382,396,585,593,610,916,919,844,3192,9973,24905,298,299,364,380,2526,9832,488,4671,26034,542,5680,29839
291,305,313,524,551,467,764,793,737,2964,8924,23664,277,269,359,394,2432,9316,418,4010,23728,512,4723,27642
292,286,241,481,505,499,733,707,674,2708,8090,22716,255,234,296,394,2348,9092,368,3421,21636,457,3826,24653
257,274,274,435,441,448,675,642,645,2750,7015,21181,226,219,255,365,2243,8975,388,2788,19648,404,3233,22293
235,246,235,437,438,398,641,658,654,2764,6485,19651,232,227,275,379,2113,9109,367,2368,17536,364,2623,19833
225,241,221,447,428,409,675,670,649,2658,5928,18662,202,252,292,410,1960,9254,347,1980,15741,400,2081,17231
250,247,240,415,417,433,650,709,630,2822,5317,16930,223,271,307,412,2026,9333,361,1590,14089,399,1681,14932
314,283,303,448,476,555,735,723,715,2756,4820,15628,257,294,367,353,1846,9210,434,1364,12504,440,1405,13158
299,308,297,476,530,544,812,766,793,2918,4368,14242,261,372,474,396,1655,9319,464,1131,10851,476,1175,11117
366,351,384,616,615,578,872,853,887,3137,3907,12984,309,421,554,408,1602,9356,509,940,9368,557,907,9393
448,439,437,706,702,676,976,970,966,3311,3673,11958,341,474,664,439,1442,9306,533,808,8108,623,783,8034
532,513,562,858,834,776,1177,1142,1147,3612,3327,10892,412,567,880,411,1346,9123,664,750,7146,748,610,6595
648,710,655,967,1015,981,1351,1373,1405,3879,3173,9819,509,746,1000,490,1217,8845,752,583,6035,961,547,5448
853,860,797,1180,1163,1140,1609,1685,1534,4335,2985,8822,552,845,1295,474,1085,8563,953,497,5071,1151,503,4659
1055,1031,1051,1571,1510,1491,1975,1835,1922,4680,2793,7989,718,1081,1532,594,935,8015,1131,495,4307,1449,457,3783
1308,1312,1296,1794,1800,1758,2256,2245,2309,5266,2788,7165,870,1288,1859,618,861,7511,1358,411,3503,1663,387,3083
1634,1643,1586,2169,2218,2143,2727,2761,2705,5795,2737,6601,1106,1523,2308,711,782,7035,1673,383,3006,2107,387,2547
2112,2063,2018,2632,2692,2669,3098,3272,3211,6408,2719,5847,1380,1789,2699,832,650,6491,1939,351,2362,2517,403,2052
2493,2611,2586,3212,3279,3324,3861,3939,3924,7224,2698,5293,1692,2303,3290,1032,638,5902,2421,390,2105,3108,392,1761
